,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,116.0,116.0,116.0,116.0,120.0,1,0.0,1,1,100.00,19-Jan-2023
1,20MICRONS,EQ,89.25,91.0,88.75,89.55,89.85,65804,59.21,1405,32951,50.07,19-Jan-2023
2,21STCENMGM,EQ,22.45,22.45,21.85,22.25,22.1,10063,2.23,90,4837,48.07,19-Jan-2023
3,3IINFOLTD,EQ,39.9,40.45,39.9,40.15,40.15,202462,81.39,1073,116594,57.59,19-Jan-2023
4,3MINDIA,EQ,22630.0,22800.0,22500.0,22753.9,22629.5,1138,258.7,720,509,44.73,19-Jan-2023
5,3PLAND,EQ,31.2,31.2,29.9,29.9,31.45,86921,26.07,660,59810,68.81,19-Jan-2023
6,4THDIM,BE,127.5,127.5,125.4,125.6,125.25,138903,175.73,419,-,-,19-Jan-2023
7,522GS2025,GS,95.95,95.95,95.95,95.95,95.45,592,0.57,1,592,100.00,19-Jan-2023
8,563GS2026,GS,96.8,97.0,96.8,97.0,96.56,1119,1.08,3,1119,100.00,19-Jan-2023
9,5PAISA,EQ,312.0,315.65,308.5,309.1,313.2,32733,101.99,2476,11164,34.11,19-Jan-2023
10,63MOONS,EQ,163.6,169.35,162.95,166.1,164.1,82941,138.34,2321,43769,52.77,19-Jan-2023
11,654GS2032,GS,94.0,94.0,94.0,94.0,95.0,1,0.0,1,1,100.00,19-Jan-2023
12,667GS2035,GS,95.75,95.75,95.75,95.75,95.55,4,0.0,1,4,100.00,19-Jan-2023
13,667GS2050,GS,94.0,94.0,93.8,94.0,94.0,1902,1.79,6,1902,100.00,19-Jan-2023
14,669GS2024,GS,100.5,100.5,100.0,100.45,100.4,5575,5.59,9,5575,100.00,19-Jan-2023
15,689GS2025,GS,99.7,100.0,99.7,100.0,99.7,12600,12.56,5,12600,100.00,19-Jan-2023
16,68GS2060,GS,98.2,98.2,98.2,98.2,93.55,4,0.0,1,4,100.00,19-Jan-2023
17,699GS2051,GS,96.99,97.0,96.99,96.99,96.55,1789,1.74,4,1789,100.00,19-Jan-2023
18,710GS2029,GS,101.2,101.5,100.77,101.37,101.18,13311,13.48,15,11214,84.25,19-Jan-2023
19,716GS2050,GS,100.5,100.5,100.25,100.25,100.25,495,0.5,3,495,100.00,19-Jan-2023
20,726GS2032,GS,101.75,103.25,101.75,103.25,101.75,2300,2.37,5,2200,95.65,19-Jan-2023
21,736GS2052,GS,102.1,102.1,102.1,102.1,102.1,100,0.1,1,100,100.00,19-Jan-2023
22,738GS2027,GS,101.97,102.25,101.7,102.2,101.61,20490,20.92,41,20490,100.00,19-Jan-2023
23,741GS2036,GS,101.0,101.05,101.0,101.05,101.5,600,0.61,4,600,100.00,19-Jan-2023
24,74GS2062,GS,103.45,103.45,103.45,103.45,102.8,1,0.0,1,1,100.00,19-Jan-2023
25,754GS2036,GS,103.5,103.5,103.0,103.33,103.5,91562,94.61,211,91562,100.00,19-Jan-2023
26,897GS2030,GS,111.5,111.5,111.5,111.5,111.3,1050,1.17,3,1050,100.00,19-Jan-2023
27,915GS2024,GS,107.65,107.65,107.65,107.65,107.0,1100,1.18,3,1100,100.00,19-Jan-2023
28,A2ZINFRA,EQ,9.5,9.75,9.5,9.55,9.55,89680,8.59,306,56035,62.48,19-Jan-2023
29,AAATECH,EQ,65.0,67.85,63.05,64.95,63.95,20277,13.12,708,1935,9.54,19-Jan-2023
30,AAKASH,EQ,6.85,6.85,6.7,6.75,6.75,145548,9.85,498,89303,61.36,19-Jan-2023
31,AAREYDRUGS,EQ,37.5,37.55,37.0,37.15,37.0,20172,7.52,259,13162,65.25,19-Jan-2023
32,AARON,EQ,182.45,185.0,173.95,185.0,176.2,23802,43.43,1097,18383,77.23,19-Jan-2023
33,AARTIDRUGS,EQ,440.5,443.4,435.05,436.6,441.1,32416,142.15,3085,14137,43.61,19-Jan-2023
34,AARTIIND,EQ,578.0,578.6,567.0,568.3,578.6,438042,2501.07,20493,230552,52.63,19-Jan-2023
35,AARTISURF,EQ,604.95,608.9,578.0,587.4,599.05,11686,69.51,1084,6670,57.08,19-Jan-2023
36,AARVEEDEN,EQ,26.0,26.05,25.45,25.55,26.0,12932,3.33,161,6381,49.34,19-Jan-2023
37,AARVI,EQ,163.9,165.4,161.65,162.1,164.3,16695,27.2,567,5568,33.35,19-Jan-2023
38,AAVAS,EQ,1809.0,1850.95,1809.0,1838.85,1818.65,36384,667.45,7875,13793,37.91,19-Jan-2023
39,ABAN,EQ,47.65,47.85,47.05,47.45,47.65,79785,37.82,1512,37988,47.61,19-Jan-2023
40,ABB,EQ,2920.7,2979.0,2910.5,2918.65,2920.35,258856,7614.54,30831,64807,25.04,19-Jan-2023
41,ABBOTINDIA,EQ,21960.0,22100.0,21915.05,21999.6,21962.25,4364,961.02,1557,1838,42.12,19-Jan-2023
42,ABCAPITAL,EQ,147.1,148.4,146.5,147.7,148.15,899379,1325.76,9064,327238,36.38,19-Jan-2023
43,ABFRL,EQ,264.5,264.9,258.75,259.55,265.0,1050113,2739.0,20305,399856,38.08,19-Jan-2023
44,ABMINTLLTD,BE,63.7,63.7,58.75,61.8,61.85,259,0.16,13,-,-,19-Jan-2023
45,ABSLAMC,EQ,456.0,458.6,455.1,457.9,458.05,27324,124.99,1719,15002,54.90,19-Jan-2023
46,ABSLBANETF,EQ,43.45,43.45,42.3,42.35,42.58,34958,14.85,167,31515,90.15,19-Jan-2023
47,ABSLNN50ET,EQ,43.1,43.28,42.98,43.26,43.13,33777,14.53,196,25008,74.04,19-Jan-2023
48,ACC,EQ,2357.5,2418.0,2353.25,2391.15,2365.0,422029,10094.27,27787,93967,22.27,19-Jan-2023
