SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,40.75,40.8,39.8,40.05,40.2,126229,50.69,803,87881,69.62,01-Jan-2021
21STCENMGM,EQ,10.65,10.65,10.45,10.65,10.45,978,0.1,15,976,99.80,01-Jan-2021
3IINFOTECH,EQ,6.75,6.75,6.75,6.75,6.45,666689,45.0,467,666689,100.00,01-Jan-2021
3MINDIA,EQ,20830.7,21243.95,20830.7,21127.6,20830.55,1663,349.91,1079,871,52.38,01-Jan-2021
3PLAND,EQ,11.35,11.65,10.8,11.2,11.35,18637,2.06,88,15734,84.42,01-Jan-2021
5PAISA,EQ,307.9,307.9,295.0,302.15,300.7,10239,30.91,430,5922,57.84,01-Jan-2021
63MOONS,BE,81.8,83.0,80.05,82.1,81.8,32625,26.8,379,-,-,01-Jan-2021
68GS2060,GS,108.0,108.0,107.0,107.0,108.0,600,0.65,3,600,100.00,01-Jan-2021
719GS2060,GS,124.0,124.0,124.0,124.0,120.0,1,0.0,1,1,100.00,01-Jan-2021
757GS2033,GS,110.0,110.0,110.0,110.0,109.3,25,0.03,1,25,100.00,01-Jan-2021
762GS2039,GS,109.0,109.0,109.0,109.0,109.0,170,0.19,2,170,100.00,01-Jan-2021
772GS2055,GS,116.0,116.0,116.0,116.0,116.0,27,0.03,3,27,100.00,01-Jan-2021
813GS2045,GS,116.0,116.0,116.0,116.0,116.0,100,0.12,1,100,100.00,01-Jan-2021
817GS2044,GS,110.0,117.49,106.44,117.04,112.0,800,0.89,10,700,87.50,01-Jan-2021
8KMILES,BE,80.0,80.9,78.6,80.45,78.75,22243,17.84,276,-,-,01-Jan-2021
A2ZINFRA,EQ,4.75,5.3,4.75,5.3,4.85,1764688,91.56,1180,1107511,62.76,01-Jan-2021
