,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,88.8,90.15,83.5,85.15,88.8,220389,190.34,2932,105796,48.00,25-Jan-2023
1,21STCENMGM,EQ,21.65,22.2,21.4,21.4,21.8,7680,1.67,75,1471,19.15,25-Jan-2023
2,360ONE,EQ,1949.95,1949.95,1890.1,1918.05,1947.85,25529,489.87,2810,15175,59.44,25-Jan-2023
3,3IINFOLTD,EQ,39.05,39.1,38.3,38.6,39.1,288382,111.51,2203,206425,71.58,25-Jan-2023
4,3MINDIA,EQ,22605.0,22799.9,22420.3,22706.6,22748.55,845,191.71,375,553,65.44,25-Jan-2023
5,3PLAND,EQ,24.85,25.5,24.4,24.4,25.65,79367,19.62,172,43431,54.72,25-Jan-2023
6,426GS2023,GS,98.88,98.88,98.88,98.88,98.85,100,0.1,1,100,100.00,25-Jan-2023
7,456GS2023,GS,96.05,96.05,96.05,96.05,97.3,300,0.29,1,300,100.00,25-Jan-2023
8,4THDIM,BE,26.6,26.7,26.5,26.65,26.25,444112,118.5,988,-,-,25-Jan-2023
9,5PAISA,EQ,303.55,304.95,300.6,302.2,303.75,18027,54.57,2015,7090,39.33,25-Jan-2023
10,63MOONS,EQ,169.0,171.0,164.8,168.25,168.4,82633,138.12,2833,41581,50.32,25-Jan-2023
11,654GS2032,GS,96.0,96.0,95.75,95.75,95.75,1501,1.44,3,1501,100.00,25-Jan-2023
12,664GS2035,GS,92.4,92.4,92.4,92.4,88.0,100,0.09,1,100,100.00,25-Jan-2023
13,667GS2050,GS,94.0,94.0,94.0,94.0,93.5,11,0.01,3,11,100.00,25-Jan-2023
14,669GS2024,GS,100.5,100.5,100.5,100.5,100.5,168,0.17,2,168,100.00,25-Jan-2023
15,689GS2025,GS,100.1,100.75,100.0,100.62,99.5,100212,100.42,22,78798,78.63,25-Jan-2023
16,695GS2061,GS,98.0,98.0,98.0,98.0,98.0,298,0.29,1,298,100.00,25-Jan-2023
17,699GS2051,GS,99.0,99.0,97.5,97.65,100.0,1336,1.3,3,1336,100.00,25-Jan-2023
18,710GS2029,GS,101.4,101.4,101.4,101.4,101.5,1635,1.66,3,1635,100.00,25-Jan-2023
19,716GS2050,GS,101.0,101.0,101.0,101.0,103.0,50,0.05,1,50,100.00,25-Jan-2023
20,727GS2026,GS,101.01,101.01,101.01,101.01,101.05,5,0.01,1,5,100.00,25-Jan-2023
21,732GS2024,GS,101.7,101.7,101.0,101.0,104.0,629,0.64,3,629,100.00,25-Jan-2023
22,736GS2052,GS,102.15,102.2,102.15,102.15,102.15,104,0.11,3,104,100.00,25-Jan-2023
23,738GS2027,GS,102.01,102.45,102.01,102.45,102.18,14946,15.29,25,13946,93.31,25-Jan-2023
24,741GS2036,GS,101.39,101.39,101.39,101.39,101.39,2000,2.03,2,2000,100.00,25-Jan-2023
25,74GS2062,GS,103.5,103.5,102.75,102.76,102.51,1010,1.04,5,1000,99.01,25-Jan-2023
26,754GS2036,GS,103.5,103.5,102.95,103.11,103.0,174985,180.32,75,174985,100.00,25-Jan-2023
27,768GS2023,GS,101.4,101.4,101.4,101.4,102.25,100000,101.4,1,100000,100.00,25-Jan-2023
28,828GS2032,GS,111.0,111.0,111.0,111.0,111.0,3100,3.44,2,3100,100.00,25-Jan-2023
29,82GS2025,GS,105.5,105.5,105.4,105.4,105.1,2,0.0,2,0,0.00,25-Jan-2023
