SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,40.3,41.9,39.5,39.9,39.85,262240,106.02,1656,163107,62.20,12-Jan-2021
21STCENMGM,EQ,10.9,10.9,10.75,10.8,10.9,1902,0.21,29,1809,95.11,12-Jan-2021
3IINFOTECH,EQ,9.3,9.3,8.6,9.0,8.9,55506983,5088.82,31179,25936167,46.73,12-Jan-2021
3MINDIA,EQ,21727.0,21778.15,21502.0,21588.4,21727.25,2681,580.39,1648,1402,52.29,12-Jan-2021
3PLAND,EQ,10.15,10.85,10.15,10.3,10.55,2817,0.3,43,1706,60.56,12-Jan-2021
5PAISA,EQ,354.4,377.3,351.0,377.3,343.0,227778,843.27,5317,89822,39.43,12-Jan-2021
618GS2024,GS,105.0,105.0,105.0,105.0,105.0,9,0.01,1,9,100.00,12-Jan-2021
63MOONS,BE,79.5,81.0,78.55,79.1,80.3,59594,47.56,512,-,-,12-Jan-2021
757GS2033,GS,111.25,111.25,111.25,111.25,110.5,1369,1.52,1,1369,100.00,12-Jan-2021
824GS2027,GS,109.0,109.0,109.0,109.0,104.1,200,0.22,1,200,100.00,12-Jan-2021
8KMILES,BE,82.35,85.0,80.55,83.35,82.35,58976,48.91,505,-,-,12-Jan-2021
A2ZINFRA,EQ,5.6,6.05,5.35,5.5,5.55,2597997,150.44,2139,1670082,64.28,12-Jan-2021
AAKASH,EQ,79.25,80.0,77.5,79.85,79.05,43755,34.63,624,15614,35.69,12-Jan-2021
AARON,EQ,53.7,56.35,51.1,55.1,53.7,10386,5.6,131,6564,63.20,12-Jan-2021
AARTIDRUGS,EQ,722.0,729.85,715.55,717.2,722.25,335300,2417.06,15620,151556,45.20,12-Jan-2021
AARTIIND,EQ,1306.9,1320.05,1278.0,1283.05,1298.45,440596,5734.71,20680,156949,35.62,12-Jan-2021
AARTISURF,EQ,1030.0,1030.0,995.05,1000.35,995.3,9324,93.4,879,6197,66.46,12-Jan-2021
AARVEEDEN,BE,18.0,18.25,17.4,18.1,18.0,9669,1.73,60,-,-,12-Jan-2021
AARVI,EQ,46.75,52.95,46.3,48.95,46.75,125357,63.8,1163,36563,29.17,12-Jan-2021
AAVAS,EQ,1938.0,1990.0,1914.45,1965.4,1940.85,433025,8508.11,7741,412616,95.29,12-Jan-2021
ABAN,BE,30.1,31.3,28.85,31.3,29.85,108073,32.7,635,-,-,12-Jan-2021
ABB,EQ,1288.0,1301.0,1265.0,1269.3,1296.9,162360,2076.77,9309,114929,70.79,12-Jan-2021
ABBOTINDIA,EQ,15566.85,15566.85,15383.0,15405.4,15483.15,21062,3252.26,5340,16624,78.93,12-Jan-2021
ABCAPITAL,EQ,90.7,92.25,87.3,90.45,90.75,2518994,2286.72,12429,769828,30.56,12-Jan-2021
ABFRL,EQ,168.4,175.9,167.4,174.55,168.75,5215456,9065.36,52013,2464159,47.25,12-Jan-2021
ABINFRA,SM,7.4,7.4,7.4,7.4,7.05,20000,1.48,5,20000,100.00,12-Jan-2021
ABMINTLTD,BE,22.55,24.0,22.55,24.0,23.7,874,0.21,13,-,-,12-Jan-2021
ABSLBANETF,EQ,318.57,322.17,316.0,320.04,318.57,179,0.57,26,88,49.16,12-Jan-2021
ABSLNN50ET,EQ,330.0,339.75,325.7,333.8,327.08,62,0.2,10,58,93.55,12-Jan-2021
ABSLRIF6RG,MF,7.62,7.62,7.62,7.62,7.62,1000,0.08,1,1000,100.00,12-Jan-2021
ACC,EQ,1783.0,1814.0,1775.1,1795.1,1787.05,1505259,27072.0,44435,430021,28.57,12-Jan-2021
ACCELYA,EQ,965.45,969.95,958.85,961.65,961.4,3325,32.04,655,1704,51.25,12-Jan-2021
ACCURACY,EQ,41.2,41.2,38.35,38.45,40.35,37048,14.4,101,36036,97.27,12-Jan-2021
ACE,EQ,138.7,141.75,137.95,139.25,139.05,170212,237.24,2093,90992,53.46,12-Jan-2021
ADANIENT,EQ,519.0,536.6,517.1,525.4,519.15,4878024,25807.17,49859,524943,10.76,12-Jan-2021
ADANIGAS,EQ,365.3,370.0,364.0,365.9,365.25,1166871,4279.93,11466,885541,75.89,12-Jan-2021
ADANIGREEN,EQ,980.0,990.2,921.0,924.15,968.3,1578700,14935.78,75564,836643,53.00,12-Jan-2021
ADANIPORTS,EQ,507.0,520.65,502.55,511.25,508.35,6751375,34727.76,94103,1853257,27.45,12-Jan-2021
ADANIPOWER,EQ,56.75,57.4,55.0,55.7,56.1,13272571,7464.56,38817,6014475,45.32,12-Jan-2021
ADANITRANS,EQ,449.7,457.9,447.15,450.0,448.3,322823,1462.19,10257,117344,36.35,12-Jan-2021
ADFFOODS,EQ,644.5,646.0,631.0,636.15,644.5,19291,123.3,1085,10274,53.26,12-Jan-2021
ADHUNIKIND,BE,24.85,25.75,24.5,24.85,25.25,22759,5.65,167,-,-,12-Jan-2021
