,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,121.8,121.8,115.76,121.8,121.8,1000,1.22,4,500,50.00,06-Feb-2023
1,20MICRONS,EQ,79.15,79.15,76.2,77.85,78.0,68209,52.99,2453,31933,46.82,06-Feb-2023
2,21STCENMGM,EQ,20.05,20.75,20.05,20.55,20.35,20565,4.2,101,4467,21.72,06-Feb-2023
3,360ONE,EQ,1907.0,1912.0,1848.6,1861.7,1899.25,106212,1992.95,9851,83926,79.02,06-Feb-2023
4,3IINFOLTD,EQ,36.0,38.5,36.0,38.0,36.3,494286,185.24,3816,263682,53.35,06-Feb-2023
5,3MINDIA,EQ,23100.0,23189.15,22500.0,22612.4,23033.45,1316,300.68,670,637,48.40,06-Feb-2023
6,3PLAND,EQ,19.95,19.95,18.3,18.4,19.25,25927,4.84,397,19766,76.24,06-Feb-2023
7,3RDROCK,IT,64.6,64.6,64.6,64.6,64.6,15600,10.08,3,15600,100.00,06-Feb-2023
8,4THDIM,BE,28.85,29.1,28.65,29.1,28.55,498916,144.86,620,-,-,06-Feb-2023
9,515GS2025,GS,95.05,95.05,95.05,95.05,96.25,300,0.29,1,300,100.00,06-Feb-2023
10,563GS2026,GS,97.5,97.5,97.5,97.5,97.5,66,0.06,1,66,100.00,06-Feb-2023
11,574GS2026,GS,95.15,95.15,95.15,95.15,96.75,300,0.29,1,300,100.00,06-Feb-2023
12,5PAISA,EQ,287.3,294.4,286.0,293.55,287.3,21030,61.03,970,13341,63.44,06-Feb-2023
13,622GS2035,GS,92.91,92.91,92.91,92.91,97.75,5,0.0,1,5,100.00,06-Feb-2023
14,63MOONS,EQ,195.0,204.8,182.2,185.1,180.6,661628,1281.47,14457,241896,36.56,06-Feb-2023
15,654GS2032,GS,93.55,93.55,93.55,93.55,94.7,3000,2.81,1,3000,100.00,06-Feb-2023
16,662GS2051,GS,92.9,92.9,92.9,92.9,91.95,170,0.16,1,170,100.00,06-Feb-2023
17,664GS2035,GS,96.0,96.0,96.0,96.0,96.0,1,0.0,1,1,100.00,06-Feb-2023
18,667GS2035,GS,96.35,96.35,96.3,96.3,96.4,15,0.01,2,15,100.00,06-Feb-2023
19,667GS2050,GS,95.5,96.1,95.5,96.0,96.1,2531,2.43,9,2531,100.00,06-Feb-2023
20,669GS2024,GS,99.15,100.22,99.15,100.21,100.2,1901,1.9,7,1901,100.00,06-Feb-2023
21,676GS2061,GS,95.0,95.0,95.0,95.0,98.8,4,0.0,1,4,100.00,06-Feb-2023
22,689GS2025,GS,99.0,99.0,99.0,99.0,100.15,100,0.1,1,100,100.00,06-Feb-2023
23,68GS2060,GS,98.2,98.2,98.2,98.2,98.2,650,0.64,1,650,100.00,06-Feb-2023
24,695GS2061,GS,94.0,95.5,94.0,95.5,97.9,12,0.01,3,4,33.33,06-Feb-2023
25,699GS2051,GS,97.5,97.5,97.5,97.5,100.0,22,0.02,2,22,100.00,06-Feb-2023
26,710GS2029,GS,101.5,101.68,101.0,101.68,101.8,3300,3.34,6,2300,69.70,06-Feb-2023
27,732GS2024,GS,101.4,101.4,101.35,101.35,101.3,251,0.25,2,251,100.00,06-Feb-2023
