SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,92.3,94.5,88.55,91.95,91.5,303710,278.98,6418,131781,43.39,01-Feb-2022
21STCENMGM,EQ,43.75,43.75,43.75,43.75,44.6,4162,1.82,52,4162,100.00,01-Feb-2022
3IINFOLTD,EQ,77.5,78.4,76.5,76.85,77.7,670585,518.11,6549,421005,62.78,01-Feb-2022
3MINDIA,EQ,24989.9,25105.0,24712.25,25019.9,24989.9,3379,844.68,2324,1973,58.39,01-Feb-2022
3PLAND,BE,19.0,19.0,17.75,17.85,18.65,15758,2.85,128,-,-,01-Feb-2022
426GS2023,GS,95.0,97.0,95.0,97.0,93.5,154,0.15,2,154,100.00,01-Feb-2022
5PAISA,EQ,379.45,382.0,370.75,373.05,375.1,20498,76.62,1019,11687,57.02,01-Feb-2022
63MOONS,BE,248.15,274.25,248.15,274.25,261.2,253430,669.04,2329,-,-,01-Feb-2022
667GS2035,GS,97.5,97.5,97.5,97.5,98.0,500,0.49,1,500,100.00,01-Feb-2022
667GS2050,GS,95.49,95.49,94.5,94.5,94.48,6225,5.88,18,6170,99.12,01-Feb-2022
676GS2061,GS,97.1,99.5,96.0,96.62,97.1,1750,1.7,17,1750,100.00,01-Feb-2022
68GS2060,GS,100.0,100.0,99.5,99.5,102.0,1600,1.59,16,1600,100.00,01-Feb-2022
695GS2061,GS,97.0,97.0,97.0,97.0,97.75,200,0.19,1,200,100.00,01-Feb-2022
699GS2051,GS,98.5,98.5,97.5,97.5,96.0,1552,1.51,6,1552,100.00,01-Feb-2022
717GS2028,GS,103.45,103.45,102.0,102.0,103.5,251,0.26,2,251,100.00,01-Feb-2022
A2ZINFRA,EQ,12.35,12.7,11.8,11.85,12.35,967849,116.95,1407,486164,50.23,01-Feb-2022
AAATECH,SM,64.0,78.0,64.0,68.0,65.0,15000,10.56,5,12000,80.00,01-Feb-2022
AAKASH,EQ,259.2,278.5,258.25,276.8,260.75,214336,577.59,2542,66534,31.04,01-Feb-2022
AAREYDRUGS,EQ,52.95,52.95,50.6,51.6,51.75,94098,48.4,1654,60566,64.36,01-Feb-2022
AARON,EQ,132.95,132.95,126.5,127.5,130.25,4792,6.2,412,2720,56.76,01-Feb-2022
AARTIDRUGS,EQ,505.65,508.0,498.7,502.5,503.45,92252,464.12,4538,41928,45.45,01-Feb-2022
AARTIIND,EQ,995.55,1015.0,988.5,1012.8,986.9,355474,3556.62,14320,133533,37.56,01-Feb-2022
AARTISURF,EQ,998.85,998.85,962.0,971.6,968.85,8191,79.51,799,5527,67.48,01-Feb-2022
