,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,120.7,121.8,120.7,121.8,116.0,1003,1.21,2,1003,100.00,03-Feb-2023
1,20MICRONS,EQ,80.4,80.8,77.6,78.0,79.8,78094,61.45,2920,42246,54.10,03-Feb-2023
2,21STCENMGM,EQ,20.8,20.8,20.2,20.35,20.6,4736,0.97,58,2161,45.63,03-Feb-2023
3,360ONE,EQ,1891.3,1911.0,1884.9,1899.25,1886.6,27545,523.53,3492,17052,61.91,03-Feb-2023
4,3IINFOLTD,EQ,37.55,37.55,36.05,36.3,37.1,422938,154.29,3283,242967,57.45,03-Feb-2023
5,3MINDIA,EQ,23149.0,23149.0,22842.8,23033.45,23140.5,971,223.09,620,487,50.15,03-Feb-2023
6,3PLAND,EQ,20.25,20.65,19.25,19.25,20.25,39509,7.65,337,28818,72.94,03-Feb-2023
7,456GS2023,GS,96.01,98.15,96.01,98.15,96.05,4500,4.39,5,4100,91.11,03-Feb-2023
8,4THDIM,BE,28.55,28.65,28.3,28.55,28.15,402520,114.96,522,-,-,03-Feb-2023
9,574GS2026,GS,96.75,96.75,96.75,96.75,95.15,20,0.02,1,20,100.00,03-Feb-2023
10,5PAISA,EQ,298.7,298.7,285.0,287.3,287.8,27885,80.45,2117,10181,36.51,03-Feb-2023
11,63MOONS,EQ,170.8,182.0,168.4,180.6,170.8,340111,600.93,7601,221713,65.19,03-Feb-2023
12,667GS2050,GS,96.1,96.1,96.1,96.1,95.4,1,0.0,1,1,100.00,03-Feb-2023
13,669GS2024,GS,99.17,100.56,99.17,100.2,100.3,8109,8.1,4,4109,50.67,03-Feb-2023
14,676GS2061,GS,98.8,98.8,98.8,98.8,99.0,1,0.0,1,1,100.00,03-Feb-2023
15,699GS2051,GS,100.0,100.0,100.0,100.0,97.0,1,0.0,1,1,100.00,03-Feb-2023
16,710GS2029,GS,101.0,101.8,100.86,101.8,101.26,3791,3.83,5,3300,87.05,03-Feb-2023
17,736GS2052,GS,102.0,102.0,101.91,101.91,101.8,2000,2.04,3,2000,100.00,03-Feb-2023
18,738GS2027,GS,102.0,102.5,101.9,102.4,102.43,26821,27.4,37,26821,100.00,03-Feb-2023
19,741GS2036,GS,101.42,101.8,101.42,101.8,101.85,50050,50.76,3,50050,100.00,03-Feb-2023
20,74GS2062,GS,102.2,102.2,102.2,102.2,102.25,100,0.1,1,100,100.00,03-Feb-2023
21,754GS2036,GS,103.39,103.65,103.2,103.32,103.39,67285,69.54,108,67285,100.00,03-Feb-2023
