,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,BE,126.05,131.0,126.05,127.4,129.55,17952,23.03,193,-,-,28-Sep-2023
1,21STCENMGM,EQ,19.3,19.8,19.3,19.45,19.5,1105,0.22,42,815,73.76,28-Sep-2023
2,360ONE,EQ,520.0,521.85,508.95,510.5,514.45,395274,2021.26,7882,299001,75.64,28-Sep-2023
3,3IINFOLTD,EQ,41.6,41.75,40.45,40.75,41.3,608675,249.38,4331,258346,42.44,28-Sep-2023
4,3MINDIA,EQ,31225.95,31399.65,30600.0,30864.75,31177.8,1288,400.41,978,417,32.38,28-Sep-2023
5,3PLAND,EQ,23.45,24.9,22.9,23.25,23.25,16618,3.9,203,10584,63.69,28-Sep-2023
6,456GS2023,GS,99.31,99.31,99.31,99.31,100.75,10,0.01,1,10,100.00,28-Sep-2023
7,522GS2025,GS,97.45,97.45,97.45,97.45,96.85,100,0.1,1,100,100.00,28-Sep-2023
8,574GS2026,GS,99.0,99.0,97.98,97.98,99.0,467,0.46,5,467,100.00,28-Sep-2023
9,5PAISA,EQ,441.05,447.85,436.75,438.7,439.3,16992,74.91,2406,7746,45.59,28-Sep-2023
10,601GS2028,GS,95.8,95.82,95.8,95.82,95.79,30000,28.74,2,15000,50.00,28-Sep-2023
11,610GS2031,GS,95.0,95.0,94.75,94.75,95.0,1034,0.98,6,1034,100.00,28-Sep-2023
12,63MOONS,EQ,282.35,286.75,273.35,274.75,287.65,132059,367.91,4110,84290,63.83,28-Sep-2023
13,654GS2032,GS,98.0,98.0,98.0,98.0,97.0,2001,1.96,4,2001,100.00,28-Sep-2023
14,667GS2050,GS,95.0,95.0,94.9,95.0,95.95,3494,3.32,9,3494,100.00,28-Sep-2023
15,669GS2024,GS,101.75,101.75,101.05,101.05,101.5,176,0.18,10,124,70.45,28-Sep-2023
16,689GS2025,GS,98.97,98.97,98.97,98.97,98.97,1,0.0,1,1,100.00,28-Sep-2023
17,68GS2060,GS,97.2,97.2,97.2,97.2,97.45,5,0.0,1,5,100.00,28-Sep-2023
18,695GS2061,GS,98.0,98.0,98.0,98.0,100.9,100,0.1,2,100,100.00,28-Sep-2023
19,699GS2051,GS,101.46,103.25,101.46,103.25,98.99,2,0.0,2,1,50.00,28-Sep-2023
20,706GS2028,GS,103.0,103.0,102.89,102.89,102.98,600,0.62,3,600,100.00,28-Sep-2023
21,710GS2029,GS,107.99,107.99,102.0,102.9,102.9,2590,2.65,6,2589,99.96,28-Sep-2023
22,716GS2050,GS,99.92,110.42,99.91,100.79,105.17,13,0.01,6,13,100.00,28-Sep-2023
23,717GS2030,GS,102.02,103.9,102.02,103.0,103.45,6701,6.85,11,6401,95.52,28-Sep-2023
24,718GS2037,GS,101.5,101.5,101.5,101.5,101.5,1000,1.02,1,1000,100.00,28-Sep-2023
25,725GS2063,GS,101.65,101.65,101.5,101.5,101.0,16000,16.26,6,16000,100.00,28-Sep-2023
26,726GS2032,GS,101.4,101.4,100.5,100.93,101.16,15248,15.38,16,15148,99.34,28-Sep-2023
27,726GS2033,GS,100.1,102.0,100.05,102.0,102.25,2001,2.0,3,2000,99.95,28-Sep-2023
28,732GS2024,GS,104.54,104.54,100.0,100.0,102.0,30,0.03,3,30,100.00,28-Sep-2023
29,736GS2052,GS,101.26,101.26,100.75,100.84,101.17,8827,8.93,51,8824,99.97,28-Sep-2023
30,738GS2027,GS,102.84,102.84,102.6,102.63,102.8,125819,129.18,72,125319,99.60,28-Sep-2023
31,73GS2053,GS,101.02,101.9,101.02,101.9,101.98,225,0.23,2,225,100.00,28-Sep-2023
32,741GS2036,GS,103.99,103.99,102.5,103.6,103.1,18287,18.84,12,18287,100.00,28-Sep-2023
33,754GS2036,GS,104.93,105.05,104.47,104.6,104.93,388980,407.46,163,381648,98.12,28-Sep-2023
34,772GS2055,GS,115.79,115.79,115.79,115.79,115.75,100,0.12,3,100,100.00,28-Sep-2023
35,795GS2032,GS,109.5,109.5,109.5,109.5,109.0,1,0.0,1,1,100.00,28-Sep-2023
36,83GS2040,GS,109.77,109.77,109.77,109.77,104.55,5000,5.49,5,5000,100.00,28-Sep-2023
37,A2ZINFRA,BE,9.25,9.6,9.25,9.6,9.15,104714,9.97,230,-,-,28-Sep-2023
38,AAATECH,EQ,59.1,59.9,58.0,58.4,59.1,13650,8.03,424,6319,46.29,28-Sep-2023
39,AAKASH,BE,5.85,5.85,5.75,5.75,5.85,129357,7.46,384,-,-,28-Sep-2023
40,AAREYDRUGS,BE,46.8,48.0,46.65,48.0,47.25,17800,8.46,72,-,-,28-Sep-2023
41,AARON,BE,242.0,242.5,242.0,242.5,244.0,1289,3.12,92,-,-,28-Sep-2023
42,AARTECH,BE,170.0,172.5,166.0,169.85,170.4,11358,19.35,240,-,-,28-Sep-2023
43,AARTIDRUGS,EQ,550.05,564.0,539.4,541.15,546.4,298417,1644.57,14268,94347,31.62,28-Sep-2023
44,AARTIIND,EQ,497.25,499.4,484.25,485.65,496.9,995504,4885.32,23801,500008,50.23,28-Sep-2023
45,AARTIPHARM,EQ,447.6,460.0,447.6,450.3,447.55,135075,610.64,7480,79260,58.68,28-Sep-2023
46,AARTIPP,E1,301.05,301.05,300.0,300.0,298.0,3,0.01,3,3,100.00,28-Sep-2023
47,AARTISURF,EQ,639.25,652.0,615.0,625.9,638.25,11319,71.52,1349,6546,57.83,28-Sep-2023
48,AARVEEDEN,EQ,23.5,24.05,23.4,23.6,23.8,10705,2.55,286,5604,52.35,28-Sep-2023
49,AARVI,EQ,126.9,127.6,123.2,124.3,126.8,10682,13.35,419,8107,75.89,28-Sep-2023
50,AATMAJ,SM,45.7,47.85,45.7,46.1,47.3,18000,8.38,9,16000,88.89,28-Sep-2023
51,AAVAS,EQ,1710.0,1774.9,1700.0,1714.55,1704.0,506500,8809.6,33989,247483,48.86,28-Sep-2023
52,ABAN,EQ,45.65,48.85,45.45,47.25,45.05,902975,430.1,6774,386415,42.79,28-Sep-2023
53,ABB,EQ,4250.0,4250.0,4087.7,4101.7,4233.35,259081,10756.56,33212,143969,55.57,28-Sep-2023
54,ABBOTINDIA,EQ,22843.0,22843.0,22000.0,22370.65,22743.3,17582,3931.28,5981,7189,40.89,28-Sep-2023
55,ABCAPITAL,EQ,180.5,180.55,175.2,175.95,180.5,2640636,4692.98,19593,1093458,41.41,28-Sep-2023
56,ABCOTS,SM,81.7,84.0,81.7,81.75,86.0,32000,26.29,6,28000,87.50,28-Sep-2023
57,ABFRL,EQ,216.5,216.8,210.4,211.05,215.6,1917827,4087.39,15867,820953,42.81,28-Sep-2023
58,ABMINTLLTD,BE,36.0,36.0,36.0,36.0,36.0,85,0.03,3,-,-,28-Sep-2023
59,ABSLAMC,EQ,429.0,447.65,428.0,431.3,423.25,422062,1849.95,13017,186512,44.19,28-Sep-2023
60,ABSLBANETF,EQ,44.61,45.39,44.6,44.7,45.02,12398,5.56,405,7614,61.41,28-Sep-2023
61,ABSLLIQUID,EQ,999.99,1000.01,999.99,1000.0,999.99,1905,19.05,7,1395,73.23,28-Sep-2023
62,ABSLNN50ET,EQ,47.58,49.0,45.73,47.32,46.65,6649,3.11,177,3525,53.02,28-Sep-2023
63,ACC,EQ,2019.75,2031.5,1982.75,1996.35,2019.75,1420559,28402.31,39945,1034246,72.81,28-Sep-2023
64,ACCELYA,EQ,1600.0,1615.0,1572.05,1577.7,1590.4,28028,446.73,4201,12990,46.35,28-Sep-2023
65,ACCURACY,BE,8.7,8.7,8.1,8.5,8.5,972176,82.66,502,-,-,28-Sep-2023
66,ACE,EQ,707.8,715.15,695.0,696.75,701.7,181364,1278.86,11634,78913,43.51,28-Sep-2023
67,ACEINTEG,BE,36.85,37.0,35.5,36.8,35.95,1320,0.47,22,-,-,28-Sep-2023
68,ACI,EQ,584.95,596.65,580.1,584.0,583.8,181136,1062.35,13943,79224,43.74,28-Sep-2023
69,ACL,BE,98.45,99.9,96.0,97.15,98.45,10801,10.55,282,-,-,28-Sep-2023
70,ADANIENSOL,EQ,817.0,839.65,816.4,830.5,816.2,861650,7141.3,29394,399101,46.32,28-Sep-2023
71,ADANIENT,EQ,2489.95,2511.0,2446.7,2475.25,2483.3,2225560,55162.52,75079,925930,41.60,28-Sep-2023
72,ADANIGREEN,EQ,1020.0,1021.25,1001.0,1012.45,1018.75,3914462,39810.38,54089,1971549,50.37,28-Sep-2023
73,ADANIPORTS,EQ,833.25,841.35,819.15,823.1,830.7,5057959,41925.76,76851,2167579,42.85,28-Sep-2023
74,ADANIPOWER,EQ,376.8,379.85,372.45,375.4,375.35,19409168,72799.56,76349,10030480,51.68,28-Sep-2023
75,ADFFOODS,EQ,212.4,214.9,208.0,210.0,212.0,94228,199.79,6731,46970,49.85,28-Sep-2023
76,ADL,BE,75.1,76.9,74.3,75.75,74.3,867,0.66,15,-,-,28-Sep-2023
77,ADORWELD,EQ,1109.2,1115.0,1095.05,1101.15,1111.8,16746,184.68,2388,12054,71.98,28-Sep-2023
78,ADROITINFO,EQ,24.0,24.6,23.2,23.55,23.7,701524,167.8,699,672901,95.92,28-Sep-2023
79,ADSL,EQ,132.4,134.15,127.05,128.45,131.95,417782,543.37,5904,208573,49.92,28-Sep-2023
80,ADVANIHOTR,EQ,85.0,87.15,84.65,85.75,84.75,40430,34.74,868,25516,63.11,28-Sep-2023
81,ADVENZYMES,EQ,318.95,318.95,312.0,314.65,317.75,89470,281.83,4638,39183,43.79,28-Sep-2023
82,AEGISCHEM,EQ,326.95,337.8,325.95,332.7,326.1,627089,2089.08,21976,226632,36.14,28-Sep-2023
83,AEROFLEX,EQ,148.6,156.7,148.55,150.85,148.35,1206610,1845.91,15683,410443,34.02,28-Sep-2023
84,AETHER,EQ,972.0,972.0,948.5,954.0,960.15,42087,403.31,3992,29959,71.18,28-Sep-2023
85,AFFLE,EQ,1093.0,1104.0,1083.0,1100.35,1092.25,329763,3619.84,18446,202081,61.28,28-Sep-2023
86,AGARIND,EQ,910.0,913.3,884.7,889.3,902.4,33498,300.65,4545,14554,43.45,28-Sep-2023
87,AGARWALFT,SM,41.05,41.05,40.0,40.0,41.1,18000,7.26,6,18000,100.00,28-Sep-2023
