SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,111.73,111.73,111.73,111.73,117.55,1,0.0,1,1,100.00,09-Sep-2022
20MICRONS,EQ,106.4,106.7,102.4,103.55,105.45,203318,211.43,4156,101168,49.76,09-Sep-2022
21STCENMGM,EQ,26.85,27.4,26.45,26.5,26.95,7201,1.92,110,3361,46.67,09-Sep-2022
3IINFOLTD,EQ,49.0,53.3,47.4,52.55,47.0,3853001,1960.28,20931,1604492,41.64,09-Sep-2022
3MINDIA,EQ,22999.95,22999.95,22656.55,22839.95,22739.5,1150,262.2,569,676,58.78,09-Sep-2022
3PLAND,EQ,17.65,18.3,17.65,18.0,17.7,2043,0.37,50,1797,87.96,09-Sep-2022
456GS2023,GS,99.99,100.45,97.01,98.82,97.77,6,0.01,6,1,16.67,09-Sep-2022
4THDIM,BE,22.9,22.9,22.9,22.9,21.85,100,0.02,1,-,-,09-Sep-2022
563GS2026,GS,98.25,98.25,98.25,98.25,98.55,306,0.3,3,306,100.00,09-Sep-2022
5PAISA,EQ,354.45,354.45,345.0,346.1,350.6,19438,67.96,1072,12615,64.90,09-Sep-2022
63MOONS,EQ,184.0,185.9,180.65,181.15,184.5,47122,86.03,1111,32288,68.52,09-Sep-2022
654GS2032,GS,96.7,96.7,96.7,96.7,96.62,921,0.89,2,921,100.00,09-Sep-2022
667GS2050,GS,93.9,93.9,92.2,93.0,91.5,1664,1.54,8,807,48.50,09-Sep-2022
699GS2051,GS,96.8,96.8,96.05,96.05,95.99,1601,1.54,10,1600,99.94,09-Sep-2022
716GS2050,GS,105.0,105.0,105.0,105.0,105.95,2,0.0,2,2,100.00,09-Sep-2022
726GS2032,GS,101.0,101.0,100.25,100.25,101.0,7394,7.41,4,7394,100.00,09-Sep-2022
737GS2023,GS,102.28,102.28,101.28,101.28,97.41,1800,1.82,3,1800,100.00,09-Sep-2022
754GS2036,GS,104.49,104.49,104.1,104.2,104.5,800,0.83,7,700,87.50,09-Sep-2022
772GS2055,GS,106.0,106.0,106.0,106.0,106.0,5,0.01,1,5,100.00,09-Sep-2022
824GS2027,GS,103.01,103.01,103.0,103.0,101.8,660,0.68,2,660,100.00,09-Sep-2022
A2ZINFRA,EQ,12.45,12.95,12.45,12.6,12.7,217577,27.74,394,169338,77.83,09-Sep-2022
AAATECH,SM,133.0,135.0,133.0,135.0,137.0,9000,12.09,2,9000,100.00,09-Sep-2022
AAKASH,EQ,13.9,13.95,13.5,13.95,13.3,180881,25.22,295,153740,85.00,09-Sep-2022
AAREYDRUGS,EQ,41.45,42.5,40.35,41.15,40.95,77093,31.91,830,44754,58.05,09-Sep-2022
AARON,EQ,187.05,191.0,177.65,179.35,187.75,43911,80.0,1823,25917,59.02,09-Sep-2022
AARTIDRUGS,EQ,470.0,488.0,465.0,469.45,466.15,369486,1751.19,14467,97092,26.28,09-Sep-2022
AARTIIND,EQ,858.0,861.8,850.0,859.8,854.85,458201,3929.72,15527,190954,41.67,09-Sep-2022
AARTISURF,EQ,835.45,857.4,825.0,828.6,830.1,24011,201.25,2310,11077,46.13,09-Sep-2022
AARVEEDEN,EQ,27.4,27.5,25.2,25.6,27.4,32617,8.55,318,22164,67.95,09-Sep-2022
AARVI,EQ,110.05,114.0,109.0,109.6,110.15,10273,11.4,262,6555,63.81,09-Sep-2022
