SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,112.0,112.0,112.0,112.0,110.26,1,0.0,1,1,100.00,01-Sep-2022
20MICRONS,EQ,109.65,111.4,107.25,108.85,109.65,221528,242.56,3746,89750,40.51,01-Sep-2022
21STCENMGM,EQ,28.85,29.4,28.85,28.85,29.4,8928,2.59,71,7283,81.57,01-Sep-2022
3IINFOLTD,EQ,44.9,47.9,44.1,46.95,44.4,2317858,1082.77,13487,802853,34.64,01-Sep-2022
3MINDIA,EQ,23489.0,23510.1,22811.0,22907.4,23314.35,2172,503.66,1206,722,33.24,01-Sep-2022
3PLAND,EQ,17.7,18.55,17.1,18.5,17.7,27757,5.03,194,20142,72.57,01-Sep-2022
515GS2025,GS,89.31,89.31,89.31,89.31,94.0,4,0.0,1,4,100.00,01-Sep-2022
5PAISA,EQ,372.0,377.4,337.1,340.95,345.15,445748,1598.55,15071,170799,38.32,01-Sep-2022
622GS2035,GS,90.5,90.5,90.5,90.5,91.0,500,0.45,1,500,100.00,01-Sep-2022
63MOONS,EQ,179.0,190.9,179.0,188.5,181.45,107046,199.01,2485,57187,53.42,01-Sep-2022
654GS2032,GS,96.55,96.55,96.55,96.55,94.25,2000,1.93,2,2000,100.00,01-Sep-2022
667GS2035,GS,96.57,96.98,96.01,96.01,96.57,2389,2.31,7,2016,84.39,01-Sep-2022
667GS2050,GS,91.0,93.2,91.0,93.2,91.36,506,0.46,3,500,98.81,01-Sep-2022
695GS2061,GS,95.88,96.0,95.0,95.5,94.5,851,0.81,6,751,88.25,01-Sep-2022
699GS2051,GS,96.3,96.3,95.58,95.58,95.58,3,0.0,3,2,66.67,01-Sep-2022
710GS2029,GS,101.1,101.1,101.01,101.01,101.01,100,0.1,3,100,100.00,01-Sep-2022
726GS2032,GS,99.95,99.95,99.95,99.95,99.95,1719,1.72,4,1719,100.00,01-Sep-2022
738GS2027,GS,103.89,103.89,103.5,103.69,103.99,14052,14.57,21,13952,99.29,01-Sep-2022
754GS2036,GS,104.5,104.5,103.9,103.9,104.0,1046,1.09,4,1046,100.00,01-Sep-2022
A2ZINFRA,EQ,12.2,12.6,12.15,12.25,12.4,303755,37.33,577,225462,74.22,01-Sep-2022
