SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,107.05,109.85,105.7,106.15,106.15,309764,333.35,4497,156047,50.38,05-Sep-2022
21STCENMGM,EQ,28.3,28.3,27.75,27.75,28.3,2206,0.62,37,2206,100.00,05-Sep-2022
3IINFOLTD,EQ,47.5,48.5,46.8,47.15,47.55,604191,286.94,5440,303986,50.31,05-Sep-2022
3MINDIA,EQ,23229.0,23386.5,22900.0,23244.85,23076.75,1739,403.43,1063,943,54.23,05-Sep-2022
3PLAND,EQ,18.55,18.65,17.9,18.55,18.0,6336,1.16,59,3749,59.17,05-Sep-2022
456GS2023,GS,95.49,95.49,95.49,95.49,100.45,1,0.0,1,1,100.00,05-Sep-2022
574GS2026,GS,94.01,94.01,94.0,94.0,93.85,153,0.14,2,153,100.00,05-Sep-2022
5PAISA,EQ,339.7,360.0,334.0,351.4,331.8,108613,380.62,4411,47157,43.42,05-Sep-2022
63MOONS,EQ,183.0,187.9,182.05,185.15,181.65,50576,93.47,948,36461,72.09,05-Sep-2022
654GS2032,GS,96.75,96.8,96.75,96.8,96.6,1500,1.45,2,1500,100.00,05-Sep-2022
667GS2035,GS,94.11,96.98,94.0,96.98,96.01,6148,5.79,5,6069,98.72,05-Sep-2022
667GS2050,GS,92.7,92.8,92.16,92.16,97.01,523,0.48,21,523,100.00,05-Sep-2022
676GS2061,GS,90.11,90.11,90.11,90.11,92.0,600,0.54,1,600,100.00,05-Sep-2022
699GS2051,GS,96.69,96.69,94.42,96.23,95.01,1285,1.24,8,1281,99.69,05-Sep-2022
710GS2029,GS,102.5,102.5,101.0,101.0,101.0,5000,5.07,7,5000,100.00,05-Sep-2022
726GS2032,GS,100.0,100.0,99.95,99.95,99.95,2,0.0,2,2,100.00,05-Sep-2022
754GS2036,GS,103.0,104.49,103.0,103.5,103.25,1590,1.65,10,1590,100.00,05-Sep-2022
795GS2032,GS,112.0,112.0,112.0,112.0,112.0,1000,1.12,1,1000,100.00,05-Sep-2022
A2ZINFRA,EQ,12.3,13.3,12.3,13.2,12.3,865667,112.6,1437,602683,69.62,05-Sep-2022
AAATECH,SM,134.5,139.0,134.5,135.0,134.0,18000,24.69,6,12000,66.67,05-Sep-2022
AAKASH,EQ,12.75,12.75,11.95,12.4,12.45,86767,10.67,361,72031,83.02,05-Sep-2022
AAREYDRUGS,EQ,39.8,40.85,39.1,40.65,39.3,65134,26.26,633,44770,68.74,05-Sep-2022
AARON,EQ,182.4,196.75,182.4,196.6,178.9,110863,214.91,2291,62521,56.39,05-Sep-2022
AARTIDRUGS,EQ,431.0,435.15,430.0,433.65,435.75,60506,261.71,4460,25365,41.92,05-Sep-2022
AARTIIND,EQ,840.0,849.9,835.0,845.1,837.9,738766,6239.01,19000,437599,59.23,05-Sep-2022
AARTISURF,EQ,864.4,883.8,847.05,857.85,860.3,24643,212.97,2623,9906,40.20,05-Sep-2022
AARVEEDEN,EQ,28.1,28.2,27.0,27.4,27.25,43376,11.95,343,27403,63.18,05-Sep-2022
AARVI,EQ,106.05,111.5,106.0,111.1,106.9,41899,45.16,389,36400,86.88,05-Sep-2022
AAVAS,EQ,2288.9,2317.05,2274.0,2287.95,2276.9,52696,1211.67,6861,27330,51.86,05-Sep-2022
ABAN,EQ,55.5,56.3,54.4,55.1,55.5,231790,128.42,2705,128705,55.53,05-Sep-2022
ABB,EQ,3350.0,3388.0,3253.65,3289.2,3368.9,587410,19338.22,66571,274162,46.67,05-Sep-2022
ABBOTINDIA,EQ,18380.0,18650.0,18160.0,18209.0,18442.25,20184,3692.62,4496,11977,59.34,05-Sep-2022
ABCAPITAL,EQ,114.5,118.0,114.3,115.4,114.7,4379430,5082.72,20350,2021170,46.15,05-Sep-2022
ABFRL,EQ,307.95,314.4,304.8,313.55,307.45,2794631,8676.73,24520,986835,35.31,05-Sep-2022
ABMINTLLTD,BE,76.0,81.8,76.0,81.8,79.75,1659,1.35,17,-,-,05-Sep-2022
ABSLAMC,EQ,474.05,474.8,464.0,474.0,474.05,68755,322.79,3436,35119,51.08,05-Sep-2022
ABSLBANETF,EQ,39.47,39.99,39.47,39.93,39.47,10755,4.28,193,8875,82.52,05-Sep-2022
ABSLNN50ET,EQ,45.1,45.25,44.4,44.8,44.85,4932,2.21,93,4426,89.74,05-Sep-2022
ACC,EQ,2303.9,2305.0,2285.0,2288.15,2290.05,245656,5631.32,9059,82071,33.41,05-Sep-2022
ACCELYA,EQ,1115.3,1142.5,1109.0,1111.7,1115.3,17561,196.76,2295,9352,53.25,05-Sep-2022
ACCURACY,EQ,200.0,202.0,196.45,198.9,200.95,10177,20.35,264,6236,61.28,05-Sep-2022
ACE,EQ,293.0,306.85,292.15,298.65,287.9,3923218,11776.63,54973,910994,23.22,05-Sep-2022
ACRYSIL,EQ,708.75,715.8,702.4,704.1,703.15,55228,391.04,4005,25583,46.32,05-Sep-2022
ADANIENT,EQ,3374.1,3431.8,3313.0,3346.55,3355.8,3686950,124361.91,146740,526338,14.28,05-Sep-2022
ADANIGREEN,EQ,2402.5,2416.85,2343.0,2353.8,2383.1,962996,22880.16,46215,350051,36.35,05-Sep-2022
ADANIPORTS,EQ,854.95,864.9,848.2,850.9,851.95,5434684,46509.35,84753,1143277,21.04,05-Sep-2022
ADANIPOWER,BE,403.65,407.0,385.55,389.85,401.25,3344426,13123.32,80531,-,-,05-Sep-2022
ADANITRANS,EQ,3862.8,3920.0,3811.0,3881.25,3866.55,388311,15058.64,23102,183071,47.15,05-Sep-2022
ADFFOODS,EQ,716.25,729.0,715.0,718.9,722.35,6962,50.25,917,3654,52.48,05-Sep-2022
ADL,BE,84.75,84.75,84.0,84.75,80.75,2831,2.4,46,-,-,05-Sep-2022
ADORWELD,EQ,885.0,923.7,885.0,889.35,892.0,40408,365.86,4242,20797,51.47,05-Sep-2022
ADROITINFO,BE,17.15,17.15,16.0,16.25,16.55,13640,2.27,106,-,-,05-Sep-2022
ADSL,EQ,112.2,117.55,111.2,114.45,111.15,304024,347.69,5239,130356,42.88,05-Sep-2022
ADVANIHOTR,EQ,82.5,86.35,82.5,83.3,83.0,82750,69.73,1104,40566,49.02,05-Sep-2022
ADVENZYMES,EQ,270.0,270.85,267.05,268.9,268.65,55936,150.63,2790,30956,55.34,05-Sep-2022
AEGISCHEM,EQ,285.0,287.4,277.75,280.35,284.55,423916,1197.04,11886,194320,45.84,05-Sep-2022
AETHER,EQ,925.95,925.95,890.0,894.0,918.6,82596,750.18,6127,39073,47.31,05-Sep-2022
AFFLE,EQ,1297.9,1304.0,1275.1,1279.2,1294.9,257031,3307.16,15284,100857,39.24,05-Sep-2022
AGARIND,EQ,694.95,699.9,668.4,675.25,669.75,58487,400.9,4579,26957,46.09,05-Sep-2022
AGI,EQ,343.0,348.55,336.05,342.8,341.65,409895,1407.81,12230,158613,38.70,05-Sep-2022
AGNI,SM,40.15,40.15,39.95,40.15,38.25,320000,128.42,31,270000,84.38,05-Sep-2022
AGRITECH,BE,87.7,89.1,83.55,88.05,87.7,4865,4.21,73,-,-,05-Sep-2022
AGROPHOS,EQ,45.95,46.0,44.75,46.0,43.85,129186,59.23,561,91917,71.15,05-Sep-2022
AGSTRA,EQ,85.9,86.4,84.0,84.55,85.35,162696,138.93,2435,109873,67.53,05-Sep-2022
AHLADA,EQ,118.5,124.0,118.5,123.0,119.0,22213,27.23,431,15757,70.94,05-Sep-2022
AHLEAST,EQ,250.0,255.0,247.65,251.3,248.4,5881,14.76,435,3159,53.72,05-Sep-2022
AHLUCONT,EQ,435.4,441.55,428.0,430.9,435.4,15435,66.99,1111,7907,51.23,05-Sep-2022
AIAENG,EQ,2620.0,2687.35,2561.1,2585.75,2596.65,97477,2560.62,12112,57354,58.84,05-Sep-2022
AIRAN,EQ,19.3,19.75,19.3,19.55,19.5,331619,64.98,1291,219472,66.18,05-Sep-2022
AIROLAM,EQ,72.05,77.9,68.6,72.35,71.6,80453,59.43,805,40145,49.90,05-Sep-2022
AIRTELPP,E1,352.5,356.9,346.4,355.7,346.45,212449,751.1,4631,153133,72.08,05-Sep-2022
AJANTPHARM,EQ,1354.1,1370.15,1340.0,1346.3,1354.1,33949,460.73,4320,13171,38.80,05-Sep-2022
AJMERA,EQ,277.25,289.0,277.25,282.2,277.25,95532,271.19,5828,48627,50.90,05-Sep-2022
AJOONI,EQ,41.5,42.8,40.5,41.0,41.25,390901,161.51,1921,129629,33.16,05-Sep-2022
AJRINFRA,EQ,1.5,1.65,1.5,1.65,1.5,3068724,47.95,848,1625056,52.96,05-Sep-2022
AKASH,BE,45.75,48.0,45.75,46.8,46.65,16445,7.68,175,-,-,05-Sep-2022
AKG,EQ,56.95,59.65,54.5,59.65,56.85,455032,270.25,1062,290140,63.76,05-Sep-2022
AKSHAR,EQ,117.9,120.5,117.05,119.6,119.8,19502,23.25,388,13363,68.52,05-Sep-2022
