SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,58.4,58.9,55.6,57.1,58.6,103961,59.13,1643,65894,63.38,17-Aug-2021
21STCENMGM,EQ,28.3,28.3,28.3,28.3,27.75,6976,1.97,19,6123,87.77,17-Aug-2021
3IINFOTECH,BE,8.1,8.2,7.75,7.95,8.05,3036341,241.99,6689,-,-,17-Aug-2021
3MINDIA,EQ,24100.0,24100.0,23695.0,23780.3,23842.25,4460,1061.06,3328,3744,83.95,17-Aug-2021
3PLAND,BE,15.35,15.35,14.2,14.6,14.7,1051,0.15,33,-,-,17-Aug-2021
5PAISA,EQ,488.5,488.5,470.35,478.45,486.05,18739,89.83,764,7944,42.39,17-Aug-2021
63MOONS,EQ,92.05,96.0,91.1,92.8,91.55,77665,72.87,1678,40640,52.33,17-Aug-2021
662GS2051,GS,90.45,90.45,90.45,90.45,88.37,17000,15.38,1,17000,100.00,17-Aug-2021
667GS2050,GS,96.5,96.51,96.5,96.5,96.99,4012,3.87,7,4012,100.00,17-Aug-2021
676GS2061,GS,98.85,98.99,98.85,98.99,98.85,1041,1.03,7,1041,100.00,17-Aug-2021
726GS2029,GS,105.0,105.0,105.0,105.0,105.0,800,0.84,2,800,100.00,17-Aug-2021
75GS2034,GS,101.85,101.85,101.85,101.85,97.0,25400,25.87,1,25400,100.00,17-Aug-2021
772GS2049,GS,116.41,116.41,116.41,116.41,110.87,100,0.12,1,100,100.00,17-Aug-2021
824GS2033,GS,115.0,115.0,115.0,115.0,116.5,400,0.46,3,400,100.00,17-Aug-2021
A2ZINFRA,EQ,4.5,4.55,4.4,4.4,4.6,341600,15.07,482,164636,48.20,17-Aug-2021
AAATECH,SM,47.0,47.0,44.75,45.0,47.0,18000,8.16,5,9000,50.00,17-Aug-2021
AAKASH,EQ,268.8,268.8,263.3,265.8,265.9,92921,246.93,370,47983,51.64,17-Aug-2021
AAREYDRUGS,EQ,41.0,41.0,38.25,38.8,39.8,61438,24.32,795,39307,63.98,17-Aug-2021
AARON,EQ,105.8,105.8,98.55,100.6,103.7,10625,10.59,309,9150,86.12,17-Aug-2021
AARTIDRUGS,EQ,635.0,635.0,618.1,622.05,634.8,260875,1629.35,17431,137243,52.61,17-Aug-2021
AARTIIND,EQ,948.05,973.95,942.3,952.7,936.75,2913311,27892.41,100014,699088,24.00,17-Aug-2021
AARTISURF,EQ,1469.0,1488.6,1430.0,1445.05,1468.4,22470,326.92,3783,12587,56.02,17-Aug-2021
AARVEEDEN,EQ,20.95,21.9,20.15,20.4,21.2,25934,5.41,134,21156,81.58,17-Aug-2021
AARVI,EQ,66.0,66.4,55.5,57.6,63.3,88659,51.48,740,51375,57.95,17-Aug-2021
AAVAS,EQ,2602.2,2678.0,2602.2,2656.4,2605.8,78066,2066.91,8596,34248,43.87,17-Aug-2021
ABAN,EQ,42.55,44.4,41.75,41.95,42.55,72127,30.67,961,46687,64.73,17-Aug-2021
ABB,EQ,1758.4,1769.0,1724.35,1745.45,1758.4,124149,2170.14,7915,83570,67.31,17-Aug-2021
ABBOTINDIA,EQ,19000.0,19140.0,18730.05,19045.3,18955.8,12161,2314.23,4477,4377,35.99,17-Aug-2021
ABCAPITAL,EQ,113.9,114.55,111.65,112.5,114.15,1784253,2015.34,18711,754065,42.26,17-Aug-2021
ABFRL,EQ,206.0,208.5,203.4,206.35,206.45,1116692,2301.44,12966,261379,23.41,17-Aug-2021
ABSLBANETF,EQ,356.74,357.15,355.48,356.9,358.34,100073,356.66,22,100052,99.98,17-Aug-2021
ABSLNN50ET,EQ,400.0,407.0,400.0,403.0,400.2,93,0.38,16,75,80.65,17-Aug-2021
ABSLRIF6RG,MF,10.29,10.35,10.29,10.3,10.36,37500,3.87,11,37500,100.00,17-Aug-2021
ACC,EQ,2300.0,2315.0,2271.0,2308.75,2296.25,309125,7091.81,24256,124644,40.32,17-Aug-2021
ACCELYA,EQ,1270.55,1321.7,1270.55,1297.8,1270.55,60366,783.08,5195,24046,39.83,17-Aug-2021
ACCURACY,EQ,106.0,107.7,103.0,103.25,106.35,14216,14.74,238,12502,87.94,17-Aug-2021
ACE,EQ,218.55,222.75,213.35,217.95,216.9,350896,764.89,8045,126560,36.07,17-Aug-2021
ACRYSIL,EQ,635.0,636.0,610.0,618.35,628.4,62124,386.24,3329,33528,53.97,17-Aug-2021
ADANIENT,EQ,1431.0,1451.0,1416.2,1441.65,1430.1,3062815,44052.12,58332,969653,31.66,17-Aug-2021
ADANIGREEN,BE,927.0,940.0,927.0,936.85,925.25,2111296,19719.1,52970,-,-,17-Aug-2021
ADANIPORTS,EQ,705.8,714.9,686.05,692.65,706.9,7262774,50964.4,109287,1511302,20.81,17-Aug-2021
ADANIPOWER,BE,83.0,83.3,78.95,79.95,83.05,4691295,3759.33,39905,-,-,17-Aug-2021
ADANITRANS,BE,959.0,1026.6,959.0,1024.0,977.75,151970,1530.9,11911,-,-,17-Aug-2021
ADFFOODS,EQ,783.2,822.0,783.0,813.6,792.9,15727,126.69,1766,9053,57.56,17-Aug-2021
ADL,BE,37.65,39.4,36.15,37.05,37.65,1647,0.61,10,-,-,17-Aug-2021
ADORWELD,EQ,695.1,717.15,695.0,705.35,710.3,8658,61.05,1135,5240,60.52,17-Aug-2021
ADROITINFO,EQ,10.75,10.75,10.75,10.75,10.25,8617,0.93,34,5802,67.33,17-Aug-2021
ADSL,EQ,59.45,60.95,58.25,58.85,58.8,72116,42.74,1049,45643,63.29,17-Aug-2021
ADVANIHOTR,EQ,69.95,70.6,65.8,68.55,69.7,58588,39.74,1156,28614,48.84,17-Aug-2021
ADVENZYMES,EQ,383.6,388.65,368.0,370.1,384.05,250944,942.52,12535,119878,47.77,17-Aug-2021
AEGISCHEM,EQ,282.9,282.9,272.0,278.4,281.45,334456,926.65,7985,161962,48.43,17-Aug-2021
AFFLE,BE,4179.6,4199.0,4130.0,4155.25,4179.6,12528,520.71,3608,-,-,17-Aug-2021
AGARIND,EQ,320.1,332.0,304.85,326.7,320.85,40666,131.3,1404,24184,59.47,17-Aug-2021
AGCNET,BE,1150.0,1150.0,1100.0,1101.9,1142.05,1610,17.99,108,-,-,17-Aug-2021
AGRITECH,EQ,49.75,49.8,46.5,46.85,48.1,11844,5.67,255,5446,45.98,17-Aug-2021
AGROPHOS,EQ,19.65,19.65,17.05,17.5,18.45,122939,22.45,619,84610,68.82,17-Aug-2021
AHLADA,EQ,164.25,170.0,162.45,162.45,170.95,75007,122.57,1661,47647,63.52,17-Aug-2021
AHLEAST,EQ,175.95,180.55,173.55,178.05,178.15,5807,10.2,208,4255,73.27,17-Aug-2021
AHLUCONT,EQ,380.8,385.95,371.5,371.95,381.7,15279,57.4,1487,8886,58.16,17-Aug-2021
AHLWEST,EQ,290.0,299.0,280.35,293.0,290.0,23024,66.71,622,4449,19.32,17-Aug-2021
AIAENG,EQ,2024.95,2024.95,1973.95,1991.15,2007.6,87642,1743.84,5100,70090,79.97,17-Aug-2021
AILIMITED,SM,25.75,25.75,25.75,25.75,27.1,3000,0.77,1,3000,100.00,17-Aug-2021
AIRAN,BE,23.2,23.5,22.5,22.65,23.2,23831,5.43,256,-,-,17-Aug-2021
AIROLAM,SM,54.85,54.85,50.05,50.1,51.5,15000,7.68,5,9000,60.00,17-Aug-2021
AISL,SM,45.0,47.8,44.95,47.45,47.0,22800,10.75,14,2400,10.53,17-Aug-2021
AJANTPHARM,EQ,2289.0,2348.5,2251.5,2319.1,2278.7,95751,2223.22,13218,35246,36.81,17-Aug-2021
AJMERA,BE,322.0,345.1,316.05,343.05,328.7,137589,459.52,1327,-,-,17-Aug-2021
AJOONI,EQ,55.9,57.85,54.15,57.25,55.9,29435,16.6,323,17393,59.09,17-Aug-2021
AJRINFRA,BE,1.7,1.7,1.7,1.7,1.75,175681,2.99,387,-,-,17-Aug-2021
AKASH,EQ,178.0,179.8,150.0,159.95,175.05,23406,39.01,321,20963,89.56,17-Aug-2021
AKG,EQ,24.75,24.75,23.05,24.0,24.15,4015,0.95,97,1187,29.56,17-Aug-2021
AKSHARCHEM,EQ,438.0,444.05,412.35,420.45,436.85,29834,127.74,2037,14327,48.02,17-Aug-2021
AKSHOPTFBR,BE,9.95,10.2,9.5,9.5,9.95,194206,18.53,393,-,-,17-Aug-2021
AKZOINDIA,EQ,2235.0,2257.45,2218.7,2232.55,2224.95,36316,809.63,2258,27534,75.82,17-Aug-2021
ALANKIT,EQ,16.5,16.65,15.7,15.85,16.35,520110,83.04,2100,292131,56.17,17-Aug-2021
ALBERTDAVD,EQ,598.8,629.0,596.8,621.15,594.6,106045,651.45,7306,33055,31.17,17-Aug-2021
ALEMBICLTD,EQ,107.8,109.5,105.6,106.3,107.35,267608,285.96,5755,97601,36.47,17-Aug-2021
ALICON,EQ,835.95,847.6,820.1,829.45,827.75,21167,176.62,1778,13401,63.31,17-Aug-2021
ALKALI,EQ,76.5,78.7,70.75,72.85,75.85,22550,16.8,602,13301,58.98,17-Aug-2021
ALKEM,EQ,3713.5,3750.0,3680.0,3703.25,3713.5,187682,6977.71,17845,67338,35.88,17-Aug-2021
ALKYLAMINE,EQ,4292.7,4292.7,4218.85,4251.55,4275.0,33376,1420.71,8555,17936,53.74,17-Aug-2021
ALLCARGO,EQ,221.2,234.4,221.2,229.5,224.0,4991541,11427.28,42093,1133041,22.70,17-Aug-2021
ALLSEC,EQ,425.1,432.0,421.65,429.95,428.9,12410,52.95,571,9321,75.11,17-Aug-2021
ALMONDZ,EQ,72.45,73.0,71.05,72.45,71.5,36616,26.43,213,33329,91.02,17-Aug-2021
ALOKINDS,EQ,22.15,22.2,21.3,21.45,22.1,4894934,1060.18,8718,2419908,49.44,17-Aug-2021
ALPA,EQ,57.5,58.45,56.2,57.25,57.0,131087,75.5,1527,75624,57.69,17-Aug-2021
ALPHAGEO,EQ,349.7,351.35,334.45,336.55,344.25,31935,109.18,1999,17410,54.52,17-Aug-2021
ALPSINDUS,BE,2.35,2.55,2.35,2.5,2.45,10564,0.25,27,-,-,17-Aug-2021
AMARAJABAT,EQ,720.85,722.7,702.3,711.2,720.4,1322535,9394.57,44285,458577,34.67,17-Aug-2021
AMBER,EQ,2909.0,2915.0,2860.0,2876.15,2889.7,17848,516.6,3857,8244,46.19,17-Aug-2021
AMBICAAGAR,EQ,18.9,18.9,17.2,18.35,18.5,6970,1.27,43,5728,82.18,17-Aug-2021
AMBIKCO,EQ,1535.95,1535.95,1457.4,1470.0,1525.05,33838,504.87,4076,18879,55.79,17-Aug-2021
AMBUJACEM,EQ,398.4,402.8,392.25,401.5,396.25,2736839,10862.64,43331,1160252,42.39,17-Aug-2021
AMDIND,EQ,29.6,29.6,27.95,28.25,28.85,20541,5.86,144,13574,66.08,17-Aug-2021
AMJLAND,EQ,33.6,33.6,32.05,32.2,33.15,17661,5.73,259,10391,58.84,17-Aug-2021
AMRUTANJAN,EQ,711.25,714.7,702.0,705.1,704.05,71840,507.7,4258,29354,40.86,17-Aug-2021
ANANTRAJ,BE,63.85,63.85,59.1,59.1,62.2,322404,192.34,783,-,-,17-Aug-2021
ANDHRACEMT,BE,26.9,27.75,26.9,26.9,28.3,797777,214.88,1327,-,-,17-Aug-2021
ANDHRAPAP,EQ,238.0,242.1,236.3,238.05,238.05,27976,66.83,2985,9320,33.31,17-Aug-2021
ANDHRSUGAR,EQ,575.0,580.0,559.0,561.8,563.2,105822,602.63,3362,46877,44.30,17-Aug-2021
ANDREWYU,EQ,27.2,27.2,25.1,25.15,26.25,193972,49.48,1022,144475,74.48,17-Aug-2021
ANGELBRKG,EQ,1240.0,1240.0,1197.9,1208.05,1225.5,90431,1095.24,6926,40928,45.26,17-Aug-2021
ANIKINDS,EQ,19.1,20.2,18.85,19.3,19.8,19932,3.88,107,18548,93.06,17-Aug-2021
ANKITMETAL,BE,1.8,1.8,1.8,1.8,1.85,5770,0.1,5,-,-,17-Aug-2021
ANMOL,EQ,189.55,196.3,180.95,185.05,193.4,13628,25.37,597,8401,61.65,17-Aug-2021
ANSALAPI,EQ,9.3,10.25,9.1,10.05,9.35,2211499,223.98,2206,1128982,51.05,17-Aug-2021
ANSALHSG,EQ,7.35,7.5,7.05,7.2,7.2,194856,14.24,283,101316,52.00,17-Aug-2021
ANUP,EQ,995.1,1037.7,981.0,1013.4,1004.55,48240,487.85,6044,19931,41.32,17-Aug-2021
ANURAS,EQ,760.0,760.0,740.6,749.1,760.8,66444,498.79,4011,30164,45.40,17-Aug-2021
APARINDS,EQ,624.45,639.3,611.7,617.5,622.5,66841,417.46,5519,22466,33.61,17-Aug-2021
APCL,EQ,486.0,486.0,451.0,459.75,475.3,69155,320.29,4159,37987,54.93,17-Aug-2021
APCOTEXIND,EQ,337.9,342.0,331.1,333.05,339.2,33297,111.68,1008,22794,68.46,17-Aug-2021
APEX,EQ,263.95,275.2,261.7,268.65,263.4,677408,1827.69,17010,252516,37.28,17-Aug-2021
APLAPOLLO,EQ,1628.75,1660.75,1619.0,1626.45,1619.4,92061,1506.3,9157,53270,57.86,17-Aug-2021
APLLTD,EQ,771.0,777.6,760.05,770.2,769.85,294942,2267.8,13655,119979,40.68,17-Aug-2021
APOLLO,EQ,110.05,112.15,109.3,110.05,110.8,89273,98.69,2320,56769,63.59,17-Aug-2021
