SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,BE,142.7,142.7,142.7,142.7,139.95,8308,11.86,48,-,-,31-Oct-2023
21STCENMGM,EQ,18.5,18.5,17.9,18.1,18.25,6366,1.15,74,6107,95.93,31-Oct-2023
360ONE,EQ,523.5,530.35,518.15,525.1,518.1,369884,1941.46,10236,286115,77.35,31-Oct-2023
3IINFOLTD,EQ,37.1,37.45,36.2,36.4,36.9,353270,130.33,2434,168034,47.57,31-Oct-2023
3MINDIA,EQ,29650.05,29869.95,29500.0,29762.7,29597.6,1045,310.18,664,386,36.94,31-Oct-2023
3PLAND,EQ,27.5,27.75,25.5,26.4,26.75,54651,14.81,1102,16406,30.02,31-Oct-2023
456GS2023,GS,99.94,99.94,99.94,99.94,102.5,1,0.0,1,1,100.00,31-Oct-2023
563GS2026,GS,101.85,101.85,101.85,101.85,97.02,1,0.0,1,1,100.00,31-Oct-2023
574GS2026,GS,100.07,100.07,100.07,100.07,100.0,5,0.01,1,5,100.00,31-Oct-2023
5PAISA,EQ,454.0,463.0,436.35,444.5,454.2,94823,428.92,7659,23779,25.08,31-Oct-2023
610GS2031,GS,94.52,94.52,94.5,94.5,94.5,50,0.05,5,50,100.00,31-Oct-2023
618GS2024,GS,102.0,102.0,102.0,102.0,102.5,19,0.02,3,19,100.00,31-Oct-2023
63MOONS,EQ,260.45,265.0,260.45,262.8,260.3,35562,93.54,1269,19902,55.96,31-Oct-2023
654GS2032,GS,96.99,96.99,96.99,96.99,97.0,1,0.0,1,1,100.00,31-Oct-2023
667GS2035,GS,97.33,97.33,97.0,97.26,95.2,602,0.58,4,602,100.00,31-Oct-2023
669GS2024,GS,101.98,101.98,101.6,101.98,101.67,1507,1.53,4,1483,98.41,31-Oct-2023
689GS2025,GS,101.75,101.75,101.0,101.0,101.75,502,0.51,4,400,79.68,31-Oct-2023
