,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,BE,154.45,161.95,152.1,157.65,154.45,180785,284.74,1242,-,-,06-Oct-2023
1,21STCENMGM,EQ,19.5,19.75,19.15,19.2,19.5,6299,1.21,48,5166,82.01,06-Oct-2023
2,360ONE,EQ,496.65,509.8,496.4,507.7,493.95,471369,2383.68,13312,343094,72.79,06-Oct-2023
3,3IINFOLTD,EQ,41.45,41.8,40.8,41.25,41.0,672416,276.99,3894,285385,42.44,06-Oct-2023
4,3MINDIA,EQ,30950.0,31399.75,30850.0,31150.1,30904.35,1739,542.9,1152,379,21.79,06-Oct-2023
5,3PLAND,EQ,29.0,29.0,28.95,28.95,30.45,34532,10.01,140,31531,91.31,06-Oct-2023
6,563GS2026,GS,102.0,102.0,102.0,102.0,102.0,1,0.0,1,1,100.00,06-Oct-2023
7,574GS2026,GS,99.0,99.0,96.9,98.0,99.0,8,0.01,5,7,87.50,06-Oct-2023
8,5PAISA,EQ,433.2,436.75,425.15,429.1,429.55,45726,196.86,3858,17788,38.90,06-Oct-2023
9,610GS2031,GS,94.65,94.65,94.65,94.65,94.7,2,0.0,1,2,100.00,06-Oct-2023
10,618GS2024,GS,101.02,101.02,101.0,101.0,101.0,100,0.1,2,100,100.00,06-Oct-2023
11,63MOONS,EQ,272.0,275.25,261.75,264.25,271.0,116442,310.36,5529,62756,53.89,06-Oct-2023
12,667GS2035,GS,95.07,97.43,95.06,95.25,97.5,2600,2.47,5,1999,76.88,06-Oct-2023
13,667GS2050,GS,94.8,95.0,94.8,94.93,95.0,2180,2.07,7,2180,100.00,06-Oct-2023
14,669GS2024,GS,98.68,102.0,98.68,101.99,101.2,3158,3.19,9,3157,99.97,06-Oct-2023
15,676GS2061,GS,96.0,96.0,93.5,93.5,93.5,2086,1.96,9,2085,99.95,06-Oct-2023
16,68GS2060,GS,95.0,95.0,95.0,95.0,96.85,1000,0.95,1,1000,100.00,06-Oct-2023
17,695GS2061,GS,97.0,97.5,97.0,97.5,97.5,11111,10.83,5,11111,100.00,06-Oct-2023
18,699GS2026,GS,101.85,103.5,100.8,100.8,99.44,2001,2.03,4,1001,50.02,06-Oct-2023
19,699GS2051,GS,97.5,98.0,96.21,97.5,97.15,5404,5.25,22,5397,99.87,06-Oct-2023
20,706GS2028,GS,102.54,102.89,102.54,102.89,103.0,800,0.82,3,800,100.00,06-Oct-2023
21,710GS2029,GS,103.0,103.5,103.0,103.5,103.05,6,0.01,2,6,100.00,06-Oct-2023
22,717GS2030,GS,103.0,103.0,102.79,102.8,103.0,38015,39.09,38,38015,100.00,06-Oct-2023
23,718GS2037,GS,101.6,101.6,101.55,101.55,100.55,1354,1.38,3,1354,100.00,06-Oct-2023
24,725GS2063,GS,101.5,101.55,101.22,101.5,101.5,35646,36.17,21,35646,100.00,06-Oct-2023
25,726GS2032,GS,100.72,100.84,100.3,100.39,100.71,701026,703.66,77,700626,99.94,06-Oct-2023
26,726GS2033,GS,101.6,101.6,101.0,101.4,101.6,54500,55.13,12,54500,100.00,06-Oct-2023
27,727GS2026,GS,112.0,112.0,112.0,112.0,107.0,9,0.01,1,9,100.00,06-Oct-2023
28,736GS2052,GS,101.0,101.0,100.2,100.34,100.6,131956,132.54,67,131955,100.00,06-Oct-2023
29,738GS2027,GS,102.75,102.75,102.35,102.46,102.64,509896,522.59,209,508489,99.72,06-Oct-2023
30,73GS2053,GS,101.25,101.25,101.25,101.25,101.25,2695,2.73,5,2695,100.00,06-Oct-2023
31,741GS2036,GS,103.5,108.0,102.0,102.3,103.1,153488,158.66,35,110026,71.68,06-Oct-2023
