,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,BE,148.45,148.45,148.45,148.45,151.45,12829,19.04,70,-,-,11-Oct-2023
1,21STCENMGM,EQ,19.05,19.2,18.75,19.0,19.1,6436,1.22,66,5885,91.44,11-Oct-2023
2,360ONE,EQ,513.05,519.7,512.45,516.2,514.45,308102,1590.57,9681,237992,77.24,11-Oct-2023
3,3IINFOLTD,EQ,39.35,40.0,38.85,38.95,39.1,568075,223.45,3524,308745,54.35,11-Oct-2023
4,3MINDIA,EQ,31032.0,31400.0,30870.05,31098.75,30880.1,1692,527.06,1331,728,43.03,11-Oct-2023
5,3PLAND,EQ,26.9,26.9,24.85,26.0,26.15,27462,7.11,428,20179,73.48,11-Oct-2023
6,563GS2026,GS,98.37,98.37,98.37,98.37,97.5,3,0.0,3,3,100.00,11-Oct-2023
7,574GS2026,GS,96.9,96.9,96.9,96.9,98.0,1,0.0,1,1,100.00,11-Oct-2023
8,5PAISA,EQ,433.0,437.9,425.3,435.05,428.5,24300,105.18,2637,11099,45.67,11-Oct-2023
9,610GS2031,GS,94.31,94.31,94.31,94.31,94.29,10,0.01,3,10,100.00,11-Oct-2023
10,618GS2024,GS,102.0,102.0,102.0,102.0,101.75,12,0.01,3,12,100.00,11-Oct-2023
11,63MOONS,EQ,245.0,256.7,243.95,252.75,244.5,235584,597.56,6875,105278,44.69,11-Oct-2023
12,654GS2032,GS,97.25,97.25,97.25,97.25,95.63,151,0.15,2,151,100.00,11-Oct-2023
13,667GS2035,GS,97.49,97.5,97.49,97.5,96.0,2,0.0,2,1,50.00,11-Oct-2023
14,667GS2050,GS,95.0,95.0,94.75,95.0,95.0,6032,5.72,12,6032,100.00,11-Oct-2023
15,669GS2024,GS,101.75,101.75,101.25,101.25,101.75,1079,1.09,5,1079,100.00,11-Oct-2023
16,676GS2061,GS,93.0,96.5,93.0,96.47,96.5,1138,1.06,18,1137,99.91,11-Oct-2023
17,68GS2060,GS,96.35,97.7,96.35,96.35,95.99,6253,6.03,11,6253,100.00,11-Oct-2023
18,695GS2061,GS,98.5,98.5,98.5,98.5,95.06,1,0.0,1,1,100.00,11-Oct-2023
19,699GS2026,GS,102.05,102.31,102.05,102.31,102.0,1000,1.02,3,1000,100.00,11-Oct-2023
20,699GS2051,GS,96.0,98.0,96.0,97.99,96.84,248,0.24,10,197,79.44,11-Oct-2023
21,706GS2028,GS,101.0,101.0,99.9,100.06,100.23,35762,35.82,51,35460,99.16,11-Oct-2023
22,710GS2029,GS,103.5,103.5,102.5,102.5,102.9,19808,20.33,33,19808,100.00,11-Oct-2023
23,717GS2028,GS,101.66,101.66,101.66,101.66,107.0,1,0.0,1,1,100.00,11-Oct-2023
24,717GS2030,GS,102.38,102.45,102.38,102.44,102.38,4400,4.51,34,4400,100.00,11-Oct-2023
25,718GS2033,GS,100.2,100.5,100.2,100.5,100.2,850,0.85,5,850,100.00,11-Oct-2023
26,718GS2037,GS,100.0,100.55,100.0,100.55,100.0,15471,15.54,10,15471,100.00,11-Oct-2023
27,725GS2063,GS,100.99,100.99,100.45,100.99,101.0,12520,12.6,19,12520,100.00,11-Oct-2023
28,726GS2032,GS,100.75,100.75,100.35,100.59,100.6,11656,11.7,9,11656,100.00,11-Oct-2023
29,726GS2033,GS,101.25,101.25,101.0,101.25,101.0,11188,11.33,5,11188,100.00,11-Oct-2023
30,736GS2052,GS,100.0,100.25,100.0,100.06,99.91,37681,37.71,43,37681,100.00,11-Oct-2023
31,738GS2027,GS,102.58,102.58,102.35,102.5,102.34,51316,52.61,39,51316,100.00,11-Oct-2023
32,73GS2053,GS,100.4,100.7,100.4,100.7,100.41,1300,1.31,4,1300,100.00,11-Oct-2023
33,741GS2036,GS,103.3,103.3,101.9,101.99,102.11,879411,896.93,134,879300,99.99,11-Oct-2023
34,74GS2062,GS,103.0,103.0,100.0,102.95,103.0,5685,5.85,10,5685,100.00,11-Oct-2023
35,754GS2036,GS,104.1,104.45,103.95,103.98,104.09,413522,430.49,209,413397,99.97,11-Oct-2023
36,772GS2025,GS,104.0,104.0,104.0,104.0,104.0,18,0.02,4,18,100.00,11-Oct-2023
37,824GS2033,GS,113.4,113.4,112.35,112.35,108.0,53,0.06,2,53,100.00,11-Oct-2023
38,826GS2027,GS,106.0,106.0,105.99,105.99,104.0,102,0.11,3,51,50.00,11-Oct-2023
39,828GS2027,GS,105.0,105.0,105.0,105.0,110.0,520,0.55,3,520,100.00,11-Oct-2023
40,915GS2024,GS,109.0,109.0,109.0,109.0,106.0,100,0.11,1,100,100.00,11-Oct-2023
41,92GS2030,GS,113.0,113.0,112.0,112.73,112.0,4926,5.56,7,4926,100.00,11-Oct-2023
42,A2ZINFRA,BE,9.5,9.65,9.3,9.5,9.35,139325,13.13,256,-,-,11-Oct-2023
43,AAATECH,EQ,58.9,60.65,57.8,58.35,58.05,77472,45.85,1234,31908,41.19,11-Oct-2023
44,AAKASH,BE,5.95,6.05,5.75,5.85,5.9,205357,12.17,598,-,-,11-Oct-2023
45,AAREYDRUGS,BE,45.05,45.75,44.3,45.55,45.05,10792,4.89,83,-,-,11-Oct-2023
46,AARON,BE,273.5,285.95,270.0,273.8,272.9,9843,27.42,390,-,-,11-Oct-2023
47,AARTECH,BE,169.0,170.4,162.2,163.35,168.95,64843,107.32,227,-,-,11-Oct-2023
48,AARTIDRUGS,EQ,520.05,524.65,513.25,517.0,519.4,135732,703.81,10563,73362,54.05,11-Oct-2023
49,AARTIIND,EQ,479.35,493.95,478.0,484.0,476.55,2284289,11140.56,39014,727502,31.85,11-Oct-2023
50,AARTIPHARM,EQ,420.7,424.0,418.0,422.95,415.0,76911,324.45,4221,39861,51.83,11-Oct-2023
51,AARTIPP,E1,299.9,305.55,292.0,293.7,293.0,41,0.12,22,36,87.80,11-Oct-2023
52,AARTISURF,EQ,615.0,622.9,612.95,614.4,612.05,5311,32.83,668,2782,52.38,11-Oct-2023
53,AARVEEDEN,EQ,24.2,24.75,23.6,23.9,23.9,53789,13.07,870,18345,34.11,11-Oct-2023
54,AARVI,EQ,134.5,139.55,133.25,138.55,132.35,62761,85.45,1610,43664,69.57,11-Oct-2023
55,AATMAJ,SM,46.85,47.0,45.1,45.8,45.7,10000,4.64,5,8000,80.00,11-Oct-2023
56,AAVAS,EQ,1739.9,1749.2,1704.0,1711.2,1726.85,97706,1679.19,11015,49962,51.14,11-Oct-2023
57,ABAN,EQ,46.5,47.7,46.25,46.6,45.85,201123,94.45,1777,116474,57.91,11-Oct-2023
58,ABB,EQ,4213.3,4226.3,4170.0,4185.4,4192.7,158952,6667.37,21928,80191,50.45,11-Oct-2023
59,ABBOTINDIA,EQ,22800.0,22979.65,22380.0,22430.25,22748.05,20037,4525.54,5388,14398,71.86,11-Oct-2023
60,ABCAPITAL,EQ,178.55,180.45,178.15,178.75,177.6,1731645,3104.19,15573,617962,35.69,11-Oct-2023
61,ABFRL,EQ,219.25,225.0,219.25,222.1,219.8,3048051,6806.57,24909,1124868,36.90,11-Oct-2023
62,ABINFRA,SM,31.0,31.5,31.0,31.5,30.0,8000,2.5,2,4000,50.00,11-Oct-2023
63,ABMINTLLTD,BE,34.5,36.2,33.65,36.0,34.5,855,0.3,14,-,-,11-Oct-2023
64,ABSLAMC,EQ,434.45,442.05,430.75,431.8,434.45,89910,392.42,3274,55224,61.42,11-Oct-2023
65,ABSLBANETF,EQ,45.1,45.1,44.41,44.96,44.7,51024,22.93,429,33082,64.84,11-Oct-2023
66,ABSLLIQUID,EQ,999.99,1000.01,999.99,999.99,999.99,754,7.54,10,568,75.33,11-Oct-2023
67,ABSLNN50ET,EQ,46.48,46.8,46.44,46.65,46.23,4315,2.01,85,2637,61.11,11-Oct-2023
68,ACC,EQ,1998.0,2056.95,1981.4,2038.7,1986.25,601662,12262.74,36046,176639,29.36,11-Oct-2023
69,ACCELYA,EQ,1690.0,1720.0,1679.0,1684.95,1677.45,43135,731.28,5398,19609,45.46,11-Oct-2023
70,ACCORD,SM,24.25,24.25,24.25,24.25,26.6,2000,0.49,1,2000,100.00,11-Oct-2023
71,ACCURACY,BE,8.2,8.3,8.0,8.15,8.0,318989,25.98,784,-,-,11-Oct-2023
72,ACE,EQ,701.0,726.95,701.0,713.3,698.9,225134,1610.16,11029,130468,57.95,11-Oct-2023
73,ACEINTEG,EQ,31.8,37.3,30.55,31.85,33.95,206559,72.67,1883,81168,39.30,11-Oct-2023
74,ACI,EQ,639.95,657.3,633.35,648.95,628.35,1192678,7701.48,32124,527305,44.21,11-Oct-2023
75,ACL,EQ,98.8,98.8,94.05,96.4,96.4,17089,16.42,852,9033,52.86,11-Oct-2023
76,ADANIENSOL,EQ,792.0,807.0,791.2,798.2,786.0,655215,5232.65,17275,340382,51.95,11-Oct-2023
77,ADANIENT,EQ,2533.9,2538.0,2482.5,2488.6,2498.3,1627836,40902.33,56575,467491,28.72,11-Oct-2023
78,ADANIGREEN,EQ,949.65,970.85,946.3,962.45,939.75,775846,7486.35,35845,328934,42.40,11-Oct-2023
79,ADANIPORTS,EQ,827.4,827.4,812.35,814.85,819.5,3281387,26876.35,51448,1336373,40.73,11-Oct-2023
80,ADANIPOWER,EQ,353.0,358.7,348.15,349.8,349.65,3488974,12353.63,40224,1250794,35.85,11-Oct-2023
81,ADFFOODS,EQ,208.5,220.0,204.4,206.25,207.7,187082,395.26,8762,85766,45.84,11-Oct-2023
82,ADL,BE,76.5,79.95,74.1,79.75,76.15,8658,6.82,77,-,-,11-Oct-2023
83,ADORWELD,EQ,1126.95,1128.0,1105.0,1107.35,1114.45,13939,155.45,1730,9480,68.01,11-Oct-2023
84,ADROITINFO,EQ,21.6,21.9,21.05,21.85,21.05,116871,25.21,930,54662,46.77,11-Oct-2023
85,ADSL,EQ,122.0,125.5,120.8,121.95,120.5,447260,548.85,4598,202504,45.28,11-Oct-2023
86,ADVANIHOTR,EQ,106.6,106.6,102.5,103.2,103.95,247485,256.39,3565,111336,44.99,11-Oct-2023
87,ADVENZYMES,EQ,330.25,338.05,329.65,332.1,327.75,223562,746.99,11314,125538,56.15,11-Oct-2023
88,AEGISCHEM,EQ,323.55,325.3,322.6,323.25,323.5,146920,475.92,3654,96708,65.82,11-Oct-2023
89,AEROFLEX,EQ,145.4,149.5,145.25,147.05,144.0,874168,1288.98,16579,404431,46.26,11-Oct-2023
90,AETHER,EQ,944.2,955.95,938.05,942.7,944.2,21635,204.87,4032,13763,63.61,11-Oct-2023
91,AFFLE,EQ,1065.0,1081.75,1065.0,1075.8,1057.25,183760,1976.39,14771,100647,54.77,11-Oct-2023
92,AGARIND,EQ,922.1,943.95,915.0,919.55,916.25,54240,503.57,8563,18074,33.32,11-Oct-2023
93,AGARWALFT,SM,45.9,47.0,43.0,45.5,44.6,42000,19.11,14,33000,78.57,11-Oct-2023
94,AGI,EQ,934.8,935.0,904.25,907.85,921.6,203828,1859.77,11078,74686,36.64,11-Oct-2023
95,AGNI,SM,31.45,31.55,28.65,30.0,31.55,65000,19.88,12,45000,69.23,11-Oct-2023
96,AGRITECH,BE,183.5,188.5,180.05,186.2,183.1,3790,7.04,49,-,-,11-Oct-2023
97,AGROPHOS,EQ,36.75,37.5,36.4,36.85,36.85,44084,16.32,345,29672,67.31,11-Oct-2023
98,AGSTRA,EQ,60.9,62.65,60.75,62.25,60.6,217459,135.32,2642,115619,53.17,11-Oct-2023
99,AGUL,SM,60.8,60.8,60.8,60.8,61.0,2000,1.22,1,2000,100.00,11-Oct-2023
100,AHL,EQ,348.75,349.35,338.0,340.95,346.95,796826,2746.29,7076,118022,14.81,11-Oct-2023
101,AHLADA,EQ,128.4,133.5,123.0,124.05,127.8,80101,102.43,1531,46531,58.09,11-Oct-2023
102,AHLEAST,EQ,137.2,159.0,137.2,149.45,141.0,160000,240.94,3802,37911,23.69,11-Oct-2023
103,AHLUCONT,EQ,707.75,709.0,692.0,693.65,700.75,39278,273.87,3853,20794,52.94,11-Oct-2023
104,AIAENG,EQ,3450.0,3498.0,3407.1,3430.6,3463.05,115447,3960.83,19189,66965,58.00,11-Oct-2023
105,AILIMITED,SM,31.5,31.5,31.5,31.5,31.55,6000,1.89,1,6000,100.00,11-Oct-2023
106,AIRAN,BE,25.7,25.7,24.6,24.8,24.5,161626,40.57,835,-,-,11-Oct-2023
107,AIROLAM,BE,109.9,111.75,107.0,110.0,108.9,3100,3.39,65,-,-,11-Oct-2023
108,AIRTELPP,E1,551.0,574.5,551.0,570.3,557.45,67920,384.96,1703,44255,65.16,11-Oct-2023
109,AJANTPHARM,EQ,1785.35,1805.95,1744.0,1749.15,1778.95,110604,1957.6,19141,55678,50.34,11-Oct-2023
110,AJMERA,EQ,420.3,437.0,415.65,421.55,422.9,755368,3224.29,23313,119819,15.86,11-Oct-2023
111,AJOONI,EQ,4.6,4.7,4.55,4.6,4.6,316623,14.73,474,232433,73.41,11-Oct-2023
112,AKASH,EQ,31.35,31.35,29.7,29.75,30.55,35646,10.75,543,13362,37.49,11-Oct-2023
113,AKG,EQ,24.4,24.45,23.1,23.85,23.85,363370,86.86,715,289305,79.62,11-Oct-2023
114,AKI,BE,14.75,14.75,14.05,14.75,14.05,87709,12.92,193,-,-,11-Oct-2023
115,AKSHAR,EQ,6.25,6.6,6.25,6.6,6.3,643378,41.88,503,437027,67.93,11-Oct-2023
116,AKSHARCHEM,EQ,285.0,290.45,281.0,286.6,284.9,14927,42.65,893,8080,54.13,11-Oct-2023
117,AKSHOPTFBR,BE,11.25,11.45,11.25,11.4,11.25,159899,18.17,293,-,-,11-Oct-2023
118,AKZOINDIA,EQ,2488.0,2512.5,2470.0,2482.1,2479.4,10706,265.97,2199,7180,67.07,11-Oct-2023
119,ALANKIT,EQ,11.1,11.6,10.75,11.15,10.95,2222260,246.51,2630,933324,42.00,11-Oct-2023
120,ALBERTDAVD,EQ,855.0,874.7,850.0,861.05,850.9,30106,260.76,3405,17441,57.93,11-Oct-2023
121,ALEMBICLTD,EQ,77.45,79.8,76.5,78.9,77.45,1657903,1302.23,7699,1192454,71.93,11-Oct-2023
122,ALICON,EQ,840.0,865.5,839.6,855.9,835.45,7623,64.85,1134,3711,48.68,11-Oct-2023
123,ALKALI,EQ,117.6,121.2,116.6,117.35,117.7,23831,28.19,676,11130,46.70,11-Oct-2023
124,ALKEM,EQ,3585.75,3617.75,3531.25,3539.75,3585.75,147842,5292.93,12738,109426,74.02,11-Oct-2023
125,ALKYLAMINE,EQ,2285.0,2320.0,2275.0,2287.1,2284.15,24742,568.39,5989,10511,42.48,11-Oct-2023
126,ALLCARGO,EQ,267.8,268.5,265.0,266.1,265.8,84125,224.28,4495,48696,57.89,11-Oct-2023
127,ALLETEC,SM,189.0,205.0,183.6,202.3,184.7,305600,596.99,179,206400,67.54,11-Oct-2023
128,ALLSEC,EQ,585.5,591.05,582.6,589.55,581.15,7105,41.78,731,4217,59.35,11-Oct-2023
129,ALMONDZ,EQ,88.05,88.5,85.8,87.95,84.7,209929,184.41,1792,180527,85.99,11-Oct-2023
130,ALOKINDS,EQ,18.0,18.4,18.0,18.1,17.9,5796378,1054.25,8169,2122940,36.63,11-Oct-2023
131,ALPA,EQ,74.55,75.0,73.8,74.65,73.6,69159,51.53,784,36312,52.51,11-Oct-2023
132,ALPHAGEO,EQ,287.8,292.15,286.4,289.0,285.45,6790,19.59,754,3986,58.70,11-Oct-2023
133,ALPSINDUS,BE,2.35,2.4,2.2,2.25,2.3,77003,1.75,90,-,-,11-Oct-2023
134,AMARAJABAT,EQ,638.5,646.75,637.5,642.2,635.15,238222,1532.0,13341,129418,54.33,11-Oct-2023
135,AMBER,EQ,2854.3,2902.0,2854.3,2892.8,2840.05,63036,1818.11,11806,32355,51.33,11-Oct-2023
136,AMBICAAGAR,BE,35.85,36.4,35.0,36.4,34.7,41906,15.23,120,-,-,11-Oct-2023
137,AMBIKCO,EQ,1506.25,1527.8,1500.0,1504.75,1515.05,8848,133.85,1684,5628,63.61,11-Oct-2023
138,AMBUJACEM,EQ,438.9,447.0,438.0,445.1,437.2,3228077,14330.69,41680,1830390,56.70,11-Oct-2023
139,AMDIND,EQ,57.7,57.8,55.55,56.85,56.5,25508,14.5,834,11786,46.21,11-Oct-2023
140,AMEYA,SM,51.0,51.0,51.0,51.0,52.45,8000,4.08,2,8000,100.00,11-Oct-2023
141,AMIABLE,SM,86.0,86.0,84.0,86.0,85.95,8000,6.85,5,6400,80.00,11-Oct-2023
142,AMIORG,EQ,1209.0,1268.0,1205.95,1248.05,1205.7,173167,2156.69,16868,69661,40.23,11-Oct-2023
143,AMJLAND,EQ,32.95,34.45,32.65,32.9,32.65,192860,64.97,1281,90465,46.91,11-Oct-2023
144,AMRUTANJAN,EQ,605.0,609.2,601.5,604.35,602.8,18002,108.84,1705,9393,52.18,11-Oct-2023
145,ANANDRATHI,EQ,1885.05,1918.7,1873.5,1909.05,1899.25,81192,1541.46,10570,42490,52.33,11-Oct-2023
146,ANANTRAJ,EQ,234.4,236.0,226.8,228.2,232.2,3696353,8511.82,26929,2631294,71.19,11-Oct-2023
147,ANDHRAPAP,EQ,600.4,674.9,596.25,637.8,597.1,1997185,13050.73,66597,345744,17.31,11-Oct-2023
148,ANDHRSUGAR,EQ,117.0,118.9,116.6,118.25,116.4,352301,414.51,2928,192963,54.77,11-Oct-2023
149,ANDREWYU,EQ,33.95,34.3,33.05,33.15,33.65,538693,181.42,2255,229915,42.68,11-Oct-2023
150,ANGELONE,EQ,2071.0,2136.0,2051.9,2102.7,2071.7,881995,18499.77,42073,219265,24.86,11-Oct-2023
