,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,118.51,124.42,118.51,124.42,118.5,2,0.0,2,1,50.00,12-May-2023
1,20MICRONS,EQ,83.25,87.75,83.05,85.55,83.25,145169,123.35,2124,85946,59.20,12-May-2023
2,21STCENMGM,EQ,18.8,18.8,18.5,18.7,18.45,301,0.06,18,300,99.67,12-May-2023
3,360ONE,EQ,402.0,415.5,401.0,409.05,402.9,144530,591.62,8738,83889,58.04,12-May-2023
4,3IINFOLTD,EQ,32.65,32.9,32.25,32.75,32.65,263717,85.96,2256,143248,54.32,12-May-2023
5,3MINDIA,EQ,23602.4,23948.65,23251.05,23495.6,23601.3,9516,2253.27,2336,7760,81.55,12-May-2023
6,3PLAND,EQ,21.7,23.85,21.7,23.3,21.7,36346,8.43,314,23263,64.00,12-May-2023
7,4THDIM,BE,25.0,25.2,24.85,25.1,24.75,235464,59.13,701,-,-,12-May-2023
8,522GS2025,GS,99.0,99.0,99.0,99.0,99.0,25,0.02,1,25,100.00,12-May-2023
9,574GS2026,GS,97.0,98.0,97.0,97.99,96.5,3560,3.46,6,3560,100.00,12-May-2023
10,5PAISA,EQ,312.05,315.0,312.05,313.55,314.25,13660,42.76,687,8303,60.78,12-May-2023
11,610GS2031,GS,94.51,95.0,94.5,95.0,94.4,190,0.18,3,100,52.63,12-May-2023
12,63MOONS,EQ,175.5,178.4,173.1,174.95,175.85,46120,80.88,1872,16999,36.86,12-May-2023
13,654GS2032,GS,97.08,97.08,97.08,97.08,98.0,3000,2.91,1,3000,100.00,12-May-2023
14,667GS2035,GS,98.25,98.25,98.0,98.15,98.54,6974,6.85,6,6737,96.60,12-May-2023
15,667GS2050,GS,97.42,97.8,97.42,97.8,97.35,171,0.17,4,171,100.00,12-May-2023
16,669GS2024,GS,102.0,102.0,102.0,102.0,102.75,300,0.31,1,300,100.00,12-May-2023
17,676GS2061,GS,97.0,97.0,96.0,96.0,94.1,141,0.14,3,141,100.00,12-May-2023
18,68GS2060,GS,99.95,99.95,99.95,99.95,98.05,1,0.0,1,1,100.00,12-May-2023
19,695GS2061,GS,100.01,100.02,100.01,100.02,102.0,150,0.15,2,150,100.00,12-May-2023
20,699GS2051,GS,101.0,101.0,101.0,101.0,101.0,499,0.5,2,499,100.00,12-May-2023
21,706GS2028,GS,101.3,101.55,101.3,101.55,101.3,1500,1.52,2,1500,100.00,12-May-2023
