,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,118.0,119.0,114.0,115.73,116.0,6336,7.41,11,5336,84.22,22-May-2023
1,20MICRONS,EQ,83.9,85.55,83.0,84.0,83.55,121665,102.88,1631,66435,54.60,22-May-2023
2,21STCENMGM,EQ,18.2,18.8,18.15,18.7,18.5,3601,0.67,27,3175,88.17,22-May-2023
3,360ONE,EQ,403.0,411.45,401.0,404.2,403.3,256281,1040.58,15251,160139,62.49,22-May-2023
4,3IINFOLTD,EQ,33.3,33.3,31.1,31.4,32.05,543495,172.09,3969,262923,48.38,22-May-2023
5,3MINDIA,EQ,23911.9,24439.85,23854.85,24304.25,23911.9,3854,932.23,1776,1665,43.20,22-May-2023
6,3PLAND,EQ,23.1,23.1,22.0,22.2,22.7,10545,2.38,138,6635,62.92,22-May-2023
7,456GS2023,GS,99.83,99.84,99.83,99.84,99.75,200,0.2,2,200,100.00,22-May-2023
8,4THDIM,BE,22.95,22.95,22.95,22.95,23.4,8098,1.86,49,-,-,22-May-2023
9,522GS2025,GS,98.25,98.25,98.25,98.25,97.75,110,0.11,1,110,100.00,22-May-2023
10,5PAISA,EQ,318.0,318.0,310.0,311.5,313.45,39080,121.83,2670,25491,65.23,22-May-2023
11,63MOONS,EQ,167.65,181.95,167.45,175.55,165.75,388994,687.28,7791,182102,46.81,22-May-2023
12,654GS2032,GS,98.9,99.0,98.9,98.94,98.8,9500,9.4,3,9500,100.00,22-May-2023
13,667GS2050,GS,97.98,97.98,97.5,97.5,98.44,847,0.83,5,847,100.00,22-May-2023
14,669GS2024,GS,102.8,102.8,102.8,102.8,103.0,100,0.1,1,100,100.00,22-May-2023
15,676GS2061,GS,97.5,97.75,97.5,97.5,97.5,7607,7.42,6,7607,100.00,22-May-2023
16,689GS2025,GS,102.0,102.0,102.0,102.0,101.0,100,0.1,1,100,100.00,22-May-2023
17,695GS2061,GS,101.51,102.0,101.51,102.0,101.5,3350,3.42,2,3350,100.00,22-May-2023
18,699GS2026,GS,101.0,101.0,101.0,101.0,101.0,100,0.1,1,100,100.00,22-May-2023
19,699GS2051,GS,100.06,102.0,100.06,102.0,100.02,2200,2.24,5,2100,95.45,22-May-2023
20,706GS2028,GS,101.74,101.74,101.31,101.31,101.75,9522,9.67,4,9522,100.00,22-May-2023
21,710GS2029,GS,101.95,101.95,101.46,101.9,101.95,41333,41.99,26,37633,91.05,22-May-2023
