,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,83.65,85.8,83.5,84.45,83.55,80246,67.8,1365,49315,61.45,02-May-2023
1,21STCENMGM,EQ,18.6,18.9,18.25,18.8,18.6,1642,0.3,53,1541,93.85,02-May-2023
2,360ONE,EQ,423.0,423.9,412.6,418.3,419.85,176212,736.14,10421,105542,59.89,02-May-2023
3,3IINFOLTD,EQ,33.1,33.9,33.05,33.6,32.85,339560,114.23,2560,202009,59.49,02-May-2023
4,3MINDIA,EQ,22548.2,22580.0,22356.0,22390.0,22548.2,2285,513.17,1162,949,41.53,02-May-2023
5,3PLAND,EQ,24.35,25.5,24.0,24.05,23.9,11630,2.86,99,7120,61.22,02-May-2023
6,4THDIM,BE,24.5,24.5,24.5,24.5,25.0,4007,0.98,50,-,-,02-May-2023
7,5PAISA,EQ,325.0,330.0,305.0,307.85,307.95,156471,492.22,4619,87611,55.99,02-May-2023
8,63MOONS,EQ,170.4,172.15,168.0,169.55,170.4,47570,81.08,1298,27731,58.30,02-May-2023
9,664GS2035,GS,97.75,97.75,97.75,97.75,96.34,818,0.8,1,818,100.00,02-May-2023
10,667GS2050,GS,95.5,95.5,95.5,95.5,95.6,90,0.09,1,90,100.00,02-May-2023
11,669GS2024,GS,102.2,102.2,101.62,101.62,101.65,2400,2.45,3,2400,100.00,02-May-2023
12,676GS2061,GS,94.95,95.0,94.9,94.9,94.95,3403,3.23,6,3243,95.30,02-May-2023
13,68GS2060,GS,96.95,97.0,96.95,97.0,96.8,2190,2.12,7,2190,100.00,02-May-2023
14,695GS2061,GS,97.85,97.85,97.85,97.85,97.33,115,0.11,1,115,100.00,02-May-2023
15,699GS2026,GS,100.55,100.9,100.55,100.9,100.25,10815,10.9,7,10815,100.00,02-May-2023
16,699GS2051,GS,99.0,99.0,99.0,99.0,99.5,500,0.5,1,500,100.00,02-May-2023
17,706GS2028,GS,100.45,101.0,100.0,101.0,100.65,47900,48.23,17,47500,99.16,02-May-2023
18,710GS2029,GS,101.0,101.0,100.6,100.7,100.85,10202,10.28,12,10202,100.00,02-May-2023
19,717GS2030,GS,101.0,101.0,101.0,101.0,100.43,5060,5.11,3,5060,100.00,02-May-2023
20,719GS2060,GS,95.8,95.8,95.8,95.8,100.0,590,0.57,2,590,100.00,02-May-2023
21,726GS2032,GS,102.27,102.27,102.0,102.25,102.27,19562,19.98,15,19562,100.00,02-May-2023
22,736GS2052,GS,101.0,102.75,101.0,102.75,102.01,8622,8.82,9,7122,82.60,02-May-2023
23,738GS2027,GS,104.3,104.3,104.0,104.12,104.3,146093,152.25,75,134343,91.96,02-May-2023
24,741GS2036,GS,104.1,105.0,104.1,105.0,104.75,8750,9.13,7,8750,100.00,02-May-2023
25,74GS2035,GS,102.7,102.7,102.7,102.7,102.7,100,0.1,1,100,100.00,02-May-2023
26,74GS2062,GS,101.51,103.64,101.51,103.64,102.75,5597,5.73,7,5597,100.00,02-May-2023
27,754GS2036,GS,106.25,106.25,105.88,105.93,106.15,371014,393.25,224,370675,99.91,02-May-2023
28,A2ZINFRA,EQ,6.4,6.65,6.4,6.45,6.5,237678,15.43,418,189467,79.72,02-May-2023
29,AAATECH,EQ,58.25,60.4,57.3,59.75,58.25,16469,9.74,278,12024,73.01,02-May-2023
30,AAKASH,EQ,6.45,6.6,6.4,6.5,6.4,163842,10.61,472,107550,65.64,02-May-2023
31,AAREYDRUGS,EQ,27.7,28.35,27.7,28.15,27.35,31154,8.75,336,23141,74.28,02-May-2023
32,AARON,EQ,223.75,223.75,219.0,221.15,221.4,6769,14.97,354,4251,62.80,02-May-2023
33,AARTIDRUGS,EQ,431.0,471.6,422.85,457.8,420.85,5112515,23461.37,91018,281387,5.50,02-May-2023
34,AARTIIND,EQ,565.7,566.55,555.0,556.1,562.25,555458,3105.7,26635,257800,46.41,02-May-2023
35,AARTIPHARM,EQ,369.7,397.35,366.95,386.35,364.45,591834,2280.23,27611,324499,54.83,02-May-2023
36,AARTIPP,E1,349.95,365.25,341.05,351.15,347.4,762,2.71,170,531,69.69,02-May-2023
37,AARTISURF,EQ,685.75,689.0,655.0,665.95,685.7,43408,289.95,5158,17310,39.88,02-May-2023
38,AARVEEDEN,EQ,22.8,23.15,21.75,22.5,22.3,23537,5.26,306,15163,64.42,02-May-2023
39,AARVI,EQ,128.9,129.65,126.5,127.0,127.15,18764,23.96,465,11514,61.36,02-May-2023
40,AAVAS,EQ,1388.0,1414.0,1385.55,1399.15,1387.2,243160,3398.41,19438,109697,45.11,02-May-2023
41,ABAN,EQ,39.9,40.35,39.1,39.25,39.5,86779,34.42,1355,57901,66.72,02-May-2023
42,ABB,EQ,3420.0,3464.25,3390.4,3442.15,3417.95,331768,11384.0,45125,168512,50.79,02-May-2023
43,ABBOTINDIA,EQ,22319.95,22588.0,22298.85,22379.85,22297.25,7540,1692.36,2619,2942,39.02,02-May-2023
44,ABCAPITAL,EQ,167.95,170.4,167.4,167.95,167.2,3831072,6471.58,22914,1844534,48.15,02-May-2023
45,ABFRL,EQ,223.4,225.35,222.1,224.15,222.65,1539787,3447.22,15686,651242,42.29,02-May-2023
46,ABMINTLLTD,BE,52.35,54.95,52.35,54.95,52.35,674,0.37,20,-,-,02-May-2023
47,ABSLAMC,EQ,338.2,340.0,334.15,339.4,338.15,46724,158.4,2134,26432,56.57,02-May-2023
48,ABSLBANETF,EQ,44.5,44.5,41.9,43.36,43.18,12587,5.47,490,6314,50.16,02-May-2023
49,ABSLLIQUID,EQ,999.99,999.99,999.99,999.99,1000.01,93,0.93,1,93,100.00,02-May-2023
50,ABSLNN50ET,EQ,41.71,41.78,39.73,40.83,40.7,11329,4.64,187,5736,50.63,02-May-2023
51,ACC,EQ,1764.8,1777.0,1750.55,1764.15,1762.85,503277,8872.44,18417,302096,60.03,02-May-2023
52,ACCELYA,EQ,1404.95,1422.95,1400.0,1403.6,1404.4,14084,198.42,2042,5480,38.91,02-May-2023
53,ACCORD,SM,25.95,25.95,25.95,25.95,24.75,2000,0.52,1,2000,100.00,02-May-2023
54,ACCURACY,EQ,15.25,16.25,14.8,14.9,14.95,246407,37.26,673,154844,62.84,02-May-2023
55,ACE,EQ,419.85,425.3,415.0,417.25,417.35,298095,1248.71,8083,119905,40.22,02-May-2023
56,ACEINTEG,BE,51.5,51.5,46.7,47.85,49.1,6269,3.03,53,-,-,02-May-2023
57,ACI,EQ,551.5,560.65,542.6,544.75,550.85,112550,620.54,9797,49859,44.30,02-May-2023
58,ADANIENT,EQ,1935.0,1966.0,1908.0,1919.85,1924.95,3813963,73698.56,143521,813057,21.32,02-May-2023
59,ADANIGREEN,EQ,994.75,998.55,951.15,974.65,951.0,3323308,32717.78,80064,1186457,35.70,02-May-2023
