SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,106.0,106.0,106.0,106.0,111.01,1,0.0,1,1,100.00,31-May-2021
20MICRONS,EQ,64.65,66.3,63.0,64.1,63.65,257439,166.43,2486,133594,51.89,31-May-2021
21STCENMGM,EQ,14.9,15.45,14.9,15.1,15.15,3389,0.51,64,2725,80.41,31-May-2021
3IINFOTECH,EQ,9.3,9.3,8.65,8.75,9.0,22410762,1980.47,19525,12721389,56.76,31-May-2021
3MINDIA,EQ,25499.0,26078.8,25295.35,25536.15,25313.35,6310,1619.83,3686,1833,29.05,31-May-2021
3PLAND,EQ,14.0,15.2,13.2,14.05,13.85,38224,5.51,176,30032,78.57,31-May-2021
5PAISA,EQ,349.95,358.0,346.1,350.85,345.65,53843,189.31,2026,26185,48.63,31-May-2021
63MOONS,BE,89.85,89.85,86.6,87.85,89.0,36896,32.24,518,-,-,31-May-2021
716GS2050,GS,112.0,112.0,112.0,112.0,112.0,10,0.01,1,10,100.00,31-May-2021
759GS2026,GS,106.0,106.0,106.0,106.0,106.0,200,0.21,1,200,100.00,31-May-2021
772GS2049,GS,120.0,120.0,120.0,120.0,120.0,1158,1.39,1,1158,100.00,31-May-2021
A2ZINFRA,BE,4.5,4.75,4.4,4.7,4.55,700126,32.3,412,-,-,31-May-2021
AAATECH,SM,43.0,48.0,43.0,46.5,43.0,57000,25.84,19,39000,68.42,31-May-2021
AAKASH,EQ,157.6,161.95,156.25,160.25,157.6,57349,90.87,731,19020,33.17,31-May-2021
AARON,BE,87.95,91.2,82.65,90.45,86.9,24956,22.44,314,-,-,31-May-2021
AARTIDRUGS,EQ,725.1,738.0,722.0,727.35,723.45,346392,2530.68,13127,104479,30.16,31-May-2021
AARTIIND,EQ,1660.0,1681.0,1657.85,1677.4,1660.85,274281,4589.26,17997,125263,45.67,31-May-2021
AARTISURF,EQ,1424.95,1448.95,1412.05,1432.15,1427.85,15091,215.96,2090,8842,58.59,31-May-2021
AARVEEDEN,BE,22.35,23.5,22.35,23.0,22.8,5108,1.16,52,-,-,31-May-2021
AARVI,EQ,72.7,72.7,68.5,69.45,69.4,72012,50.52,877,56881,78.99,31-May-2021
AAVAS,EQ,2327.0,2422.25,2272.85,2302.7,2306.05,234478,5538.11,30774,97490,41.58,31-May-2021
ABAN,EQ,36.1,36.45,35.0,35.65,36.25,170654,61.19,1673,92390,54.14,31-May-2021
ABB,EQ,1600.0,1730.0,1600.0,1668.85,1588.75,1174066,19770.84,59514,195006,16.61,31-May-2021
ABBOTINDIA,EQ,16172.0,16202.75,15993.0,16029.05,16102.3,11121,1791.02,3751,4802,43.18,31-May-2021
ABCAPITAL,EQ,123.0,123.4,120.7,121.15,123.35,2510310,3054.32,16994,1007531,40.14,31-May-2021
ABFRL,EQ,190.3,196.7,185.7,195.15,191.05,4565286,8755.4,39621,1669194,36.56,31-May-2021
ABFRLPP1,E1,155.0,159.4,151.1,158.35,154.05,108875,168.9,433,104017,95.54,31-May-2021
ABMINTLTD,EQ,64.2,64.2,59.55,62.55,62.0,1006,0.63,43,692,68.79,31-May-2021
ABSLBANETF,EQ,357.0,357.0,342.3,352.55,349.81,892,3.13,47,403,45.18,31-May-2021
ABSLNN50ET,EQ,382.0,382.0,381.4,381.5,382.0,269,1.03,13,264,98.14,31-May-2021
ABSLRIF6RG,MF,9.21,9.36,9.21,9.36,8.51,7548,0.7,3,7548,100.00,31-May-2021
ACC,EQ,1979.1,2001.4,1968.5,1986.05,1985.45,443113,8794.95,20522,109187,24.64,31-May-2021
ACCELYA,EQ,1060.0,1110.0,1039.95,1059.6,1055.7,79815,854.69,6352,24101,30.20,31-May-2021
ACCURACY,EQ,59.8,63.0,58.0,59.85,59.65,15714,9.62,126,3480,22.15,31-May-2021
ACE,EQ,176.0,179.15,167.1,169.5,168.3,1492313,2592.93,20858,830659,55.66,31-May-2021
ACRYSIL,EQ,493.0,576.8,490.1,560.9,485.35,929146,5072.92,41210,309519,33.31,31-May-2021
ADANIENT,EQ,1307.05,1321.5,1292.0,1316.3,1302.6,2709718,35396.14,55331,639501,23.60,31-May-2021
ADANIGREEN,EQ,1260.0,1285.95,1242.25,1268.2,1238.95,405540,5100.59,28411,232866,57.42,31-May-2021
ADANIPORTS,EQ,779.95,779.95,761.7,769.55,776.15,7820165,60026.87,135951,1691964,21.64,31-May-2021
ADANIPOWER,EQ,92.65,94.25,92.25,92.5,91.95,9824879,9157.75,61871,5244441,53.38,31-May-2021
ADANITRANS,EQ,1454.0,1493.0,1440.4,1473.6,1444.9,464776,6794.57,27402,252511,54.33,31-May-2021
ADFFOODS,EQ,968.5,1005.0,967.35,996.65,968.5,38545,380.43,3143,16121,41.82,31-May-2021
ADL,BE,30.25,31.85,30.15,31.1,31.65,1914,0.58,22,-,-,31-May-2021
ADORWELD,EQ,414.9,495.0,401.3,478.85,418.4,316805,1470.61,20840,97114,30.65,31-May-2021
ADROITINFO,EQ,9.4,9.75,9.2,9.65,9.4,13132,1.25,47,13126,99.95,31-May-2021
ADSL,EQ,70.8,70.8,65.7,65.7,69.15,573045,378.92,3143,333431,58.19,31-May-2021
ADVANIHOTR,EQ,67.8,68.95,65.15,67.3,66.35,36078,23.97,566,21130,58.57,31-May-2021
ADVENZYMES,EQ,442.0,446.0,426.0,427.85,457.2,769853,3343.05,23709,292512,38.00,31-May-2021
AEGISCHEM,EQ,343.0,361.0,343.0,359.2,339.7,983465,3488.63,19639,468437,47.63,31-May-2021
AFFLE,EQ,5570.0,5584.0,5280.0,5312.5,5224.75,269462,14428.98,37546,114473,42.48,31-May-2021
