,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,84.0,87.0,84.0,84.95,84.45,98498,84.36,1550,52377,53.18,03-May-2023
1,21STCENMGM,EQ,18.45,18.95,18.45,18.45,18.8,2178,0.4,41,2174,99.82,03-May-2023
2,360ONE,EQ,416.0,423.85,410.15,417.05,418.3,153987,640.41,13844,90471,58.75,03-May-2023
3,3IINFOLTD,EQ,33.6,36.2,33.5,35.05,33.6,1082956,380.14,7177,463400,42.79,03-May-2023
4,3MINDIA,EQ,22359.95,23100.0,22201.0,23016.25,22390.0,3358,763.61,1665,1484,44.19,03-May-2023
5,3PLAND,EQ,24.05,24.4,23.4,23.6,24.05,4451,1.06,102,3355,75.38,03-May-2023
6,4THDIM,BE,24.05,24.05,24.05,24.05,24.5,7674,1.85,50,-,-,03-May-2023
7,5PAISA,EQ,314.0,314.0,305.0,306.65,307.85,32494,100.49,1492,18235,56.12,03-May-2023
8,63MOONS,EQ,169.5,172.9,168.8,171.1,169.55,66181,113.05,2043,35400,53.49,03-May-2023
9,664GS2035,GS,98.05,98.05,98.05,98.05,97.75,300,0.29,1,300,100.00,03-May-2023
10,667GS2035,GS,96.01,96.01,95.0,95.0,97.5,10000,9.54,5,10000,100.00,03-May-2023
11,667GS2050,GS,95.5,96.3,95.5,96.2,95.5,1600,1.54,3,1600,100.00,03-May-2023
12,669GS2024,GS,102.0,102.25,102.0,102.25,101.62,200,0.2,3,200,100.00,03-May-2023
13,689GS2025,GS,101.99,102.0,101.99,101.99,102.0,600,0.61,2,600,100.00,03-May-2023
14,68GS2060,GS,98.05,98.05,98.05,98.05,97.0,10,0.01,1,10,100.00,03-May-2023
15,695GS2061,GS,98.0,98.0,98.0,98.0,97.85,100,0.1,1,100,100.00,03-May-2023
16,699GS2026,GS,101.0,101.0,100.5,100.5,100.9,8200,8.27,4,8200,100.00,03-May-2023
17,699GS2051,GS,100.0,100.1,100.0,100.1,99.0,2998,3.0,5,2998,100.00,03-May-2023
18,706GS2028,GS,100.95,100.99,100.95,100.99,101.0,600,0.61,2,600,100.00,03-May-2023
19,710GS2029,GS,101.0,101.0,100.9,101.0,100.7,21458,21.67,9,21458,100.00,03-May-2023
20,716GS2050,GS,102.0,102.0,102.0,102.0,100.0,704,0.72,2,704,100.00,03-May-2023
21,717GS2030,GS,100.99,101.0,100.85,100.85,101.0,4763,4.81,3,4763,100.00,03-May-2023
22,726GS2032,GS,102.26,102.68,102.26,102.61,102.25,26501,27.17,19,21341,80.53,03-May-2023
23,726GS2033,GS,102.7,102.7,102.7,102.7,102.85,10000,10.27,1,10000,100.00,03-May-2023
24,736GS2052,GS,103.49,103.49,103.49,103.49,102.75,990,1.02,1,990,100.00,03-May-2023
25,738GS2027,GS,104.25,104.55,104.25,104.5,104.12,111229,116.12,59,108129,97.21,03-May-2023
26,741GS2036,GS,105.0,105.0,104.9,104.95,105.0,9100,9.55,6,9100,100.00,03-May-2023
27,754GS2036,GS,106.2,106.79,106.2,106.59,105.93,669381,712.94,149,595484,88.96,03-May-2023
28,768GS2023,GS,103.36,103.5,103.3,103.49,103.22,56000,57.89,5,56000,100.00,03-May-2023
29,772GS2055,GS,113.0,113.0,113.0,113.0,108.0,101,0.11,2,101,100.00,03-May-2023
30,824GS2027,GS,105.1,105.1,105.1,105.1,105.01,200,0.21,1,200,100.00,03-May-2023
31,828GS2032,GS,109.0,109.0,109.0,109.0,107.0,1000,1.09,1,1000,100.00,03-May-2023
32,883GS2041,GS,119.0,119.0,119.0,119.0,120.0,10000,11.9,1,10000,100.00,03-May-2023
33,897GS2030,GS,111.45,112.0,111.45,112.0,111.35,2,0.0,2,1,50.00,03-May-2023
34,92GS2030,GS,114.0,114.0,113.5,113.74,112.5,11962,13.63,8,11962,100.00,03-May-2023
35,A2ZINFRA,EQ,6.45,6.9,6.35,6.6,6.45,497544,32.64,533,311548,62.62,03-May-2023
36,AAATECH,EQ,59.75,59.75,56.4,57.0,59.75,11269,6.54,422,6554,58.16,03-May-2023
37,AAKASH,EQ,6.5,6.5,6.35,6.5,6.5,119023,7.69,386,84452,70.95,03-May-2023
38,AAREYDRUGS,EQ,28.25,28.25,27.4,27.8,28.15,28452,7.94,290,20314,71.40,03-May-2023
39,AARON,EQ,222.0,222.45,218.75,220.8,221.15,5752,12.7,268,4041,70.25,03-May-2023
40,AARTIDRUGS,EQ,456.7,465.8,448.25,459.85,457.8,1064071,4883.43,21952,116751,10.97,03-May-2023
41,AARTIIND,EQ,556.0,558.25,550.0,551.7,556.1,330448,1829.25,16488,159210,48.18,03-May-2023
42,AARTIPHARM,EQ,392.0,395.95,385.2,390.45,386.35,256336,1002.19,10306,123356,48.12,03-May-2023
43,AARTIPP,E1,350.05,350.05,339.95,350.0,351.15,161,0.56,43,124,77.02,03-May-2023
44,AARTISURF,EQ,665.95,665.95,640.0,642.8,665.95,26023,169.59,2895,16258,62.48,03-May-2023
45,AARTISURF,P1,116.0,116.0,116.0,116.0,116.0,33,0.04,1,33,100.00,03-May-2023
46,AARVEEDEN,EQ,23.15,23.15,20.5,21.6,22.5,12872,2.79,161,8937,69.43,03-May-2023
47,AARVI,EQ,127.3,128.7,126.05,127.15,127.0,8973,11.45,252,3972,44.27,03-May-2023
48,AAVAS,EQ,1404.0,1486.45,1400.95,1440.8,1399.15,593989,8642.77,37364,231887,39.04,03-May-2023
49,ABAN,EQ,39.5,40.45,39.05,39.55,39.25,133079,52.88,1676,54551,40.99,03-May-2023
50,ABB,EQ,3443.0,3480.0,3407.15,3453.6,3442.15,359375,12400.76,21701,221536,61.64,03-May-2023
51,ABBOTINDIA,EQ,22380.0,22649.9,22303.2,22567.25,22379.85,10969,2467.94,3336,6912,63.01,03-May-2023
52,ABCAPITAL,EQ,168.0,170.35,166.55,169.3,167.95,2860885,4836.05,20473,1119195,39.12,03-May-2023
53,ABFRL,EQ,224.7,226.9,223.05,224.75,224.15,1739590,3914.17,19594,594148,34.15,03-May-2023
54,ABMINTLLTD,BE,53.0,54.8,52.25,54.8,54.95,818,0.45,13,-,-,03-May-2023
55,ABSLAMC,EQ,339.4,353.95,338.8,351.7,339.4,121640,425.19,4826,63575,52.26,03-May-2023
56,ABSLBANETF,EQ,44.7,44.7,43.01,43.25,43.36,10198,4.41,285,4072,39.93,03-May-2023
57,ABSLNN50ET,EQ,41.65,41.65,40.7,40.78,40.83,141173,57.76,218,139093,98.53,03-May-2023
58,ACC,EQ,1763.05,1774.0,1718.75,1743.6,1764.15,478140,8370.94,28000,148355,31.03,03-May-2023
59,ACCELYA,EQ,1404.0,1420.0,1402.0,1410.9,1403.6,15597,219.96,2228,7391,47.39,03-May-2023
60,ACCORD,SM,27.2,27.2,27.15,27.2,25.95,6000,1.63,3,6000,100.00,03-May-2023
61,ACCURACY,EQ,15.0,15.2,13.95,14.1,14.9,726331,104.24,1521,626240,86.22,03-May-2023
62,ACE,EQ,416.5,442.0,416.0,439.7,417.25,1077518,4686.45,30994,333972,30.99,03-May-2023
63,ACEINTEG,BE,46.25,50.2,45.5,46.85,47.85,2907,1.38,37,-,-,03-May-2023
64,ACI,EQ,548.0,549.9,540.0,544.9,544.75,39598,216.0,3637,19053,48.12,03-May-2023
65,ADANIENT,EQ,1919.0,1940.0,1785.35,1839.0,1919.85,5849432,108597.77,228734,937767,16.03,03-May-2023
66,ADANIGREEN,EQ,972.0,980.0,928.95,942.05,974.65,1870972,17838.92,74453,917542,49.04,03-May-2023
67,ADANIPORTS,EQ,675.0,684.85,656.75,669.65,681.5,5645727,38026.02,82651,1587477,28.12,03-May-2023
68,ADANIPOWER,EQ,235.45,244.9,224.15,231.65,235.95,19375629,45498.26,154532,6683094,34.49,03-May-2023
69,ADANITRANS,EQ,1023.0,1036.0,984.0,993.05,1021.95,694882,7017.87,31398,317138,45.64,03-May-2023
70,ADFFOODS,EQ,764.0,770.0,757.05,763.85,760.4,6049,46.21,563,3799,62.80,03-May-2023
71,ADL,BE,64.95,64.95,64.6,64.7,61.9,539,0.35,17,-,-,03-May-2023
72,ADORWELD,EQ,1053.95,1085.0,1034.1,1074.7,1050.5,51887,553.57,4914,34688,66.85,03-May-2023
73,ADROITINFO,EQ,24.95,25.4,23.55,24.35,24.65,37322,9.05,196,20090,53.83,03-May-2023
74,ADSL,EQ,85.0,86.0,83.85,84.8,85.15,175475,149.11,2518,107252,61.12,03-May-2023
75,ADVANIHOTR,EQ,85.0,86.0,83.05,83.4,84.5,47822,40.67,992,23591,49.33,03-May-2023
76,ADVENZYMES,EQ,265.9,277.25,264.85,275.3,266.2,84496,230.3,5404,50390,59.64,03-May-2023
77,AEGISCHEM,EQ,393.05,399.05,388.25,392.35,394.1,244610,966.8,11033,116123,47.47,03-May-2023
78,AETHER,EQ,959.25,965.0,946.5,962.1,949.3,36446,348.58,4771,15024,41.22,03-May-2023
79,AFFLE,EQ,934.7,935.0,922.0,924.2,935.0,109367,1015.25,7465,54617,49.94,03-May-2023
80,AGARIND,EQ,637.0,644.0,625.0,629.15,637.95,27280,173.16,2245,19036,69.78,03-May-2023
81,AGI,EQ,415.0,419.2,399.05,402.4,413.05,146843,599.03,5196,72807,49.58,03-May-2023
82,AGNI,SM,18.5,19.8,18.15,18.45,18.9,80000,14.88,8,60000,75.00,03-May-2023
83,AGRITECH,EQ,109.9,116.0,109.1,109.8,109.1,208029,233.15,1595,98879,47.53,03-May-2023
84,AGROPHOS,EQ,38.25,38.9,37.2,37.55,38.05,64660,24.53,592,26183,40.49,03-May-2023
85,AGSTRA,EQ,51.85,53.55,51.5,52.8,51.85,437785,231.46,2706,246588,56.33,03-May-2023
86,AGUL,ST,55.6,56.0,55.45,55.45,58.35,26000,14.46,13,24000,92.31,03-May-2023
87,AHL,EQ,248.3,250.0,242.3,245.4,247.65,58912,145.07,1585,12473,21.17,03-May-2023
88,AHLADA,EQ,106.05,118.95,106.0,116.35,106.0,151665,172.87,2044,37162,24.50,03-May-2023
89,AHLEAST,EQ,117.0,119.45,114.55,116.6,118.2,2770,3.24,128,1627,58.74,03-May-2023
90,AHLUCONT,EQ,535.25,555.0,528.2,550.2,527.35,139844,754.49,10487,47681,34.10,03-May-2023
91,AIAENG,EQ,2785.0,2838.9,2765.85,2824.9,2777.6,46560,1304.45,8526,22375,48.06,03-May-2023
92,AILIMITED,SM,49.45,51.9,49.4,51.9,49.45,36000,18.27,12,30000,83.33,03-May-2023
93,AIRAN,EQ,15.6,15.85,15.45,15.65,15.65,90700,14.17,495,40546,44.70,03-May-2023
94,AIROLAM,EQ,68.0,68.95,66.5,67.05,68.55,12946,8.76,201,10040,77.55,03-May-2023
95,AIRTELPP,E1,405.95,405.95,393.2,394.6,402.95,61530,244.18,1823,39642,64.43,03-May-2023
96,AJANTPHARM,EQ,1299.7,1302.55,1273.2,1284.05,1293.2,80442,1037.07,8355,56842,70.66,03-May-2023
97,AJMERA,EQ,297.95,300.7,297.5,297.75,298.95,13672,40.85,792,7606,55.63,03-May-2023
98,AJOONI,EQ,5.1,5.1,4.9,4.95,5.0,227845,11.39,301,164826,72.34,03-May-2023
99,AKASH,EQ,26.2,26.9,25.65,26.3,25.95,48055,12.75,258,30320,63.09,03-May-2023
100,AKG,EQ,30.7,30.95,29.05,30.0,30.1,12126,3.6,82,9643,79.52,03-May-2023
101,AKI,EQ,115.0,118.4,111.0,115.3,114.4,108864,124.86,1909,30191,27.73,03-May-2023
102,AKSHAR,BE,69.8,71.7,67.05,69.4,69.8,35475,24.64,93,-,-,03-May-2023
103,AKSHARCHEM,EQ,233.65,234.0,228.25,229.25,232.0,3955,9.13,249,1928,48.75,03-May-2023
104,AKSHOPTFBR,EQ,9.0,9.2,8.95,9.1,8.95,319192,29.0,385,256200,80.27,03-May-2023
105,AKZOINDIA,EQ,2445.8,2478.85,2403.25,2418.6,2409.7,25551,623.83,6887,9916,38.81,03-May-2023
106,ALANKIT,EQ,8.65,8.65,8.4,8.4,8.55,54772,4.65,343,38802,70.84,03-May-2023
107,ALBERTDAVD,EQ,607.45,611.3,600.1,601.5,607.15,2832,17.07,196,2170,76.62,03-May-2023
108,ALEMBICLTD,EQ,62.1,62.95,61.65,62.1,62.15,101529,63.3,1335,60194,59.29,03-May-2023
109,ALICON,EQ,812.5,819.9,790.0,808.65,809.45,10901,88.06,1315,4797,44.01,03-May-2023
110,ALKALI,EQ,102.3,103.3,101.25,102.0,103.75,12021,12.28,326,7363,61.25,03-May-2023
111,ALKEM,EQ,3500.0,3539.95,3495.2,3517.15,3518.45,148903,5242.25,12248,108716,73.01,03-May-2023
112,ALKYLAMINE,EQ,2550.0,2608.0,2541.0,2577.45,2583.85,59238,1526.18,9069,13741,23.20,03-May-2023
113,ALLCARGO,EQ,281.6,326.8,279.85,302.4,281.1,730890,2224.91,16335,265675,36.35,03-May-2023
114,ALLETEC,SM,107.35,107.35,104.5,104.95,106.65,20800,21.94,13,17600,84.62,03-May-2023
115,ALLSEC,EQ,460.0,461.5,454.8,460.1,459.35,8996,41.27,435,7456,82.88,03-May-2023
116,ALMONDZ,EQ,66.95,68.2,66.95,67.25,68.15,4229,2.84,62,2242,53.01,03-May-2023
117,ALOKINDS,EQ,13.45,13.55,13.05,13.1,13.6,10901024,1445.57,10158,4204464,38.57,03-May-2023
118,ALPA,EQ,61.15,62.5,61.0,61.9,61.15,67218,41.57,823,39668,59.01,03-May-2023
119,ALPHAGEO,EQ,239.65,250.5,239.65,245.7,239.0,12542,30.91,666,7480,59.64,03-May-2023
120,AMARAJABAT,EQ,599.0,599.0,591.4,593.1,599.3,173662,1032.67,8131,80039,46.09,03-May-2023
121,AMBANIORG,SM,131.7,131.7,131.7,131.7,125.45,2000,2.63,1,2000,100.00,03-May-2023
122,AMBER,EQ,1885.6,1885.6,1835.2,1844.2,1885.6,46241,856.83,9289,20596,44.54,03-May-2023
123,AMBICAAGAR,EQ,23.45,24.5,22.8,24.05,23.0,149164,35.5,694,114664,76.87,03-May-2023
124,AMBIKCO,EQ,1538.25,1543.65,1511.0,1514.3,1531.65,5715,87.24,1098,3281,57.41,03-May-2023
125,AMBUJACEM,EQ,392.9,400.55,375.75,383.65,394.4,13078081,50901.1,125317,4856837,37.14,03-May-2023
126,AMDIND,EQ,55.8,57.2,54.55,55.35,55.3,21800,12.14,226,14664,67.27,03-May-2023
127,AMEYA,SM,41.0,41.0,41.0,41.0,42.0,4000,1.64,1,4000,100.00,03-May-2023
128,AMIABLE,SM,85.0,85.0,85.0,85.0,89.95,1600,1.36,1,1600,100.00,03-May-2023
129,AMIORG,EQ,1040.0,1056.95,1038.75,1048.5,1049.55,28757,300.89,2786,14982,52.10,03-May-2023
130,AMJLAND,EQ,23.7,24.9,23.7,24.2,23.6,18418,4.45,159,12156,66.00,03-May-2023
131,AMRUTANJAN,EQ,605.95,609.95,604.1,606.6,605.4,9249,56.16,1194,6538,70.69,03-May-2023
132,ANANDRATHI,EQ,875.8,884.35,871.95,877.95,872.0,42732,375.58,3719,24976,58.45,03-May-2023
133,ANANTRAJ,EQ,140.75,141.75,136.5,138.05,141.15,506612,704.2,4979,272637,53.82,03-May-2023
134,ANDHRAPAP,EQ,459.2,467.35,457.3,463.65,459.2,78914,365.7,8620,47650,60.38,03-May-2023
135,ANDHRSUGAR,EQ,119.8,123.45,117.8,122.5,118.95,452504,551.68,7481,215650,47.66,03-May-2023
136,ANDREWYU,EQ,22.3,23.7,22.05,23.25,22.1,1636379,380.24,4091,654634,40.01,03-May-2023
137,ANGELONE,EQ,1225.95,1243.0,1220.05,1229.4,1225.95,230600,2845.08,8893,105406,45.71,03-May-2023
138,ANIKINDS,EQ,32.2,33.35,32.05,32.5,32.85,16415,5.4,191,11406,69.49,03-May-2023
139,ANKITMETAL,EQ,4.3,4.4,4.3,4.35,4.3,53285,2.31,163,42854,80.42,03-May-2023
140,ANLON,SM,165.0,165.0,160.0,160.0,165.0,7200,11.68,6,6000,83.33,03-May-2023
141,ANMOL,EQ,225.0,227.0,213.0,216.85,226.55,39015,86.19,1460,18154,46.53,03-May-2023
142,ANNAPURNA,SM,254.0,262.7,251.5,253.4,254.75,80000,206.18,75,60000,75.00,03-May-2023
143,ANSALAPI,BE,10.0,10.15,9.95,10.15,9.7,122631,12.43,140,-,-,03-May-2023
144,ANTGRAPHIC,BE,0.65,0.7,0.65,0.65,0.65,134504,0.91,207,-,-,03-May-2023
145,ANUP,EQ,1121.6,1148.15,1120.0,1141.0,1121.7,12011,136.75,2368,6122,50.97,03-May-2023
146,ANURAS,EQ,1184.4,1224.2,1175.5,1212.05,1183.05,1601415,19423.22,31473,530243,33.11,03-May-2023
147,APARINDS,EQ,2845.0,3009.0,2815.0,2970.7,2842.45,340481,10056.16,30837,79992,23.49,03-May-2023
