SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,38.8,40.1,37.65,39.7,38.2,165283,64.76,1340,115039,69.60,06-May-2021
21STCENMGM,EQ,12.45,12.45,12.05,12.45,12.25,4891,0.6,57,3323,67.94,06-May-2021
3IINFOTECH,EQ,7.8,7.9,7.4,7.75,7.65,17249122,1319.49,8919,9819969,56.93,06-May-2021
3MINDIA,EQ,25200.0,25296.55,24687.0,24741.8,24965.3,1981,493.93,1225,946,47.75,06-May-2021
3PLAND,EQ,10.85,12.2,10.5,12.2,10.2,75422,8.67,484,45285,60.04,06-May-2021
5PAISA,EQ,340.1,373.2,333.3,368.95,339.3,290951,1061.12,5834,92666,31.85,06-May-2021
63MOONS,BE,88.1,89.8,85.0,86.55,88.05,42531,36.75,450,-,-,06-May-2021
A2ZINFRA,EQ,4.1,4.1,4.0,4.05,4.0,360870,14.68,402,228437,63.30,06-May-2021
AAATECH,SM,42.4,42.4,42.4,42.4,42.4,3000,1.27,1,3000,100.00,06-May-2021
AAKASH,EQ,145.0,149.0,143.55,147.55,145.5,34942,50.91,187,9785,28.00,06-May-2021
AARON,EQ,54.0,54.0,51.4,52.9,52.1,779,0.41,48,534,68.55,06-May-2021
AARTIDRUGS,EQ,719.0,836.55,716.3,793.65,714.75,8227736,65698.94,282584,1346086,16.36,06-May-2021
AARTIIND,EQ,1737.2,1795.0,1709.1,1786.0,1715.7,1636541,28919.7,83380,317802,19.42,06-May-2021
AARTISURF,EQ,1494.0,1569.0,1470.0,1541.45,1492.0,35159,535.29,3930,21386,60.83,06-May-2021
AARVEEDEN,BE,19.7,21.5,19.7,21.0,20.5,25576,5.35,93,-,-,06-May-2021
AARVI,EQ,48.9,49.0,47.75,48.0,48.0,10362,5.0,86,8871,85.61,06-May-2021
AAVAS,EQ,2241.15,2249.0,2202.05,2209.05,2241.15,32903,730.43,5829,15743,47.85,06-May-2021
ABAN,EQ,31.9,33.65,31.9,33.65,32.05,225214,74.62,1448,188968,83.91,06-May-2021
ABB,EQ,1374.7,1385.0,1374.15,1380.6,1370.65,27868,384.41,4340,13804,49.53,06-May-2021
ABBOTINDIA,EQ,15390.0,15525.0,15347.85,15422.75,15403.45,8847,1365.62,2625,4889,55.26,06-May-2021
ABCAPITAL,EQ,114.7,118.5,113.65,116.15,114.25,3411290,3952.87,21847,638401,18.71,06-May-2021
ABFRL,EQ,174.8,177.0,172.1,174.9,172.95,2261266,3945.81,17113,892776,39.48,06-May-2021
ABFRLPP1,E1,144.0,144.0,139.05,141.75,140.4,19316,27.4,977,16860,87.29,06-May-2021
ABMINTLTD,EQ,50.0,53.95,50.0,53.55,51.85,1100,0.57,43,564,51.27,06-May-2021
ABSLBANETF,EQ,335.74,335.74,324.45,326.24,325.97,513,1.67,29,466,90.84,06-May-2021
ABSLNN50ET,EQ,360.0,363.0,360.0,362.99,354.65,398,1.43,16,369,92.71,06-May-2021
ABSLRIF6RG,MF,9.1,9.1,8.63,8.63,8.32,16,0.0,3,15,93.75,06-May-2021
ACC,EQ,1895.0,1908.5,1877.2,1896.25,1888.55,292905,5543.99,12794,40846,13.95,06-May-2021
ACCELYA,EQ,930.0,930.0,895.0,902.55,891.35,7529,68.7,959,2557,33.96,06-May-2021
ACCURACY,EQ,61.5,61.5,59.1,60.85,59.2,24845,15.09,106,22524,90.66,06-May-2021
