,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,109.89,118.65,109.89,118.65,113.0,6,0.01,4,0,0.00,25-May-2023
1,20MICRONS,EQ,92.4,99.7,92.2,97.85,91.85,1053216,1016.52,11222,368496,34.99,25-May-2023
2,21STCENMGM,EQ,18.6,18.6,18.3,18.45,18.6,10527,1.95,35,10273,97.59,25-May-2023
3,360ONE,EQ,412.0,419.8,410.0,415.75,412.0,72409,300.76,5346,41307,57.05,25-May-2023
4,3IINFOLTD,EQ,30.75,31.45,30.75,31.2,30.9,267245,83.41,1771,142628,53.37,25-May-2023
5,3MINDIA,EQ,24283.15,24400.0,23828.25,23962.05,24283.15,1093,262.54,645,445,40.71,25-May-2023
6,3PLAND,EQ,21.75,22.0,21.15,21.85,21.15,8172,1.78,72,4825,59.04,25-May-2023
7,456GS2023,GS,101.04,101.04,101.0,101.0,99.84,2990,3.02,2,2990,100.00,25-May-2023
8,4THDIM,BE,21.6,21.6,21.6,21.6,22.05,6339,1.37,52,-,-,25-May-2023
9,5PAISA,EQ,313.0,314.2,308.05,310.7,310.75,32765,102.04,2729,15770,48.13,25-May-2023
10,619GS2034,GS,96.6,96.6,96.6,96.6,96.6,439,0.42,4,439,100.00,25-May-2023
11,63MOONS,EQ,175.0,175.0,162.75,163.95,180.1,600615,1003.26,9552,333251,55.48,25-May-2023
12,669GS2024,GS,102.8,102.8,102.8,102.8,102.75,200,0.21,2,200,100.00,25-May-2023
13,699GS2026,GS,100.6,100.6,100.6,100.6,100.5,200,0.2,1,200,100.00,25-May-2023
14,699GS2051,GS,101.4,101.5,101.4,101.4,102.1,12990,13.18,8,12990,100.00,25-May-2023
15,706GS2028,GS,101.2,101.36,101.2,101.36,101.32,3100,3.14,4,3100,100.00,25-May-2023
16,710GS2029,GS,101.4,101.49,101.27,101.38,101.5,45428,46.06,27,45428,100.00,25-May-2023
17,717GS2030,GS,101.75,101.75,101.75,101.75,101.75,5000,5.09,2,5000,100.00,25-May-2023
18,726GS2032,GS,103.43,103.45,103.25,103.25,103.44,21003,21.71,13,21002,100.00,25-May-2023
19,726GS2033,GS,103.5,103.5,103.25,103.25,102.5,400,0.41,2,400,100.00,25-May-2023
20,738GS2027,GS,104.8,104.9,104.6,104.87,104.9,38505,40.37,23,37154,96.49,25-May-2023
21,741GS2036,GS,106.39,106.39,106.25,106.25,106.39,705,0.75,2,705,100.00,25-May-2023
22,74GS2062,GS,104.51,104.51,104.51,104.51,104.8,1000,1.05,1,1000,100.00,25-May-2023
23,754GS2036,GS,108.0,108.0,103.9,104.0,104.0,439009,456.65,170,425645,96.96,25-May-2023
24,795GS2032,GS,108.6,108.6,108.6,108.6,108.4,627,0.68,2,627,100.00,25-May-2023
25,84GS2024,GS,104.45,104.45,104.45,104.45,102.38,50000,52.23,1,50000,100.00,25-May-2023
26,883GS2041,GS,122.0,122.0,121.35,121.35,121.51,27000,32.78,5,27000,100.00,25-May-2023
27,92GS2030,GS,114.0,114.0,114.0,114.0,113.98,4500,5.13,2,4500,100.00,25-May-2023
28,A2ZINFRA,EQ,6.65,6.7,6.5,6.6,6.65,62502,4.1,257,44665,71.46,25-May-2023
29,AAATECH,EQ,60.0,60.0,57.9,59.15,58.15,4867,2.86,275,1840,37.81,25-May-2023
30,AAKASH,EQ,6.35,6.5,6.3,6.35,6.4,205243,13.18,379,115271,56.16,25-May-2023
31,AAREYDRUGS,EQ,27.9,28.35,27.9,28.1,27.9,14464,4.07,142,6099,42.17,25-May-2023
32,AARON,EQ,229.5,229.5,223.55,226.85,223.5,13063,29.62,742,8854,67.78,25-May-2023
33,AARTIDRUGS,EQ,448.5,463.0,442.55,445.65,446.15,153747,691.01,6936,27411,17.83,25-May-2023
34,AARTIIND,EQ,513.0,514.05,504.35,506.1,511.75,616554,3128.4,15922,255718,41.48,25-May-2023
35,AARTIPHARM,EQ,353.55,362.6,353.55,356.55,354.7,70515,253.17,3315,37620,53.35,25-May-2023
36,AARTIPP,E1,290.0,300.0,290.0,290.05,289.95,107,0.31,22,85,79.44,25-May-2023
37,AARTISURF,EQ,622.0,645.1,612.1,636.75,617.65,12425,79.26,1288,5700,45.88,25-May-2023
38,AARTISURF,P1,125.2,150.0,125.2,150.0,125.2,351,0.52,5,351,100.00,25-May-2023
39,AARVEEDEN,EQ,20.15,20.85,20.15,20.35,20.4,5451,1.12,142,3857,70.76,25-May-2023
40,AARVI,EQ,126.0,128.45,126.0,127.9,127.65,5200,6.63,167,3280,63.08,25-May-2023
41,AAVAS,EQ,1395.0,1434.25,1393.5,1403.75,1385.3,956243,13529.72,46639,486113,50.84,25-May-2023
42,ABAN,EQ,40.5,41.0,39.5,39.8,41.25,123765,49.71,1325,75923,61.34,25-May-2023
43,ABB,EQ,3885.0,3957.0,3881.95,3941.95,3891.65,339853,13335.7,30027,176744,52.01,25-May-2023
44,ABBOTINDIA,EQ,21580.0,21933.75,21416.45,21840.9,21470.0,7369,1596.91,2500,3873,52.56,25-May-2023
45,ABCAPITAL,EQ,165.0,165.7,162.1,164.9,164.75,1683122,2752.16,14509,482079,28.64,25-May-2023
46,ABFRL,EQ,197.9,202.75,197.3,199.05,198.05,4346013,8714.36,28411,1703887,39.21,25-May-2023
47,ABMINTLLTD,EQ,54.6,55.35,54.6,55.3,52.75,1326,0.73,26,1226,92.46,25-May-2023
48,ABSLAMC,EQ,347.55,349.9,343.05,344.85,347.5,23344,80.97,1748,14907,63.86,25-May-2023
49,ABSLBANETF,EQ,43.84,44.22,43.48,43.77,43.84,678222,295.82,1935,667071,98.36,25-May-2023
50,ABSLNN50ET,EQ,42.95,42.95,42.05,42.44,42.15,1986,0.84,80,1923,96.83,25-May-2023
51,ACC,EQ,1780.4,1789.0,1755.1,1778.15,1780.4,543016,9611.84,26807,113860,20.97,25-May-2023
52,ACCELYA,EQ,1272.75,1279.85,1268.05,1274.4,1266.4,10513,134.0,1422,5429,51.64,25-May-2023
53,ACCURACY,EQ,12.35,12.55,11.9,12.05,12.0,323099,39.03,721,204934,63.43,25-May-2023
54,ACE,EQ,456.7,462.5,451.5,458.45,455.0,211240,967.75,7247,81289,38.48,25-May-2023
55,ACEINTEG,BE,40.65,40.65,37.0,37.1,38.95,1062,0.4,23,-,-,25-May-2023
56,ACI,EQ,536.0,543.45,530.0,532.5,539.75,88598,473.91,4211,51533,58.16,25-May-2023
