SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,71.95,72.4,70.65,71.2,71.2,62597,44.69,941,34914,55.78,08-Jul-2022
21STCENMGM,EQ,24.45,24.7,23.9,24.15,24.35,4881,1.19,108,1374,28.15,08-Jul-2022
3IINFOLTD,EQ,42.7,42.85,41.75,41.9,41.85,162552,68.53,2162,108545,66.78,08-Jul-2022
3MINDIA,EQ,22725.0,23011.25,22521.5,22871.05,22711.3,3240,736.14,1780,1434,44.26,08-Jul-2022
3PLAND,EQ,13.9,14.55,13.9,14.35,13.9,7541,1.08,83,5103,67.67,08-Jul-2022
426GS2023,GS,98.74,98.74,98.74,98.74,98.94,1000,0.99,1,1000,100.00,08-Jul-2022
456GS2023,GS,97.8,97.8,97.8,97.8,97.8,110,0.11,4,110,100.00,08-Jul-2022
5PAISA,EQ,273.0,277.0,271.0,272.9,267.35,25734,70.41,1037,13747,53.42,08-Jul-2022
63MOONS,EQ,185.0,194.0,180.1,191.8,185.0,193846,368.18,3011,109918,56.70,08-Jul-2022
667GS2035,GS,95.85,97.5,95.1,95.1,96.0,1326,1.27,11,1326,100.00,08-Jul-2022
667GS2050,GS,93.98,93.98,90.71,92.99,92.78,714,0.65,8,709,99.30,08-Jul-2022
676GS2061,GS,96.0,96.0,96.0,96.0,96.0,1,0.0,1,1,100.00,08-Jul-2022
695GS2061,GS,94.5,94.5,93.01,93.01,93.49,2593,2.42,12,2593,100.00,08-Jul-2022
699GS2051,GS,94.0,95.0,93.51,94.41,93.5,19304,18.22,17,19303,99.99,08-Jul-2022
710GS2029,GS,100.0,100.0,99.81,99.83,100.0,3541,3.54,5,3541,100.00,08-Jul-2022
738GS2027,GS,101.25,101.25,101.11,101.11,101.2,2600,2.63,2,2600,100.00,08-Jul-2022
754GS2036,GS,101.5,101.5,101.0,101.02,101.53,48524,49.07,36,48019,98.96,08-Jul-2022
826GS2027,GS,108.27,108.27,108.27,108.27,108.28,3000,3.25,1,3000,100.00,08-Jul-2022
A2ZINFRA,EQ,11.2,11.6,11.1,11.2,11.55,173806,19.63,346,138439,79.65,08-Jul-2022
AAATECH,SM,98.0,98.3,95.0,96.7,96.35,72000,69.72,24,39000,54.17,08-Jul-2022
AAKASH,EQ,14.65,14.8,14.3,14.65,14.5,187019,27.19,425,159664,85.37,08-Jul-2022
AAREYDRUGS,EQ,35.45,36.9,34.5,36.35,34.75,48523,17.47,526,30928,63.74,08-Jul-2022
AARON,EQ,113.8,116.0,113.05,115.4,113.8,2756,3.17,161,1716,62.26,08-Jul-2022
AARTIDRUGS,EQ,411.8,411.8,400.0,401.4,405.7,49635,201.77,3482,28706,57.83,08-Jul-2022
AARTIIND,EQ,708.0,725.0,708.0,722.95,704.75,696745,4998.33,25225,229888,32.99,08-Jul-2022
AARTISURF,EQ,664.05,694.0,664.05,684.4,664.05,11482,78.13,1527,5607,48.83,08-Jul-2022
AARVEEDEN,EQ,19.6,19.65,17.85,18.2,19.2,26373,4.93,230,16948,64.26,08-Jul-2022
AARVI,EQ,93.5,93.5,90.1,91.25,91.55,1897,1.73,48,1379,72.69,08-Jul-2022
AAVAS,EQ,2016.3,2029.85,1962.1,1979.0,2005.75,61572,1223.64,12303,28316,45.99,08-Jul-2022
ABAN,EQ,44.1,44.8,43.6,44.05,43.9,70298,31.1,1429,38880,55.31,08-Jul-2022
ABB,EQ,2569.95,2612.3,2554.0,2589.1,2562.45,534204,13828.1,47245,191873,35.92,08-Jul-2022
ABBOTINDIA,EQ,19312.15,19599.95,19193.15,19474.7,19287.7,14700,2857.22,5183,6321,43.00,08-Jul-2022
ABCAPITAL,EQ,94.15,94.15,91.8,92.4,93.25,1230094,1139.59,7259,448974,36.50,08-Jul-2022
ABFRL,EQ,252.75,254.3,248.15,253.4,250.5,1894070,4744.28,13960,643468,33.97,08-Jul-2022
ABMINTLLTD,BE,86.0,86.0,80.0,80.8,82.0,419,0.34,6,-,-,08-Jul-2022
ABSLAMC,EQ,426.0,434.1,422.05,431.6,426.55,45657,195.29,2366,29251,64.07,08-Jul-2022
ABSLBANETF,EQ,35.75,35.75,34.51,34.82,34.82,1513,0.53,104,1048,69.27,08-Jul-2022
ABSLNN50ET,EQ,39.9,39.9,38.4,39.33,39.22,11070,4.3,104,5941,53.67,08-Jul-2022
ACC,EQ,2175.0,2201.1,2159.85,2169.35,2168.35,240521,5238.52,13610,97624,40.59,08-Jul-2022
