SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,89.1,93.3,89.1,90.1,88.5,205952,187.84,3008,93626,45.46,29-Jul-2022
21STCENMGM,EQ,24.45,24.9,24.15,24.15,24.6,6614,1.61,48,4490,67.89,29-Jul-2022
3IINFOLTD,EQ,41.7,43.9,41.7,43.05,41.65,417976,177.76,3497,247019,59.10,29-Jul-2022
3MINDIA,EQ,23125.0,23400.0,22700.0,22742.8,23120.25,2889,664.0,1818,1511,52.30,29-Jul-2022
3PLAND,EQ,16.1,16.15,15.1,15.75,15.4,16421,2.62,134,11647,70.93,29-Jul-2022
563GS2026,GS,95.5,95.51,95.5,95.51,95.0,200,0.19,2,200,100.00,29-Jul-2022
5PAISA,EQ,275.0,279.15,274.15,278.15,274.05,14315,39.79,473,7945,55.50,29-Jul-2022
610GS2031,GS,87.49,94.0,87.49,94.0,92.03,101,0.09,2,100,99.01,29-Jul-2022
63MOONS,EQ,175.05,181.75,174.3,181.75,173.1,44827,80.31,1411,25336,56.52,29-Jul-2022
654GS2032,GS,95.01,95.7,95.0,95.7,95.75,203,0.19,6,203,100.00,29-Jul-2022
667GS2035,GS,96.0,96.0,96.0,96.0,95.2,1,0.0,1,1,100.00,29-Jul-2022
667GS2050,GS,91.89,91.89,91.2,91.2,91.89,53,0.05,4,53,100.00,29-Jul-2022
669GS2024,GS,100.03,100.03,100.03,100.03,100.8,2000,2.0,2,2000,100.00,29-Jul-2022
676GS2061,GS,96.9,96.9,95.0,95.0,94.0,221,0.21,2,221,100.00,29-Jul-2022
695GS2061,GS,93.5,93.5,92.25,92.34,92.22,8440,7.8,27,8440,100.00,29-Jul-2022
699GS2051,GS,92.6,93.99,92.6,93.98,93.54,4040,3.78,8,3985,98.64,29-Jul-2022
706GS2046,GS,100.0,100.0,100.0,100.0,98.12,100,0.1,1,100,100.00,29-Jul-2022
