SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,93.7,97.0,90.0,91.0,94.15,735545,687.37,12934,275975,37.52,26-Jul-2022
21STCENMGM,EQ,25.95,25.95,25.15,25.55,25.65,6117,1.56,72,3264,53.36,26-Jul-2022
3IINFOLTD,EQ,42.45,42.5,41.4,41.65,42.3,174410,73.05,2216,124201,71.21,26-Jul-2022
3MINDIA,EQ,22872.2,23046.55,22742.4,22907.9,22872.2,812,186.15,467,405,49.88,26-Jul-2022
3PLAND,EQ,16.25,16.25,15.5,15.7,15.75,7489,1.18,80,5045,67.37,26-Jul-2022
456GS2023,GS,99.0,99.0,99.0,99.0,97.0,99,0.1,2,99,100.00,26-Jul-2022
5PAISA,EQ,283.0,283.0,278.45,279.4,283.15,8945,25.06,405,5793,64.76,26-Jul-2022
63MOONS,EQ,184.3,187.2,178.0,180.1,184.1,23350,42.59,933,15988,68.47,26-Jul-2022
654GS2032,GS,95.2,95.2,95.0,95.11,95.2,15282,14.55,15,15282,100.00,26-Jul-2022
667GS2035,GS,96.5,96.5,96.25,96.25,99.5,112,0.11,7,112,100.00,26-Jul-2022
667GS2050,GS,90.99,90.99,90.9,90.99,91.0,871,0.79,14,804,92.31,26-Jul-2022
669GS2024,GS,100.8,101.58,100.8,101.58,100.8,1601,1.62,3,1601,100.00,26-Jul-2022
676GS2061,GS,95.5,95.5,95.5,95.5,95.5,105,0.1,2,105,100.00,26-Jul-2022
695GS2061,GS,93.0,93.0,93.0,93.0,93.99,1,0.0,1,1,100.00,26-Jul-2022
699GS2051,GS,93.1,93.2,93.0,93.0,93.0,196,0.18,4,196,100.00,26-Jul-2022
738GS2027,GS,101.1,101.1,101.1,101.1,101.1,500,0.51,1,500,100.00,26-Jul-2022
754GS2036,GS,101.99,101.99,101.1,101.1,101.14,4460,4.51,8,4460,100.00,26-Jul-2022
757GS2033,GS,106.95,106.95,104.5,104.5,109.0,30,0.03,4,15,50.00,26-Jul-2022
759GS2026,GS,100.2,100.2,100.2,100.2,102.03,200,0.2,1,200,100.00,26-Jul-2022
824GS2027,GS,109.0,109.0,109.0,109.0,104.15,1000,1.09,1,1000,100.00,26-Jul-2022
A2ZINFRA,EQ,11.1,11.3,10.9,11.15,11.1,224223,24.74,370,159706,71.23,26-Jul-2022
AAATECH,SM,115.0,116.5,112.0,112.0,115.0,24000,27.59,8,21000,87.50,26-Jul-2022
AAKASH,EQ,13.9,13.9,13.6,13.7,13.55,85081,11.68,424,45325,53.27,26-Jul-2022
AAREYDRUGS,EQ,35.6,35.75,35.05,35.25,35.35,5968,2.11,148,3249,54.44,26-Jul-2022
AARON,EQ,122.0,130.9,118.75,130.6,119.0,25278,32.46,424,20917,82.75,26-Jul-2022
AARTIDRUGS,EQ,432.45,434.15,422.0,424.8,433.25,34643,148.21,2384,12345,35.63,26-Jul-2022
AARTIIND,EQ,769.5,772.95,743.65,746.15,769.5,555013,4205.02,20708,159590,28.75,26-Jul-2022
AARTISURF,EQ,753.65,753.65,721.35,729.85,748.1,8641,63.29,775,6460,74.76,26-Jul-2022
AARVEEDEN,EQ,19.55,20.4,19.5,19.7,19.6,6885,1.37,91,3191,46.35,26-Jul-2022
AARVI,EQ,102.5,102.5,98.35,99.65,102.25,6950,6.96,158,4817,69.31,26-Jul-2022
AAVAS,EQ,2185.2,2305.8,2176.2,2283.35,2216.45,103616,2327.53,13770,38045,36.72,26-Jul-2022
ABAN,EQ,45.6,45.65,44.1,44.3,45.15,72268,32.15,1184,50144,69.39,26-Jul-2022
ABB,EQ,2676.55,2762.95,2635.4,2713.4,2662.9,544688,14686.23,38492,195955,35.98,26-Jul-2022
ABBOTINDIA,EQ,19700.05,19823.0,19351.75,19426.35,19737.45,11628,2277.44,4377,5223,44.92,26-Jul-2022
ABCAPITAL,EQ,102.8,103.25,102.0,102.55,102.5,1892910,1941.08,17801,915676,48.37,26-Jul-2022
ABFRL,EQ,268.4,269.1,263.7,265.3,267.5,1262648,3357.21,11269,552958,43.79,26-Jul-2022
