SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,68.6,69.4,67.15,68.3,68.6,35337,24.06,777,15306,43.31,01-Jul-2022
21STCENMGM,EQ,25.25,25.7,24.7,24.75,25.2,3399,0.85,73,3138,92.32,01-Jul-2022
3IINFOLTD,EQ,41.6,42.25,40.7,41.25,41.6,174856,72.26,2878,102738,58.76,01-Jul-2022
3MINDIA,EQ,21950.0,21999.0,21126.05,21905.55,21854.05,4159,896.54,2221,1630,39.19,01-Jul-2022
3PLAND,EQ,14.55,14.55,14.1,14.2,14.55,197,0.03,19,132,67.01,01-Jul-2022
5PAISA,EQ,292.0,299.1,292.0,296.4,294.15,5721,16.94,430,2887,50.46,01-Jul-2022
63MOONS,EQ,169.85,169.85,160.35,163.85,167.55,42490,69.42,1054,25590,60.23,01-Jul-2022
667GS2050,GS,94.49,94.5,94.49,94.49,94.49,4,0.0,3,2,50.00,01-Jul-2022
695GS2061,GS,93.95,94.2,93.95,94.2,93.2,5,0.0,4,3,60.00,01-Jul-2022
699GS2051,GS,93.5,94.25,93.5,94.25,93.13,5147,4.82,14,5147,100.00,01-Jul-2022
710GS2029,GS,103.17,103.17,100.0,100.0,103.17,366,0.37,2,366,100.00,01-Jul-2022
716GS2050,GS,107.95,107.95,107.95,107.95,107.95,32,0.03,2,32,100.00,01-Jul-2022
719GS2060,GS,90.25,90.25,90.25,90.25,95.0,93,0.08,1,93,100.00,01-Jul-2022
754GS2036,GS,100.75,100.75,100.75,100.75,100.5,1500,1.51,2,1500,100.00,01-Jul-2022
795GS2032,GS,105.06,110.24,105.06,110.24,110.58,101,0.11,2,101,100.00,01-Jul-2022
826GS2027,GS,108.28,108.28,108.28,108.28,107.94,20000,21.66,1,20000,100.00,01-Jul-2022
897GS2030,GS,109.68,109.68,109.68,109.68,110.74,20000,21.94,1,20000,100.00,01-Jul-2022
A2ZINFRA,EQ,9.7,10.2,9.7,10.05,10.0,109706,10.99,244,85080,77.55,01-Jul-2022
AAATECH,SM,70.0,70.0,70.0,70.0,72.75,3000,2.1,1,3000,100.00,01-Jul-2022
AAKASH,EQ,14.85,15.6,14.3,15.4,14.95,376337,57.24,691,144702,38.45,01-Jul-2022
AAREYDRUGS,EQ,32.3,33.4,32.3,33.25,32.95,4440,1.45,127,2563,57.73,01-Jul-2022
AARON,EQ,114.45,115.65,110.15,114.7,111.15,2671,3.02,117,1277,47.81,01-Jul-2022
AARTIDRUGS,EQ,400.5,401.8,394.1,397.6,403.85,31782,126.28,3026,11493,36.16,01-Jul-2022
AARTIIND,EQ,697.4,704.9,685.4,703.25,698.7,389352,2705.62,18198,141040,36.22,01-Jul-2022
AARTISURF,EQ,627.35,640.0,620.0,635.35,632.0,8140,51.36,851,4156,51.06,01-Jul-2022
AARVEEDEN,EQ,18.9,19.75,18.05,19.5,18.35,11170,2.14,122,6246,55.92,01-Jul-2022
AARVI,EQ,88.15,90.0,87.35,89.85,89.45,5167,4.59,71,3701,71.63,01-Jul-2022
AAVAS,EQ,1997.1,2004.05,1894.5,1940.7,2015.45,150704,2907.73,22709,57148,37.92,01-Jul-2022
ABAN,EQ,44.2,44.7,42.4,43.9,44.3,104476,45.48,1914,54913,52.56,01-Jul-2022
ABB,EQ,2260.35,2311.5,2260.35,2275.45,2300.9,97053,2210.94,11611,28519,29.38,01-Jul-2022
ABBOTINDIA,EQ,18700.4,19200.0,18605.0,19100.4,18760.4,12396,2346.77,5063,5001,40.34,01-Jul-2022
ABCAPITAL,EQ,89.0,90.6,88.35,90.1,89.4,2401323,2152.01,11529,1026445,42.74,01-Jul-2022
ABFRL,EQ,235.6,243.5,235.6,242.55,237.05,1014277,2435.56,8776,440479,43.43,01-Jul-2022
ABMINTLLTD,BE,80.65,84.5,80.65,84.5,84.85,77,0.06,8,-,-,01-Jul-2022
ABSLAMC,EQ,400.05,406.7,400.0,404.95,400.05,34489,139.02,2566,16900,49.00,01-Jul-2022
ABSLBANETF,EQ,35.0,35.0,33.01,33.52,33.51,934,0.31,103,516,55.25,01-Jul-2022
ABSLNN50ET,EQ,37.98,37.98,37.1,37.75,37.37,2852,1.07,55,2597,91.06,01-Jul-2022
ACC,EQ,2122.95,2174.0,2122.95,2167.1,2121.95,284645,6136.22,17683,101592,35.69,01-Jul-2022
ACCELYA,EQ,878.3,881.0,874.45,878.9,876.15,1646,14.45,287,913,55.47,01-Jul-2022
ACCURACY,EQ,219.95,219.95,205.5,208.95,217.1,9859,20.76,744,4658,47.25,01-Jul-2022
ACE,EQ,206.0,210.45,206.0,208.5,208.0,125547,261.98,5075,41931,33.40,01-Jul-2022
ACEINTEG,SM,38.3,38.3,38.3,38.3,36.5,9000,3.45,2,9000,100.00,01-Jul-2022
ACRYSIL,EQ,627.0,634.8,613.65,619.65,627.3,87526,544.34,5311,28885,33.00,01-Jul-2022
ADANIENT,EQ,2189.9,2242.0,2138.25,2232.2,2190.9,2141743,46955.82,47117,566083,26.43,01-Jul-2022
ADANIGREEN,EQ,1928.0,1978.9,1902.0,1963.65,1929.6,1206875,23446.62,62693,312684,25.91,01-Jul-2022
ADANIPORTS,EQ,670.0,680.0,656.0,677.9,672.05,3151179,21055.11,59519,498229,15.81,01-Jul-2022
ADANIPOWER,EQ,262.85,264.9,255.1,263.25,262.85,4812767,12562.82,60503,1336780,27.78,01-Jul-2022
ADANITRANS,EQ,2500.0,2583.7,2226.3,2400.65,2473.65,741152,18478.59,52279,97072,13.10,01-Jul-2022
ADFFOODS,EQ,729.55,729.55,704.1,708.45,722.35,3907,27.81,500,2130,54.52,01-Jul-2022
ADL,BE,55.9,57.5,55.0,56.95,55.0,652,0.37,13,-,-,01-Jul-2022
ADORWELD,EQ,667.0,668.9,644.7,647.1,666.15,6745,44.12,1010,3723,55.20,01-Jul-2022
ADROITINFO,BE,15.0,15.0,14.0,14.45,14.6,55165,8.02,141,-,-,01-Jul-2022
ADSL,EQ,123.25,124.6,120.1,121.65,124.25,68231,83.4,2098,36009,52.78,01-Jul-2022
ADVANIHOTR,EQ,67.35,67.5,65.55,66.25,66.35,8030,5.34,157,3945,49.13,01-Jul-2022
ADVENZYMES,EQ,266.2,268.7,258.4,263.65,266.2,40076,105.5,2159,23840,59.49,01-Jul-2022
AEGISCHEM,EQ,208.7,212.6,205.15,211.5,209.0,247355,517.32,8088,70784,28.62,01-Jul-2022
AETHER,EQ,778.5,794.95,771.85,774.35,780.45,69949,547.97,5287,26918,38.48,01-Jul-2022
AFFLE,EQ,1060.0,1060.3,1004.65,1009.45,1060.3,241660,2469.85,17662,101671,42.07,01-Jul-2022
AGARIND,EQ,427.05,441.0,424.0,434.8,434.85,19173,83.15,2466,8664,45.19,01-Jul-2022
AGI,EQ,204.9,205.3,198.05,203.4,203.3,63098,127.69,3536,26736,42.37,01-Jul-2022
AGRITECH,EQ,67.15,72.15,67.15,72.15,68.75,7560,5.37,184,4586,60.66,01-Jul-2022
AGROPHOS,EQ,32.75,33.75,32.15,32.55,32.75,79875,26.23,549,27670,34.64,01-Jul-2022
AGSTRA,EQ,69.6,73.0,67.8,70.65,69.55,291517,205.21,7618,110296,37.84,01-Jul-2022
AHLADA,EQ,81.0,83.4,79.45,81.65,82.3,5086,4.13,160,3474,68.31,01-Jul-2022
AHLEAST,EQ,218.3,221.0,215.0,219.05,220.4,1092,2.38,70,693,63.46,01-Jul-2022
AHLUCONT,EQ,439.5,439.5,417.1,430.55,431.5,11068,47.23,1723,5174,46.75,01-Jul-2022
AIAENG,EQ,2233.8,2242.45,2170.2,2212.15,2223.8,42620,942.41,8109,27413,64.32,01-Jul-2022
AIRAN,EQ,19.6,20.4,19.6,20.1,19.8,145663,29.01,1214,74239,50.97,01-Jul-2022
AIROLAM,EQ,61.35,63.0,60.85,62.75,62.6,1612,1.01,33,947,58.75,01-Jul-2022
AIRTELPP,E1,302.6,304.0,291.0,298.0,302.4,134023,398.23,3965,101046,75.39,01-Jul-2022
AJANTPHARM,EQ,1233.0,1275.05,1229.35,1260.95,1235.6,109740,1372.94,9512,95769,87.27,01-Jul-2022
AJMERA,EQ,230.1,233.9,226.5,227.9,230.4,22960,52.64,6444,6561,28.58,01-Jul-2022
AJOONI,EQ,41.55,41.65,35.75,38.95,40.8,70795,27.85,569,32359,45.71,01-Jul-2022
AJRINFRA,EQ,1.5,1.55,1.45,1.5,1.5,325921,4.94,294,246953,75.77,01-Jul-2022
AKASH,EQ,25.2,25.8,23.65,25.8,24.6,39718,9.99,348,25832,65.04,01-Jul-2022
AKG,EQ,36.65,36.65,31.55,33.0,35.65,85132,28.95,529,50841,59.72,01-Jul-2022
AKSHAR,EQ,87.0,91.7,86.6,91.7,83.4,184802,167.69,1570,99913,54.06,01-Jul-2022
AKSHARCHEM,EQ,271.2,273.65,262.8,265.95,273.9,3880,10.4,345,2226,57.37,01-Jul-2022
AKSHOPTFBR,EQ,8.8,8.9,8.55,8.85,8.65,92459,8.1,302,66304,71.71,01-Jul-2022
AKZOINDIA,EQ,1868.0,1889.45,1844.8,1877.3,1885.15,39281,729.15,1196,36243,92.27,01-Jul-2022
ALANKIT,EQ,10.85,11.05,10.8,10.95,10.9,64948,7.1,366,51165,78.78,01-Jul-2022
ALBERTDAVD,EQ,525.05,532.95,513.45,529.55,520.9,1964,10.34,156,1536,78.21,01-Jul-2022
