,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,116.0,119.0,116.0,119.0,113.49,98,0.12,5,98,100.00,05-Jul-2023
1,20MICRONS,BE,93.9,95.0,92.45,93.8,93.2,36003,33.59,216,-,-,05-Jul-2023
2,21STCENMGM,EQ,21.95,21.95,21.95,21.95,22.4,2387,0.52,13,2387,100.00,05-Jul-2023
3,360ONE,EQ,482.6,482.6,471.1,474.9,482.15,440459,2094.23,9775,361772,82.14,05-Jul-2023
4,3IINFOLTD,EQ,33.9,34.1,33.6,33.75,33.85,250310,84.5,2237,141897,56.69,05-Jul-2023
5,3MINDIA,EQ,27130.4,27450.0,27100.05,27326.3,27077.45,1396,380.73,911,620,44.41,05-Jul-2023
6,3PLAND,BE,21.2,21.2,19.6,20.45,20.4,3431,0.7,24,-,-,05-Jul-2023
7,456GS2023,GS,100.0,100.0,100.0,100.0,99.93,265,0.27,3,265,100.00,05-Jul-2023
8,4THDIM,BE,16.55,16.55,16.55,16.55,16.85,7818,1.29,77,-,-,05-Jul-2023
9,515GS2025,GS,96.0,96.0,96.0,96.0,96.73,200,0.19,1,200,100.00,05-Jul-2023
10,563GS2026,GS,97.55,97.55,97.55,97.55,97.68,1291,1.26,14,1291,100.00,05-Jul-2023
11,5PAISA,EQ,372.65,421.6,366.9,411.55,368.95,786294,3198.6,27792,127234,16.18,05-Jul-2023
12,622GS2035,GS,95.0,95.0,95.0,95.0,95.0,201,0.19,4,201,100.00,05-Jul-2023
13,63MOONS,EQ,243.05,255.7,241.45,246.9,244.55,719926,1786.66,20236,252851,35.12,05-Jul-2023
14,654GS2032,GS,99.49,99.49,99.1,99.4,99.0,14664,14.57,5,14664,100.00,05-Jul-2023
15,667GS2035,GS,96.35,96.35,95.95,95.95,96.09,218,0.21,22,218,100.00,05-Jul-2023
16,667GS2050,GS,96.5,96.5,93.9,94.0,96.0,15204,14.34,35,15203,99.99,05-Jul-2023
17,669GS2024,GS,100.0,100.0,99.6,99.96,100.0,5335,5.33,26,5335,100.00,05-Jul-2023
18,676GS2061,GS,99.0,99.0,98.0,98.0,98.0,1010,0.99,4,1010,100.00,05-Jul-2023
19,689GS2025,GS,99.25,99.25,99.0,99.0,102.7,2,0.0,2,1,50.00,05-Jul-2023
20,68GS2060,GS,95.9,96.5,94.05,94.3,95.4,14446,13.7,36,14001,96.92,05-Jul-2023
21,695GS2061,GS,94.1,94.1,94.1,94.1,97.9,150,0.14,1,150,100.00,05-Jul-2023
22,699GS2026,GS,101.0,101.0,101.0,101.0,101.0,300,0.3,1,300,100.00,05-Jul-2023
23,699GS2051,GS,97.87,97.87,95.9,96.01,97.88,919,0.88,19,919,100.00,05-Jul-2023
24,706GS2028,GS,100.8,101.85,100.8,101.42,101.41,14985,15.22,7,11185,74.64,05-Jul-2023
25,710GS2029,GS,102.49,102.49,102.49,102.49,101.73,150,0.15,1,150,100.00,05-Jul-2023
26,717GS2030,GS,102.25,102.25,102.0,102.0,101.73,17020,17.36,5,17020,100.00,05-Jul-2023
27,725GS2063,GS,99.7,99.7,99.5,99.5,99.49,16615,16.56,25,16615,100.00,05-Jul-2023
28,726GS2032,GS,103.01,103.99,103.01,103.99,103.47,12,0.01,3,11,91.67,05-Jul-2023
29,726GS2033,GS,104.75,104.75,104.75,104.75,103.12,1,0.0,1,1,100.00,05-Jul-2023
30,727GS2026,GS,103.0,104.5,103.0,104.0,103.05,788,0.82,3,788,100.00,05-Jul-2023
31,732GS2024,GS,104.5,104.5,103.05,103.05,104.99,100,0.1,2,100,100.00,05-Jul-2023
32,736GS2052,GS,103.63,103.63,103.63,103.63,104.5,400,0.41,1,400,100.00,05-Jul-2023
33,738GS2027,GS,101.47,101.65,101.35,101.41,101.47,112461,114.16,89,112461,100.00,05-Jul-2023
34,73GS2053,GS,100.01,100.01,99.9,99.9,100.5,7061,7.06,14,7061,100.00,05-Jul-2023
35,741GS2036,GS,102.8,102.8,102.1,102.47,102.43,84356,86.19,77,83757,99.29,05-Jul-2023
36,74GS2062,GS,104.0,105.99,104.0,104.5,105.39,2013,2.1,5,2013,100.00,05-Jul-2023
37,754GS2036,GS,104.09,104.1,103.5,103.77,104.09,1346400,1398.4,308,1325738,98.47,05-Jul-2023
38,795GS2032,GS,106.5,107.8,106.5,107.8,109.5,651,0.69,3,651,100.00,05-Jul-2023
39,824GS2033,GS,107.0,107.0,107.0,107.0,112.0,1,0.0,1,1,100.00,05-Jul-2023
40,897GS2030,GS,115.0,115.0,115.0,115.0,114.25,1000,1.15,1,1000,100.00,05-Jul-2023
41,A2ZINFRA,BE,7.3,7.3,6.95,7.15,7.2,138070,9.79,224,-,-,05-Jul-2023
42,AAATECH,EQ,55.5,57.5,53.75,55.25,55.7,34151,19.2,636,18443,54.00,05-Jul-2023
