SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,69.5,69.65,67.65,68.0,68.3,67873,46.48,854,32398,47.73,04-Jul-2022
21STCENMGM,EQ,24.75,25.2,24.4,24.75,24.75,6662,1.66,88,4633,69.54,04-Jul-2022
3IINFOLTD,EQ,42.15,42.75,40.8,41.05,41.25,217051,89.61,3123,123280,56.80,04-Jul-2022
3MINDIA,EQ,21906.0,22450.0,21906.0,22222.15,21905.55,3830,853.06,1931,1096,28.62,04-Jul-2022
3PLAND,EQ,14.2,14.9,13.7,14.7,14.2,1703,0.25,35,1381,81.09,04-Jul-2022
574GS2026,GS,97.9,97.9,97.9,97.9,97.9,70,0.07,1,70,100.00,04-Jul-2022
5PAISA,EQ,298.5,305.4,287.5,291.9,296.4,29780,88.24,866,23653,79.43,04-Jul-2022
63MOONS,EQ,165.85,168.45,162.65,164.7,163.85,19671,32.64,664,11296,57.42,04-Jul-2022
654GS2032,GS,97.59,97.59,97.52,97.58,95.0,155000,151.26,2,155000,100.00,04-Jul-2022
667GS2035,GS,93.83,96.0,93.83,93.83,94.8,100002,93.83,3,100001,100.00,04-Jul-2022
667GS2050,GS,93.98,93.99,93.98,93.98,94.49,4,0.0,3,2,50.00,04-Jul-2022
695GS2061,GS,92.0,94.0,92.0,94.0,94.2,201,0.18,2,201,100.00,04-Jul-2022
699GS2051,GS,93.6,94.95,93.6,94.84,94.25,306,0.29,5,303,99.02,04-Jul-2022
716GS2050,GS,107.95,107.95,107.95,107.95,107.95,1,0.0,1,1,100.00,04-Jul-2022
738GS2027,GS,102.0,102.0,102.0,102.0,100.0,1000,1.02,2,1000,100.00,04-Jul-2022
754GS2036,GS,101.0,101.5,101.0,101.06,100.75,242050,244.73,11,237050,97.93,04-Jul-2022
759GS2026,GS,103.6,104.88,103.6,104.88,103.6,200,0.21,2,200,100.00,04-Jul-2022
795GS2032,GS,107.42,107.42,107.42,107.42,110.24,5000,5.37,1,5000,100.00,04-Jul-2022
813GS2045,GS,115.85,115.85,115.85,115.85,116.85,1000,1.16,1,1000,100.00,04-Jul-2022
A2ZINFRA,EQ,10.4,10.55,9.9,10.55,10.05,137422,14.17,225,127067,92.46,04-Jul-2022
AAKASH,EQ,15.6,15.85,14.9,15.4,15.4,187451,28.77,540,76693,40.91,04-Jul-2022
AAREYDRUGS,EQ,33.65,34.1,33.2,33.5,33.25,8259,2.77,194,5056,61.22,04-Jul-2022
AARON,EQ,114.7,117.0,113.2,114.35,114.7,1754,2.02,89,697,39.74,04-Jul-2022
AARTIDRUGS,EQ,399.7,405.0,398.5,402.75,397.6,23861,95.78,2130,7893,33.08,04-Jul-2022
AARTIIND,EQ,702.5,708.0,690.45,699.5,703.25,526078,3659.68,24617,258446,49.13,04-Jul-2022
AARTISURF,EQ,633.5,634.0,630.55,633.0,635.35,3160,19.99,422,2393,75.73,04-Jul-2022
AARVEEDEN,EQ,19.95,20.45,19.15,19.45,19.5,2833,0.56,44,621,21.92,04-Jul-2022
AARVI,EQ,89.85,90.0,87.55,88.35,89.85,1896,1.68,54,1202,63.40,04-Jul-2022
AAVAS,EQ,1943.15,1972.95,1912.0,1946.75,1940.7,83688,1624.76,17630,41040,49.04,04-Jul-2022
ABAN,EQ,43.9,45.0,43.0,44.1,43.9,88563,38.99,1752,43834,49.49,04-Jul-2022
ABB,EQ,2278.4,2372.7,2266.1,2361.5,2275.45,192539,4508.62,20245,44626,23.18,04-Jul-2022
ABBOTINDIA,EQ,19100.4,19300.0,18901.0,18945.25,19100.4,16058,3060.32,4836,8740,54.43,04-Jul-2022
ABCAPITAL,EQ,90.75,91.0,89.4,90.2,90.1,1733178,1562.81,7651,667310,38.50,04-Jul-2022
ABFRL,EQ,242.55,249.9,242.45,248.3,242.55,1644612,4065.23,17231,595510,36.21,04-Jul-2022
ABMINTLLTD,BE,88.65,88.65,80.3,87.0,84.5,198,0.16,7,-,-,04-Jul-2022
ABSLAMC,EQ,405.9,409.2,404.4,407.6,404.95,36730,149.5,1827,18911,51.49,04-Jul-2022
ABSLBANETF,EQ,33.02,33.9,33.02,33.82,33.52,1386,0.47,90,1095,79.00,04-Jul-2022
ABSLNN50ET,EQ,37.0,38.86,37.0,38.18,37.75,1513,0.57,62,1368,90.42,04-Jul-2022
ACC,EQ,2170.9,2186.9,2154.1,2164.6,2167.1,169527,3675.52,8570,63573,37.50,04-Jul-2022
ACCELYA,EQ,883.3,884.95,870.0,881.05,878.9,3057,26.88,415,2000,65.42,04-Jul-2022
ACCURACY,EQ,206.8,211.15,200.05,203.35,208.95,18590,38.19,1149,7718,41.52,04-Jul-2022
ACE,EQ,209.6,214.3,207.15,211.55,208.5,250282,529.01,8431,102213,40.84,04-Jul-2022
ACEINTEG,SM,36.45,36.45,36.4,36.4,38.3,13500,4.92,3,9000,66.67,04-Jul-2022
ACRYSIL,EQ,616.7,642.0,605.15,619.15,619.65,91879,570.69,4969,35111,38.21,04-Jul-2022
ADANIENT,EQ,2232.2,2277.0,2228.35,2261.85,2232.2,1581159,35691.17,45778,363163,22.97,04-Jul-2022
ADANIGREEN,EQ,1979.7,1989.9,1860.1,1883.6,1963.65,1093460,20935.86,67871,374002,34.20,04-Jul-2022
ADANIPORTS,EQ,679.85,684.3,673.1,682.0,677.9,1874921,12729.84,32800,335601,17.90,04-Jul-2022
ADANIPOWER,EQ,263.9,266.5,261.0,261.7,263.25,3109382,8180.09,39527,1346726,43.31,04-Jul-2022
ADANITRANS,EQ,2448.7,2521.75,2395.0,2423.1,2400.65,293299,7144.52,25741,48181,16.43,04-Jul-2022
ADFFOODS,EQ,715.0,719.95,708.0,710.45,708.45,2489,17.7,355,1373,55.16,04-Jul-2022
ADL,BE,55.25,56.5,54.2,56.45,56.95,650,0.36,15,-,-,04-Jul-2022
ADORWELD,EQ,662.8,668.8,650.05,655.5,647.1,6615,43.59,590,3801,57.46,04-Jul-2022
ADROITINFO,BE,14.95,15.15,14.05,15.15,14.45,32587,4.89,160,-,-,04-Jul-2022
ADSL,EQ,122.7,123.95,117.05,121.3,121.65,64146,78.04,1333,35255,54.96,04-Jul-2022
ADVANIHOTR,EQ,66.25,68.0,66.2,67.45,66.25,23499,15.81,215,19244,81.89,04-Jul-2022
ADVENZYMES,EQ,266.25,268.85,260.3,262.75,263.65,41178,108.72,1845,22805,55.38,04-Jul-2022
AEGISCHEM,EQ,210.05,213.25,204.55,206.45,211.5,316301,656.99,7087,127200,40.21,04-Jul-2022
AETHER,EQ,767.25,780.0,762.0,776.85,774.35,52513,405.13,5500,32426,61.75,04-Jul-2022
AFFLE,EQ,1016.4,1042.8,1006.65,1025.0,1009.45,368881,3777.71,12542,229279,62.16,04-Jul-2022
AGARIND,EQ,439.25,445.05,425.05,441.2,434.8,41112,178.74,1804,18972,46.15,04-Jul-2022
AGI,EQ,204.0,205.6,201.45,203.55,203.4,47689,97.02,2760,22570,47.33,04-Jul-2022
AGRITECH,EQ,70.5,75.75,70.5,75.75,72.15,2951,2.22,110,2097,71.06,04-Jul-2022
AGROPHOS,EQ,32.55,33.9,31.35,33.35,32.55,82830,27.11,634,38091,45.99,04-Jul-2022
AGSTRA,EQ,70.65,72.3,70.15,70.95,70.65,106995,76.12,3566,50098,46.82,04-Jul-2022
AHLADA,EQ,83.2,84.1,79.15,83.4,81.65,12228,10.03,272,6282,51.37,04-Jul-2022
AHLEAST,EQ,219.0,222.9,218.2,220.45,219.05,1601,3.53,68,1175,73.39,04-Jul-2022
AHLUCONT,EQ,421.35,435.8,418.35,424.7,430.55,5350,22.68,932,2702,50.50,04-Jul-2022
AIAENG,EQ,2212.15,2428.85,2210.95,2369.15,2212.15,207190,4816.17,20084,76548,36.95,04-Jul-2022
AIRAN,EQ,20.1,20.45,20.05,20.2,20.1,124595,25.18,1134,71472,57.36,04-Jul-2022
AIROLAM,EQ,62.05,69.0,61.25,66.25,62.75,24662,16.29,320,13419,54.41,04-Jul-2022
AIRTELPP,E1,297.5,304.95,294.35,301.0,298.0,185772,557.73,3676,132677,71.42,04-Jul-2022
AISL,SM,44.0,44.0,44.0,44.0,46.0,1200,0.53,1,1200,100.00,04-Jul-2022
AJANTPHARM,EQ,1235.5,1257.85,1231.5,1236.1,1260.95,30177,374.19,5554,16965,56.22,04-Jul-2022
AJMERA,EQ,229.5,249.65,229.5,237.55,227.9,88222,212.02,9472,25089,28.44,04-Jul-2022
AJOONI,EQ,39.2,40.5,38.25,39.65,38.95,143057,56.78,973,68478,47.87,04-Jul-2022
AJRINFRA,EQ,1.55,1.55,1.45,1.55,1.5,1231232,18.67,430,1094719,88.91,04-Jul-2022
AKASH,EQ,27.0,27.05,26.5,27.05,25.8,19235,5.2,116,16294,84.71,04-Jul-2022
AKG,EQ,32.4,36.7,32.4,35.7,33.0,114632,40.71,655,53302,46.50,04-Jul-2022
AKSHAR,EQ,93.0,93.0,87.5,91.05,91.7,53643,48.69,608,24410,45.50,04-Jul-2022
AKSHARCHEM,EQ,266.25,268.8,262.05,266.1,265.95,2062,5.46,274,850,41.22,04-Jul-2022
AKSHOPTFBR,EQ,9.0,9.0,8.8,8.85,8.85,92578,8.24,369,60128,64.95,04-Jul-2022
AKZOINDIA,EQ,1885.0,1886.65,1867.25,1873.65,1877.3,19452,364.78,879,17431,89.61,04-Jul-2022
ALANKIT,EQ,10.95,11.15,10.85,10.9,10.95,51869,5.68,396,36646,70.65,04-Jul-2022
ALBERTDAVD,EQ,529.6,534.05,524.7,530.7,529.55,1579,8.37,184,1272,80.56,04-Jul-2022
ALEMBICLTD,EQ,62.9,71.85,62.9,69.05,62.6,2161661,1512.88,22215,261534,12.10,04-Jul-2022
ALICON,EQ,651.9,659.9,640.55,652.2,650.65,3906,25.46,443,2602,66.62,04-Jul-2022
ALKALI,EQ,77.6,77.6,75.25,76.05,75.05,9467,7.22,136,7680,81.12,04-Jul-2022
ALKEM,EQ,3012.0,3061.7,2986.0,3040.5,3020.3,33450,1012.06,5059,12786,38.22,04-Jul-2022
ALKYLAMINE,EQ,2565.75,2598.0,2525.0,2532.75,2543.8,18489,471.09,5022,9036,48.87,04-Jul-2022
ALLCARGO,EQ,263.65,265.5,258.05,259.7,268.65,624951,1627.53,18816,382456,61.20,04-Jul-2022
ALLSEC,EQ,428.9,433.45,424.0,429.05,425.45,2139,9.18,518,1204,56.29,04-Jul-2022
ALMONDZ,EQ,87.1,88.9,87.05,87.3,89.45,2163,1.89,108,1424,65.83,04-Jul-2022
ALOKINDS,BE,21.6,21.7,21.0,21.1,21.6,832543,177.32,2607,-,-,04-Jul-2022
ALPA,EQ,60.35,61.85,59.55,60.8,59.3,31981,19.41,410,18102,56.60,04-Jul-2022
ALPHAGEO,EQ,260.0,269.35,260.0,263.3,263.9,5757,15.23,539,2625,45.60,04-Jul-2022
ALPSINDUS,BE,2.4,2.4,2.4,2.4,2.5,2531,0.06,36,-,-,04-Jul-2022
AMARAJABAT,EQ,469.15,472.7,464.4,471.3,469.15,417911,1960.32,12731,174436,41.74,04-Jul-2022
AMBANIORG,SM,104.8,104.8,104.8,104.8,110.0,2000,2.1,1,2000,100.00,04-Jul-2022
AMBER,EQ,2337.0,2396.4,2325.25,2385.7,2337.05,42226,999.3,7159,14494,34.32,04-Jul-2022
AMBICAAGAR,EQ,22.3,22.5,22.05,22.25,22.3,2982,0.66,72,2021,67.77,04-Jul-2022
AMBIKCO,EQ,1543.15,1566.8,1521.25,1530.4,1537.15,7067,109.12,1876,3194,45.20,04-Jul-2022
AMBUJACEM,EQ,366.95,369.9,366.05,368.55,367.55,2275112,8381.1,21081,1375119,60.44,04-Jul-2022
AMDIND,EQ,43.35,43.35,41.3,41.75,42.55,19737,8.3,266,14119,71.54,04-Jul-2022
AMIORG,EQ,867.1,877.7,867.0,869.6,869.1,12162,106.0,1513,4528,37.23,04-Jul-2022
AMJLAND,EQ,25.1,25.6,24.5,24.9,25.05,22986,5.75,195,15880,69.09,04-Jul-2022
AMRUTANJAN,EQ,797.05,809.65,786.1,792.85,792.95,17693,141.07,5686,7015,39.65,04-Jul-2022
ANANDRATHI,EQ,658.25,679.0,650.1,673.55,652.7,39131,261.55,2470,23068,58.95,04-Jul-2022
ANANTRAJ,EQ,53.0,54.5,52.05,54.35,53.5,268130,144.02,2446,122453,45.67,04-Jul-2022
ANDHRACEMT,BE,7.25,7.25,7.25,7.25,7.6,71411,5.18,471,-,-,04-Jul-2022
ANDHRAPAP,EQ,319.9,329.9,319.9,327.9,317.1,45975,150.26,2686,21133,45.97,04-Jul-2022
ANDHRSUGAR,EQ,122.7,124.9,122.1,124.35,122.45,65585,81.21,1997,31508,48.04,04-Jul-2022
ANDREWYU,EQ,20.95,21.7,20.75,21.0,20.95,56531,11.94,320,27269,48.24,04-Jul-2022
ANGELONE,EQ,1215.0,1275.0,1215.0,1263.5,1211.25,928727,11683.67,44440,222829,23.99,04-Jul-2022
ANIKINDS,EQ,31.7,32.2,29.1,29.95,30.1,59871,18.43,736,31987,53.43,04-Jul-2022
ANKITMETAL,BE,6.7,6.9,6.7,6.85,6.9,42664,2.9,302,-,-,04-Jul-2022
ANMOL,EQ,160.5,161.45,157.05,160.3,158.35,619,0.99,66,433,69.95,04-Jul-2022
ANSALAPI,EQ,12.9,12.9,12.4,12.45,12.45,27868,3.5,97,22670,81.35,04-Jul-2022
ANSALHSG,EQ,6.7,6.8,6.65,6.7,6.7,30823,2.07,111,26577,86.22,04-Jul-2022
ANTGRAPHIC,BE,1.05,1.05,1.0,1.05,1.05,419525,4.22,342,-,-,04-Jul-2022
ANUP,EQ,759.0,774.9,746.85,771.8,759.0,16713,128.44,1972,8988,53.78,04-Jul-2022
ANURAS,EQ,632.0,632.0,611.0,613.4,621.65,43160,267.85,3595,17678,40.96,04-Jul-2022
APARINDS,EQ,980.0,996.35,926.2,940.55,971.1,194060,1868.12,12901,54037,27.85,04-Jul-2022
APCL,EQ,202.35,202.35,194.0,196.2,201.75,36641,72.49,1749,25951,70.83,04-Jul-2022
APCOTEXIND,EQ,597.95,610.0,581.3,583.0,592.2,71389,419.42,6830,26509,37.13,04-Jul-2022
APEX,EQ,268.0,269.8,259.4,268.1,264.8,26397,70.43,1425,18601,70.47,04-Jul-2022
APLAPOLLO,EQ,849.0,852.85,831.0,835.15,846.25,180781,1515.54,13146,106993,59.18,04-Jul-2022
APLLTD,EQ,728.0,734.95,723.25,729.05,729.9,24836,181.25,1444,10608,42.71,04-Jul-2022
APOLLO,EQ,119.8,121.15,118.35,119.0,118.7,26146,31.22,833,16872,64.53,04-Jul-2022
APOLLOHOSP,EQ,3732.0,3782.8,3700.05,3770.1,3736.15,300790,11270.51,26518,86978,28.92,04-Jul-2022
APOLLOPIPE,EQ,412.1,414.85,405.05,410.45,410.85,49574,203.51,1763,40252,81.20,04-Jul-2022
APOLLOTYRE,EQ,189.0,191.0,188.15,189.3,189.05,1051165,1990.26,7838,152746,14.53,04-Jul-2022
APOLSINHOT,EQ,580.25,590.0,574.0,583.0,580.25,806,4.69,50,263,32.63,04-Jul-2022
APTECHT,EQ,215.95,225.0,215.0,223.0,215.95,147981,327.5,5000,42589,28.78,04-Jul-2022
APTUS,EQ,291.9,291.9,275.1,277.4,291.9,223311,624.05,7820,107249,48.03,04-Jul-2022
ARCHIDPLY,EQ,51.85,52.65,50.3,50.55,51.85,13429,6.85,487,7633,56.84,04-Jul-2022
ARCHIES,EQ,14.8,15.2,14.65,14.9,14.8,11931,1.77,132,8278,69.38,04-Jul-2022
ARENTERP,EQ,28.55,30.95,28.55,30.4,29.1,1674,0.5,68,1034,61.77,04-Jul-2022
ARIES,EQ,118.3,119.75,116.8,118.15,118.3,16568,19.59,614,9030,54.50,04-Jul-2022
ARIHANTCAP,EQ,81.45,82.1,75.7,77.65,79.55,45218,34.92,595,22767,50.35,04-Jul-2022
ARIHANTSUP,EQ,126.0,129.35,121.8,123.9,128.3,78939,99.11,1319,25072,31.76,04-Jul-2022
ARMANFIN,EQ,1195.0,1221.25,1142.4,1195.65,1181.95,24488,291.85,3932,11499,46.96,04-Jul-2022
AROGRANITE,EQ,38.25,39.85,37.6,38.4,37.8,6048,2.31,190,4593,75.94,04-Jul-2022
ARROWGREEN,EQ,92.0,92.0,88.75,90.4,89.25,1818,1.64,90,593,32.62,04-Jul-2022
ARSHIYA,EQ,15.0,15.7,14.25,14.5,14.5,318187,47.04,1152,222640,69.97,04-Jul-2022
ARSSINFRA,BE,22.85,22.85,21.25,21.65,22.35,18819,4.06,126,-,-,04-Jul-2022
ARTEMISMED,EQ,40.15,45.1,40.15,44.0,40.95,199154,87.34,1281,139117,69.85,04-Jul-2022
ARTNIRMAN,EQ,64.75,65.2,64.65,65.2,62.1,776,0.5,19,753,97.04,04-Jul-2022
ARVEE,EQ,83.1,83.1,75.25,82.25,79.15,3079,2.48,97,1882,61.12,04-Jul-2022
ARVIND,EQ,91.25,92.8,90.85,91.45,90.85,235140,215.71,3008,85452,36.34,04-Jul-2022
ARVINDFASN,EQ,261.4,274.5,260.75,270.0,260.4,157935,424.67,6987,102442,64.86,04-Jul-2022
ARVSMART,EQ,158.0,162.0,155.05,159.45,153.75,4145,6.53,120,3100,74.79,04-Jul-2022
ASAHIINDIA,EQ,545.0,553.6,536.55,540.1,545.25,180091,982.28,8270,67522,37.49,04-Jul-2022
ASAHISONG,EQ,294.5,298.0,288.55,294.05,294.5,4577,13.42,365,2133,46.60,04-Jul-2022
ASAL,EQ,493.9,509.35,485.3,509.35,485.1,73552,368.88,3442,36436,49.54,04-Jul-2022
ASALCBR,EQ,452.7,452.7,444.5,447.1,444.1,5337,23.94,576,2415,45.25,04-Jul-2022
ASHAPURMIN,EQ,99.0,105.0,99.0,102.95,100.35,65434,67.24,1754,40166,61.38,04-Jul-2022
ASHIANA,EQ,122.4,126.75,121.2,124.35,121.75,16076,19.74,583,10056,62.55,04-Jul-2022
ASHIMASYN,EQ,11.65,11.85,11.55,11.75,11.5,17049,1.99,129,12746,74.76,04-Jul-2022
ASHOKA,EQ,74.05,75.7,73.0,74.55,72.8,917658,685.21,6699,242654,26.44,04-Jul-2022
ASHOKLEY,EQ,146.45,147.7,143.85,145.05,146.3,15633650,22694.59,67474,7815782,49.99,04-Jul-2022
ASIANENE,EQ,88.65,88.65,85.7,87.65,86.95,22257,19.37,716,11554,51.91,04-Jul-2022
ASIANHOTNR,EQ,81.2,82.9,79.7,81.65,80.65,7112,5.81,130,3862,54.30,04-Jul-2022
ASIANPAINT,EQ,2775.15,2798.0,2744.8,2790.3,2773.15,653147,18122.19,67555,277371,42.47,04-Jul-2022
ASIANTILES,EQ,41.6,42.5,39.75,40.2,40.75,2279368,925.04,7649,817922,35.88,04-Jul-2022
ASLIND,SM,29.45,29.45,29.45,29.45,30.95,12000,3.53,1,12000,100.00,04-Jul-2022
ASPINWALL,EQ,164.1,165.95,161.0,164.2,164.05,429,0.7,39,235,54.78,04-Jul-2022
ASTEC,EQ,1884.9,1919.7,1857.4,1888.75,1867.2,29792,565.69,2519,23726,79.64,04-Jul-2022
ASTERDM,EQ,176.0,180.0,175.05,178.6,175.65,84960,150.86,2035,23691,27.88,04-Jul-2022
ASTRAL,EQ,1660.0,1736.8,1658.1,1729.95,1657.65,248259,4237.21,23574,103101,41.53,04-Jul-2022
ASTRAMICRO,EQ,195.7,202.35,195.35,199.1,195.7,94548,188.22,2583,29341,31.03,04-Jul-2022
ASTRAZEN,EQ,2741.6,2749.8,2705.0,2742.05,2719.85,3491,95.44,588,1859,53.25,04-Jul-2022
ASTRON,EQ,41.45,41.75,40.25,40.7,39.9,51983,21.38,758,20618,39.66,04-Jul-2022
ATALREAL,SM,144.6,146.4,140.0,146.4,140.0,86400,122.91,35,38400,44.44,04-Jul-2022
ATFL,EQ,849.0,854.9,836.3,843.95,849.9,990,8.41,144,459,46.36,04-Jul-2022
ATGL,EQ,2405.6,2429.9,2377.0,2396.8,2389.0,322319,7711.36,9813,236758,73.45,04-Jul-2022
ATLANTA,EQ,15.2,15.2,14.5,14.5,14.7,16439,2.41,188,8862,53.91,04-Jul-2022
ATUL,EQ,8012.0,8120.0,8011.2,8090.65,8023.85,8190,660.52,1624,3628,44.30,04-Jul-2022
