,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,115.0,115.0,115.0,115.0,119.9,1,0.0,1,1,100.00,08-Jun-2023
1,20MICRONS,EQ,97.4,97.5,94.4,94.7,96.8,149950,143.37,2802,88096,58.75,08-Jun-2023
2,21STCENMGM,EQ,18.3,18.3,18.3,18.3,17.95,3625,0.66,10,3625,100.00,08-Jun-2023
3,360ONE,EQ,422.75,425.5,420.0,421.9,422.75,502785,2125.22,9103,424020,84.33,08-Jun-2023
4,3IINFOLTD,EQ,32.3,32.65,32.05,32.15,32.3,330627,106.75,2306,187517,56.72,08-Jun-2023
5,3MINDIA,EQ,26999.7,27511.9,26561.0,26693.0,26962.15,3838,1039.79,2110,1675,43.64,08-Jun-2023
6,3PLAND,BE,21.3,21.85,20.8,21.85,20.85,13538,2.94,81,-,-,08-Jun-2023
7,4THDIM,BE,17.8,17.8,17.8,17.8,18.15,9139,1.63,109,-,-,08-Jun-2023
8,563GS2026,GS,96.35,96.35,96.35,96.35,96.41,100,0.1,1,100,100.00,08-Jun-2023
9,577GS2030,GS,95.5,95.5,95.5,95.5,96.0,11376,10.86,2,11376,100.00,08-Jun-2023
10,5PAISA,EQ,384.0,384.0,375.15,377.35,380.65,51057,193.04,2940,29048,56.89,08-Jun-2023
11,610GS2031,GS,96.75,96.75,96.75,96.75,95.0,10,0.01,1,10,100.00,08-Jun-2023
12,622GS2035,GS,94.5,94.5,94.5,94.5,92.2,391,0.37,2,391,100.00,08-Jun-2023
13,63MOONS,EQ,165.0,167.85,164.15,165.3,163.75,80853,133.82,1681,40855,50.53,08-Jun-2023
14,654GS2032,GS,99.7,99.75,99.7,99.7,99.8,5002,4.99,4,5002,100.00,08-Jun-2023
15,667GS2035,GS,99.87,99.87,99.4,99.64,99.49,1705,1.7,20,1699,99.65,08-Jun-2023
16,667GS2050,GS,98.55,98.55,97.01,98.54,97.0,12,0.01,3,12,100.00,08-Jun-2023
17,669GS2024,GS,103.25,103.25,102.25,102.25,102.77,153,0.16,11,100,65.36,08-Jun-2023
18,699GS2051,GS,103.99,104.0,103.99,103.99,102.0,2,0.0,2,1,50.00,08-Jun-2023
19,710GS2029,GS,101.82,101.86,101.7,101.84,101.61,56369,57.34,25,56369,100.00,08-Jun-2023
20,717GS2028,GS,104.0,104.0,104.0,104.0,104.0,162,0.17,4,162,100.00,08-Jun-2023
21,717GS2030,GS,102.49,102.49,102.49,102.49,102.5,3500,3.59,2,3500,100.00,08-Jun-2023
22,726GS2032,GS,103.87,103.87,103.5,103.72,103.75,145002,150.42,9,145000,100.00,08-Jun-2023
23,727GS2026,GS,108.3,108.3,108.3,108.3,103.15,1,0.0,1,1,100.00,08-Jun-2023
24,738GS2027,GS,105.25,105.25,105.05,105.05,105.01,7641,8.04,5,7641,100.00,08-Jun-2023
25,74GS2062,GS,103.0,104.99,102.81,104.89,105.44,352,0.37,5,352,100.00,08-Jun-2023
26,754GS2036,GS,104.2,104.4,104.16,104.23,104.17,973023,1013.97,483,959843,98.65,08-Jun-2023
27,772GS2049,GS,113.89,113.89,113.89,113.89,113.98,1,0.0,1,1,100.00,08-Jun-2023
28,84GS2024,GS,104.71,104.71,104.71,104.71,104.45,140000,146.59,1,140000,100.00,08-Jun-2023
29,883GS2041,GS,127.0,127.0,122.1,122.1,124.0,2,0.0,2,1,50.00,08-Jun-2023
30,92GS2030,GS,114.0,114.0,114.0,114.0,116.5,40,0.05,2,40,100.00,08-Jun-2023
31,A2ZINFRA,EQ,8.65,8.85,8.15,8.3,8.45,870930,75.33,937,681619,78.26,08-Jun-2023
32,AAATECH,EQ,56.35,58.4,56.3,56.4,57.0,6725,3.84,364,3521,52.36,08-Jun-2023
33,AAKASH,BE,6.05,6.4,6.05,6.3,6.35,547701,34.5,521,-,-,08-Jun-2023
34,AAREYDRUGS,EQ,31.3,32.0,30.35,30.9,31.3,40852,12.88,470,19195,46.99,08-Jun-2023
35,AARON,EQ,227.45,227.45,219.1,220.95,225.85,20096,44.65,820,11616,57.80,08-Jun-2023
36,AARTIDRUGS,EQ,472.0,493.0,470.0,474.95,471.15,961803,4636.45,26781,273568,28.44,08-Jun-2023
37,AARTIIND,EQ,523.4,524.4,512.0,513.05,521.55,972574,5029.7,26449,520083,53.47,08-Jun-2023
