,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,20MICRONS,EQ,93.6,102.7,92.8,98.55,92.85,1213479,1210.29,12913,416382,34.31,06-Jun-2023
1,21STCENMGM,EQ,17.6,17.65,17.0,17.6,17.35,9471,1.65,37,7096,74.92,06-Jun-2023
2,360ONE,EQ,422.0,433.0,416.1,418.45,421.55,255272,1082.54,10072,132592,51.94,06-Jun-2023
3,3IINFOLTD,EQ,32.5,32.5,31.7,31.9,32.3,227004,72.59,1803,138882,61.18,06-Jun-2023
4,3MINDIA,EQ,26800.0,27497.0,26576.0,27423.6,26804.2,4225,1142.36,2547,2008,47.53,06-Jun-2023
5,3PLAND,EQ,22.15,22.8,21.6,21.9,22.8,33527,7.41,416,22332,66.61,06-Jun-2023
6,4THDIM,BE,18.5,18.5,18.5,18.5,18.85,10171,1.88,80,-,-,06-Jun-2023
7,577GS2030,GS,94.0,96.0,94.0,96.0,94.0,124,0.12,4,124,100.00,06-Jun-2023
8,5PAISA,EQ,382.85,384.7,375.05,381.1,380.2,53429,203.1,3484,28528,53.39,06-Jun-2023
9,613GS2028,GS,95.5,95.55,95.5,95.53,91.01,2501,2.39,5,2501,100.00,06-Jun-2023
10,622GS2035,GS,92.2,92.2,92.2,92.2,95.0,5,0.0,1,5,100.00,06-Jun-2023
11,63MOONS,EQ,165.95,166.4,163.0,164.35,165.1,99604,163.52,2067,60861,61.10,06-Jun-2023
12,654GS2032,GS,98.95,99.89,98.5,99.89,99.89,201,0.2,5,200,99.50,06-Jun-2023
13,667GS2035,GS,99.0,99.49,96.53,99.49,99.96,3497,3.47,17,3495,99.94,06-Jun-2023
14,667GS2050,GS,97.5,98.55,97.0,98.55,98.55,854,0.83,5,854,100.00,06-Jun-2023
15,669GS2024,GS,102.5,102.95,102.5,102.94,102.95,1635,1.68,13,1635,100.00,06-Jun-2023
16,695GS2061,GS,101.25,101.25,101.25,101.25,101.25,1,0.0,1,1,100.00,06-Jun-2023
17,699GS2026,GS,102.0,102.0,100.6,101.0,101.25,15,0.02,3,8,53.33,06-Jun-2023
18,699GS2051,GS,103.49,103.49,101.01,103.39,102.0,104,0.11,6,93,89.42,06-Jun-2023
