SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,90.0,90.15,88.35,88.85,89.9,73249,65.22,1139,40918,55.86,23-Jan-2023
21STCENMGM,EQ,22.35,22.35,21.55,21.85,21.95,6833,1.5,71,2483,36.34,23-Jan-2023
360ONE,EQ,1950.0,1960.0,1911.0,1950.1,1922.25,73219,1425.14,6733,37553,51.29,23-Jan-2023
3IINFOLTD,EQ,40.0,40.25,38.25,38.65,39.95,742270,289.51,3214,603056,81.24,23-Jan-2023
3MINDIA,EQ,22707.75,22795.0,22529.95,22756.1,22707.75,2928,661.82,801,2325,79.41,23-Jan-2023
3PLAND,EQ,27.05,27.95,27.0,27.0,28.4,19658,5.33,163,18427,93.74,23-Jan-2023
4THDIM,BE,25.8,25.85,25.65,25.85,126.7,430462,111.26,1122,-,-,23-Jan-2023
563GS2026,GS,97.5,97.5,97.5,97.5,97.0,102,0.1,3,102,100.00,23-Jan-2023
5PAISA,EQ,306.4,307.85,300.0,301.35,306.4,30730,93.35,2714,14504,47.20,23-Jan-2023
63MOONS,EQ,179.0,179.85,168.0,169.65,177.65,309212,530.11,8236,129949,42.03,23-Jan-2023
654GS2032,GS,96.0,96.0,95.8,95.9,95.58,2000,1.92,2,2000,100.00,23-Jan-2023
667GS2035,GS,95.75,96.0,95.75,96.0,95.75,90,0.09,2,90,100.00,23-Jan-2023
667GS2050,GS,94.0,94.0,93.0,93.5,94.0,1010,0.94,11,1010,100.00,23-Jan-2023
669GS2024,GS,100.5,100.5,100.5,100.5,100.45,300,0.3,3,300,100.00,23-Jan-2023
676GS2061,GS,97.5,97.5,96.0,96.0,97.5,1350,1.3,2,1350,100.00,23-Jan-2023
689GS2025,GS,99.5,99.95,99.5,99.5,100.0,23102,22.99,6,23102,100.00,23-Jan-2023
695GS2061,GS,97.5,98.0,97.0,98.0,96.5,1402,1.37,6,1402,100.00,23-Jan-2023
699GS2051,GS,99.99,100.0,97.0,100.0,101.0,2331,2.27,6,2331,100.00,23-Jan-2023
710GS2029,GS,101.4,101.8,101.35,101.8,101.37,2696,2.73,7,2696,100.00,23-Jan-2023
716GS2050,GS,97.2,104.99,96.65,103.0,100.25,1220,1.21,8,780,63.93,23-Jan-2023
726GS2032,GS,102.89,102.89,102.89,102.89,103.25,1013,1.04,1,1013,100.00,23-Jan-2023
736GS2052,GS,102.75,102.75,102.0,102.0,102.0,2700,2.76,4,1400,51.85,23-Jan-2023
738GS2027,GS,102.0,102.39,102.0,102.21,101.99,23573,24.06,27,23573,100.00,23-Jan-2023
741GS2036,GS,101.0,101.32,101.0,101.12,101.05,28393,28.71,12,28393,100.00,23-Jan-2023
74GS2035,GS,103.0,103.0,103.0,103.0,100.55,500,0.52,1,500,100.00,23-Jan-2023
74GS2062,GS,102.9,102.9,102.6,102.6,103.45,1830,1.88,7,1830,100.00,23-Jan-2023
754GS2036,GS,103.18,103.5,103.15,103.41,103.17,92237,95.23,180,92237,100.00,23-Jan-2023
795GS2032,GS,108.0,108.0,108.0,108.0,107.4,100,0.11,1,100,100.00,23-Jan-2023
828GS2032,GS,111.0,111.0,111.0,111.0,111.0,602,0.67,4,602,100.00,23-Jan-2023
897GS2030,GS,112.0,112.0,111.55,112.0,111.5,3004,3.35,6,3004,100.00,23-Jan-2023
A2ZINFRA,EQ,9.65,9.7,9.4,9.45,9.65,83117,7.93,344,63545,76.45,23-Jan-2023
AAATECH,EQ,65.3,66.3,63.5,63.6,63.95,10674,6.93,608,265,2.48,23-Jan-2023
AAKASH,EQ,6.9,6.95,6.6,6.7,6.75,286984,19.41,739,211845,73.82,23-Jan-2023
AAREYDRUGS,EQ,37.3,37.45,36.65,37.1,36.8,21952,8.11,182,17236,78.52,23-Jan-2023
AARON,EQ,190.8,190.8,182.3,184.6,182.6,19601,36.69,1889,11059,56.42,23-Jan-2023
AARTIDRUGS,EQ,427.15,429.7,415.6,417.45,425.35,66996,281.23,4917,29082,43.41,23-Jan-2023
AARTIIND,EQ,557.1,560.8,551.25,554.6,556.6,655487,3638.18,27199,348527,53.17,23-Jan-2023
AARTISURF,EQ,575.0,611.0,572.85,594.05,572.5,27334,161.51,4720,7639,27.95,23-Jan-2023
AARVEEDEN,EQ,25.9,27.85,25.2,25.7,25.85,34396,9.22,372,12588,36.60,23-Jan-2023
AARVI,EQ,163.45,164.7,160.0,162.6,159.6,7561,12.3,324,4658,61.61,23-Jan-2023
AAVAS,EQ,1831.0,1867.75,1813.95,1859.15,1821.45,131073,2407.0,5636,105525,80.51,23-Jan-2023
ABAN,EQ,47.3,47.65,46.0,46.45,47.1,80255,37.38,1651,45190,56.31,23-Jan-2023
ABB,EQ,2940.0,2952.05,2917.65,2947.7,2933.75,260669,7652.58,29614,184006,70.59,23-Jan-2023
ABBOTINDIA,EQ,21780.0,21925.0,21678.05,21884.55,21797.35,6436,1403.75,2338,2081,32.33,23-Jan-2023
ABCAPITAL,EQ,146.2,147.2,144.85,145.75,145.6,1432828,2090.85,8231,490696,34.25,23-Jan-2023
ABFRL,EQ,260.0,261.95,257.4,261.1,259.6,947795,2466.78,14423,283312,29.89,23-Jan-2023
ABMINTLLTD,BE,60.6,63.05,58.75,60.6,61.8,627,0.37,20,-,-,23-Jan-2023
