SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
1018GS2026,GS,120.0,120.0,120.0,120.0,120.5,147,0.18,1,147,100.00,13-Jan-2023
20MICRONS,EQ,89.75,91.0,89.75,90.8,89.4,52956,47.95,1039,25319,47.81,13-Jan-2023
21STCENMGM,EQ,22.35,22.85,22.1,22.25,22.45,5046,1.13,66,2463,48.81,13-Jan-2023
3IINFOLTD,EQ,41.0,41.0,40.1,40.55,40.45,297132,120.19,1961,153935,51.81,13-Jan-2023
3MINDIA,EQ,22335.4,22477.9,22001.85,22396.6,22335.4,2505,558.74,1757,1170,46.71,13-Jan-2023
3PLAND,EQ,36.65,36.65,33.2,33.2,34.95,380958,133.61,2085,266575,69.97,13-Jan-2023
4THDIM,BE,120.0,121.8,120.0,120.35,119.8,63783,76.88,150,-,-,13-Jan-2023
522GS2025,GS,95.45,95.45,95.45,95.45,95.25,49,0.05,1,49,100.00,13-Jan-2023
577GS2030,GS,94.45,94.45,94.45,94.45,94.0,200,0.19,2,200,100.00,13-Jan-2023
5PAISA,EQ,322.9,328.45,316.4,319.05,323.3,113541,364.88,4569,23346,20.56,13-Jan-2023
618GS2024,GS,99.55,100.0,99.55,100.0,97.65,1186,1.18,3,1186,100.00,13-Jan-2023
63MOONS,EQ,163.75,170.9,162.25,169.45,163.95,92244,154.59,3439,51331,55.65,13-Jan-2023
667GS2050,GS,93.95,93.95,93.95,93.95,93.95,9,0.01,2,9,100.00,13-Jan-2023
669GS2024,GS,100.0,100.0,99.75,99.76,99.78,9488,9.47,8,9488,100.00,13-Jan-2023
68GS2060,GS,98.4,98.4,98.4,98.4,94.1,500,0.49,1,500,100.00,13-Jan-2023
699GS2051,GS,96.2,96.2,96.2,96.2,96.99,1,0.0,1,1,100.00,13-Jan-2023
710GS2029,GS,101.0,102.5,101.0,101.33,101.0,18970,19.35,8,15000,79.07,13-Jan-2023
726GS2029,GS,101.0,101.1,101.0,101.1,101.58,565,0.57,2,565,100.00,13-Jan-2023
738GS2027,GS,101.98,101.98,101.85,101.85,101.55,4980,5.07,4,4980,100.00,13-Jan-2023
741GS2036,GS,101.18,101.18,101.18,101.18,101.73,50000,50.59,2,50000,100.00,13-Jan-2023
754GS2036,GS,102.67,103.0,102.67,102.94,102.67,80185,82.51,32,80185,100.00,13-Jan-2023
824GS2027,GS,108.1,108.1,108.1,108.1,107.55,200,0.22,2,200,100.00,13-Jan-2023
828GS2032,GS,110.45,110.45,110.45,110.45,110.45,2001,2.21,2,2001,100.00,13-Jan-2023
897GS2030,GS,112.0,112.0,111.01,111.01,111.0,4000,4.46,4,4000,100.00,13-Jan-2023
915GS2024,GS,107.0,107.0,107.0,107.0,104.0,200,0.21,1,200,100.00,13-Jan-2023
A2ZINFRA,EQ,9.65,9.85,9.55,9.75,9.6,159651,15.5,519,75301,47.17,13-Jan-2023
AAATECH,EQ,63.55,65.45,63.0,64.95,62.75,32523,20.74,392,21243,65.32,13-Jan-2023
AAKASH,EQ,6.85,6.95,6.8,6.85,6.75,211576,14.53,489,164229,77.62,13-Jan-2023
AAREYDRUGS,EQ,38.25,38.25,37.65,37.75,37.7,9835,3.73,183,7101,72.20,13-Jan-2023
AARON,EQ,169.9,175.0,166.2,173.0,167.25,30775,52.19,3479,3451,11.21,13-Jan-2023
AARTIDRUGS,EQ,446.15,449.95,444.3,447.25,445.5,45191,202.58,4306,24257,53.68,13-Jan-2023
AARTIIND,EQ,592.5,594.35,579.0,581.55,592.4,563117,3283.98,26921,250382,44.46,13-Jan-2023
AARTISURF,EQ,651.0,651.2,640.0,641.3,641.85,10374,66.68,1566,5175,49.88,13-Jan-2023
AARVEEDEN,EQ,24.35,25.1,24.3,24.75,25.05,12393,3.06,205,1535,12.39,13-Jan-2023
AARVI,EQ,170.45,170.5,159.05,163.45,166.3,14368,23.61,597,7048,49.05,13-Jan-2023
AAVAS,EQ,1837.45,1837.45,1786.55,1817.75,1828.55,115986,2108.36,15702,95526,82.36,13-Jan-2023
ABAN,EQ,48.8,48.8,47.4,47.75,48.6,118221,56.74,1741,59088,49.98,13-Jan-2023
ABB,EQ,2921.6,2923.1,2883.95,2899.95,2914.15,103382,3003.32,18736,45663,44.17,13-Jan-2023
ABBOTINDIA,EQ,22130.05,22337.95,22031.0,22282.2,22162.55,7274,1616.09,2368,3109,42.74,13-Jan-2023
ABCAPITAL,EQ,146.3,149.6,146.0,148.95,146.3,1870103,2764.36,12592,516898,27.64,13-Jan-2023
ABCOTS,SM,49.9,49.9,49.9,49.9,49.0,8000,3.99,2,8000,100.00,13-Jan-2023
ABFRL,EQ,267.0,270.0,265.0,268.6,266.05,1961178,5235.66,22276,886870,45.22,13-Jan-2023
ABSLAMC,EQ,452.15,458.5,452.15,456.85,455.7,43692,199.59,1394,26393,60.41,13-Jan-2023
ABSLBANETF,EQ,43.9,43.9,42.01,42.43,42.24,537215,227.24,198,535817,99.74,13-Jan-2023
ABSLNN50ET,EQ,43.01,43.36,42.91,43.35,43.0,7229,3.12,152,6411,88.68,13-Jan-2023
ACC,EQ,2372.05,2385.0,2362.9,2367.2,2364.4,331339,7862.23,17565,160021,48.30,13-Jan-2023
ACCELYA,EQ,1452.95,1502.5,1445.0,1482.55,1445.7,35797,529.24,4234,21366,59.69,13-Jan-2023
ACCORD,SM,31.75,31.75,31.25,31.25,32.0,4000,1.26,2,4000,100.00,13-Jan-2023
ACCURACY,EQ,175.1,178.45,172.85,176.4,172.75,10576,18.52,584,4688,44.33,13-Jan-2023
ACE,EQ,316.0,325.85,315.15,319.25,316.0,464795,1488.48,11142,166166,35.75,13-Jan-2023
ACEINTEG,EQ,57.55,57.55,54.15,54.15,54.2,1176,0.65,60,283,24.06,13-Jan-2023
ACI,EQ,575.3,629.0,574.05,615.6,572.4,1417432,8661.34,48782,407420,28.74,13-Jan-2023
ADANIENT,EQ,3651.2,3736.05,3642.2,3721.15,3647.2,1364712,50404.93,71398,217941,15.97,13-Jan-2023
ADANIGREEN,EQ,1894.55,1923.0,1880.0,1915.65,1889.85,507766,9639.37,24525,236873,46.65,13-Jan-2023
ADANIPORTS,EQ,795.6,800.25,786.0,794.65,792.95,4059998,32227.41,59898,989601,24.37,13-Jan-2023
ADANIPOWER,EQ,274.9,280.0,272.0,278.7,273.65,1512469,4188.5,32390,811124,53.63,13-Jan-2023
ADANITRANS,EQ,2628.0,2705.0,2591.6,2689.05,2624.0,461162,12248.72,32160,104300,22.62,13-Jan-2023
ADFFOODS,EQ,754.0,754.0,741.0,744.85,755.3,3952,29.53,852,2058,52.07,13-Jan-2023
ADL,BE,64.95,64.95,64.5,64.5,65.05,132,0.09,5,-,-,13-Jan-2023
ADORWELD,EQ,817.0,819.45,787.85,792.8,814.9,15211,121.35,1368,9883,64.97,13-Jan-2023
ADROITINFO,EQ,23.9,23.9,23.0,23.6,23.6,61599,14.55,213,55993,90.90,13-Jan-2023
ADSL,EQ,89.8,90.8,88.25,88.6,89.05,82253,73.38,2692,53113,64.57,13-Jan-2023
