,SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
0,1018GS2026,GS,118.0,118.0,118.0,118.0,116.0,648,0.76,4,648,100.00,02-Jan-2023
1,20MICRONS,EQ,91.05,93.2,91.05,92.9,91.05,101869,94.18,1665,64410,63.23,02-Jan-2023
2,21STCENMGM,EQ,22.95,22.95,22.1,22.3,22.55,4028,0.9,71,2040,50.65,02-Jan-2023
3,3IINFOLTD,EQ,40.7,41.8,40.6,41.0,40.75,413031,169.94,2302,254393,61.59,02-Jan-2023
4,3MINDIA,EQ,22130.0,22130.0,21400.0,21505.7,21943.1,4561,984.84,1712,3441,75.44,02-Jan-2023
5,3PLAND,EQ,18.0,18.0,16.25,17.6,16.8,6943,1.2,143,4750,68.41,02-Jan-2023
6,4THDIM,BE,118.0,118.0,115.2,117.0,116.65,22154,26.0,98,-,-,02-Jan-2023
7,563GS2026,GS,96.0,96.0,96.0,96.0,96.01,200,0.19,1,200,100.00,02-Jan-2023
8,577GS2030,GS,92.32,92.32,91.8,91.8,92.32,400,0.37,2,400,100.00,02-Jan-2023
9,5PAISA,EQ,309.0,316.75,305.05,314.95,307.55,15362,47.86,1430,6841,44.53,02-Jan-2023
10,63MOONS,EQ,170.6,179.0,169.95,174.75,167.6,388055,677.62,9252,131711,33.94,02-Jan-2023
11,654GS2032,GS,99.0,99.0,99.0,99.0,98.0,1000,0.99,1,1000,100.00,02-Jan-2023
12,667GS2050,GS,92.0,92.0,91.99,91.99,91.35,8671,7.98,12,8671,100.00,02-Jan-2023
13,676GS2061,GS,96.0,96.0,96.0,96.0,96.0,4360,4.19,1,4360,100.00,02-Jan-2023
14,699GS2051,GS,96.0,96.0,95.35,95.48,96.0,29339,28.04,27,29339,100.00,02-Jan-2023
15,710GS2029,GS,100.73,100.73,99.05,100.65,100.74,2673,2.68,14,2668,99.81,02-Jan-2023
16,717GS2028,GS,102.0,102.0,101.0,101.0,102.0,648,0.66,4,648,100.00,02-Jan-2023
17,719GS2060,GS,105.55,105.55,105.55,105.55,105.55,100,0.11,1,100,100.00,02-Jan-2023
18,726GS2029,GS,102.5,102.5,101.5,101.58,102.5,1044,1.06,12,1044,100.00,02-Jan-2023
19,727GS2026,GS,102.5,103.16,102.5,103.16,102.72,4152,4.26,3,4152,100.00,02-Jan-2023
20,736GS2052,GS,101.89,101.89,101.5,101.5,102.0,1101,1.12,3,1101,100.00,02-Jan-2023
21,738GS2027,GS,101.72,102.2,101.72,101.94,101.72,17201,17.52,13,17201,100.00,02-Jan-2023
22,741GS2036,GS,100.3,100.35,100.3,100.32,100.8,1002,1.01,3,1002,100.00,02-Jan-2023
23,74GS2062,GS,102.0,102.0,101.6,101.75,102.0,23776,24.2,46,23276,97.90,02-Jan-2023
24,754GS2036,GS,102.5,102.5,101.87,101.92,102.29,141874,144.77,143,141844,99.98,02-Jan-2023
25,768GS2023,GS,100.94,100.94,100.75,100.75,99.6,1050050,1059.92,12,1050050,100.00,02-Jan-2023
26,897GS2030,GS,111.1,111.1,111.1,111.1,111.5,6101,6.78,5,6101,100.00,02-Jan-2023
27,A2ZINFRA,EQ,10.0,10.4,9.95,10.0,9.95,697020,70.41,911,501455,71.94,02-Jan-2023
28,AAATECH,EQ,58.0,65.0,58.0,63.75,59.85,15981,9.9,308,10053,62.91,02-Jan-2023
