SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DATE1
20MICRONS,EQ,61.25,62.5,60.5,60.65,61.55,94847,58.28,1414,61694,65.05,11-Oct-2021
21STCENMGM,EQ,55.25,55.25,53.15,53.15,54.2,119995,65.57,808,100019,83.35,11-Oct-2021
3MINDIA,EQ,25670.0,25862.0,25350.0,25720.0,25653.8,3685,944.44,2489,2235,60.65,11-Oct-2021
3PLAND,BE,13.9,13.9,13.25,13.35,13.4,8001,1.1,51,-,-,11-Oct-2021
5PAISA,EQ,464.0,495.0,461.0,489.65,464.2,101120,485.3,9808,49383,48.84,11-Oct-2021
622GS2035,GS,99.5,99.5,99.5,99.5,94.77,19,0.02,1,19,100.00,11-Oct-2021
63MOONS,EQ,104.85,111.35,101.4,107.4,104.85,780023,833.33,11648,405778,52.02,11-Oct-2021
664GS2035,GS,102.45,103.5,99.5,100.0,102.45,520,0.53,7,500,96.15,11-Oct-2021
667GS2050,GS,99.43,99.5,98.74,99.04,99.64,2010,2.0,14,2010,100.00,11-Oct-2021
676GS2061,GS,99.0,99.2,99.0,99.2,99.0,664,0.66,9,664,100.00,11-Oct-2021
719GS2060,GS,108.0,110.0,108.0,109.0,106.0,1124,1.23,22,1124,100.00,11-Oct-2021
A2ZINFRA,EQ,4.45,4.75,4.3,4.75,4.35,2285072,104.62,1704,1576207,68.98,11-Oct-2021
AAKASH,EQ,178.4,197.1,178.4,197.1,187.75,87882,166.35,1459,51144,58.20,11-Oct-2021
AAREYDRUGS,EQ,37.45,37.45,36.6,36.85,36.85,29961,11.08,374,17896,59.73,11-Oct-2021
AARON,EQ,117.9,117.9,110.05,113.7,113.55,6563,7.43,227,4491,68.43,11-Oct-2021
AARTIDRUGS,EQ,634.7,634.7,622.8,624.25,629.2,170583,1069.42,10270,70535,41.35,11-Oct-2021
AARTIIND,EQ,1114.0,1131.8,1097.2,1111.45,1109.3,845051,9446.97,34640,261198,30.91,11-Oct-2021
AARTISURF,EQ,1490.0,1508.95,1464.1,1471.35,1490.35,14158,209.29,2528,7960,56.22,11-Oct-2021
AARVEEDEN,EQ,26.2,27.0,25.05,25.4,26.05,32787,8.39,344,17714,54.03,11-Oct-2021
AARVI,EQ,64.1,65.1,62.65,64.15,64.1,15067,9.62,252,10966,72.78,11-Oct-2021
AAVAS,EQ,2758.3,2840.0,2725.0,2755.75,2709.65,85331,2375.46,12671,32577,38.18,11-Oct-2021
ABAN,EQ,57.5,69.35,55.8,69.35,57.8,2711391,1786.27,24335,955991,35.26,11-Oct-2021
ABB,EQ,1846.4,1870.05,1820.55,1830.6,1839.75,66749,1236.37,8801,36910,55.30,11-Oct-2021
ABBOTINDIA,EQ,21969.5,22171.3,21700.0,22024.6,21796.9,17443,3835.25,7419,4258,24.41,11-Oct-2021
ABCAPITAL,EQ,112.05,112.8,108.8,109.1,111.45,3947404,4357.95,27704,1924013,48.74,11-Oct-2021
